aldersgruppe,asfr_2017,asfr_2018,asfr_2019,asfr_2020,asfr_2021,asfr_2022,asfr_2023
15-19 år,2.9733859671463136,2.535562060288605,2.253209213694362,1.652636471621133,1.6929144072853697,1.4019112294375635,1.457082303073119
20-24 år,34.61986328231057,32.47456028441693,28.73343642924285,25.40826011827983,24.160744915461894,21.675272873442378,22.026921106715466
25-29 år,103.31805439596592,97.35086967509423,93.6181696020443,89.56269830321423,93.8539415183721,85.567230192407,81.3324861779918
30-34 år,116.44623012877828,115.57041141051764,114.47724780088188,111.55089205773808,120.84063047285463,108.62753179774153,109.24800430717622
35-39 år,56.953880226259244,55.36925606586554,57.028859598317446,56.33257205631522,59.25270583909736,55.441070445243,56.44525543421336
40-44 år,11.498625843232562,10.929406025691653,11.908882383653738,11.781430475344292,12.285347028474284,11.917787268085508,11.74865111265288
45-49 år,0.721187736555,0.7925639173145562,0.8516224220792605,0.7364292455146003,0.7497574314192468,0.8544942462180196,1.0196815631319605
