sex,alder,pop_2023,pop_2024,pop_2025,pop_2026,pop_2027,pop_2028,pop_2029,pop_2030,pop_2031,pop_2032,pop_2033,pop_2034,pop_2035,pop_2036,pop_2037,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048,pop_2049,pop_2050,pop_2051,pop_2052,pop_2053,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058,pop_2059,pop_2060,pop_2061,pop_2062,pop_2063,pop_2064,pop_2065,pop_2066,pop_2067,pop_2068,pop_2069,pop_2070,pop_2071,pop_2072,pop_2073
K,22,32878.0,31558.0,31039.0,31345.0,31450.0,31324.0,31918.0,31682.0,32347.0,32722.0,32323.0,31160.0,31025.0,30203.0,29825.0,29528.0,29222.0,28027.0,27192.0,26950.0,26253.0,27457.0,24748.0,24622.0,24192.0,23386.0,22676.0,21880.0,21419.0,20846.0,20051.0,19480.0,18818.0,18346.0,17959.0,17538.0,16837.0,16866.0,16869.0,16574.0,16574.0,16402.0,16229.0,16220.0,15937.0,15441.0,15423.0,15193.0,14902.0,14517.0,14423.0
K,23,33088.0,32840.0,31524.0,31007.0,31310.0,31409.0,31283.0,31887.0,31643.0,32312.0,32698.0,32290.0,31133.0,30990.0,30180.0,29794.0,29507.0,29196.0,28005.0,27169.0,26922.0,26227.0,27433.0,24727.0,24596.0,24173.0,23364.0,22656.0,21857.0,21395.0,20820.0,20032.0,19460.0,18803.0,18330.0,17942.0,17510.0,16824.0,16850.0,16859.0,16550.0,16547.0,16383.0,16206.0,16206.0,15921.0,15423.0,15412.0,15178.0,14883.0,14508.0
K,24,33364.0,33058.0,32797.0,31494.0,30977.0,31292.0,31381.0,31248.0,31852.0,31608.0,32265.0,32666.0,32251.0,31108.0,30954.0,30160.0,29767.0,29478.0,29168.0,27977.0,27143.0,26899.0,26203.0,27415.0,24708.0,24578.0,24151.0,23336.0,22620.0,21827.0,21381.0,20802.0,20008.0,19436.0,18773.0,18319.0,17924.0,17499.0,16804.0,16839.0,16845.0,16538.0,16531.0,16364.0,16196.0,16189.0,15905.0,15406.0,15396.0,15159.0,14866.0
K,25,34378.0,33319.0,33023.0,32763.0,31462.0,30950.0,31253.0,31354.0,31219.0,31823.0,31580.0,32232.0,32628.0,32220.0,31082.0,30924.0,30133.0,29737.0,29451.0,29139.0,27953.0,27122.0,26863.0,26183.0,27394.0,24674.0,24544.0,24132.0,23307.0,22598.0,21810.0,21363.0,20777.0,19985.0,19418.0,18755.0,18304.0,17907.0,17485.0,16785.0,16816.0,16822.0,16518.0,16512.0,16347.0,16184.0,16172.0,15884.0,15392.0,15388.0,15148.0
K,26,35747.0,34342.0,33282.0,32994.0,32738.0,31430.0,30923.0,31228.0,31312.0,31189.0,31777.0,31542.0,32196.0,32610.0,32185.0,31046.0,30882.0,30095.0,29710.0,29416.0,29110.0,27919.0,27089.0,26839.0,26161.0,27369.0,24650.0,24516.0,24107.0,23279.0,22573.0,21790.0,21342.0,20765.0,19969.0,19403.0,18734.0,18288.0,17885.0,17478.0,16775.0,16800.0,16807.0,16502.0,16501.0,16326.0,16163.0,16152.0,15868.0,15373.0,15370.0
K,27,35920.0,35713.0,34310.0,33253.0,32958.0,32697.0,31402.0,30895.0,31194.0,31281.0,31168.0,31749.0,31516.0,32164.0,32580.0,32162.0,31018.0,30844.0,30060.0,29676.0,29388.0,29075.0,27883.0,27060.0,26809.0,26137.0,27348.0,24637.0,24500.0,24083.0,23252.0,22546.0,21769.0,21321.0,20747.0,19943.0,19378.0,18715.0,18273.0,17866.0,17459.0,16760.0,16787.0,16792.0,16492.0,16486.0,16308.0,16150.0,16124.0,15847.0,15363.0
K,28,36385.0,35880.0,35678.0,34284.0,33219.0,32928.0,32662.0,31374.0,30864.0,31164.0,31246.0,31147.0,31717.0,31491.0,32128.0,32555.0,32127.0,30988.0,30820.0,30035.0,29650.0,29357.0,29051.0,27860.0,27033.0,26773.0,26115.0,27324.0,24607.0,24479.0,24056.0,23235.0,22530.0,21747.0,21297.0,20716.0,19930.0,19369.0,18693.0,18255.0,17847.0,17444.0,16737.0,16768.0,16779.0,16477.0,16459.0,16292.0,16135.0,16110.0,15827.0
K,29,36994.0,36358.0,35852.0,35638.0,34244.0,33187.0,32892.0,32628.0,31345.0,30834.0,31136.0,31223.0,31120.0,31694.0,31464.0,32093.0,32528.0,32095.0,30958.0,30785.0,30010.0,29621.0,29333.0,29021.0,27828.0,26999.0,26748.0,26085.0,27300.0,24582.0,24453.0,24026.0,23212.0,22505.0,21716.0,21269.0,20698.0,19915.0,19351.0,18678.0,18237.0,17835.0,17429.0,16725.0,16752.0,16770.0,16464.0,16443.0,16279.0,16115.0,16095.0
K,30,37694.0,36964.0,36328.0,35814.0,35597.0,34215.0,33156.0,32860.0,32590.0,31308.0,30808.0,31103.0,31194.0,31079.0,31661.0,31437.0,32051.0,32495.0,32066.0,30935.0,30758.0,29982.0,29582.0,29306.0,28991.0,27802.0,26976.0,26718.0,26062.0,27269.0,24556.0,24424.0,23998.0,23190.0,22491.0,21697.0,21254.0,20679.0,19896.0,19335.0,18656.0,18219.0,17821.0,17414.0,16709.0,16734.0,16757.0,16443.0,16418.0,16262.0,16096.0
K,31,38587.0,37656.0,36931.0,36288.0,35788.0,35565.0,34178.0,33125.0,32837.0,32550.0,31267.0,30772.0,31072.0,31150.0,31055.0,31625.0,31398.0,32017.0,32462.0,32039.0,30898.0,30721.0,29959.0,29547.0,29273.0,28954.0,27766.0,26944.0,26691.0,26041.0,27239.0,24539.0,24396.0,23975.0,23163.0,22467.0,21682.0,21229.0,20664.0,19872.0,19322.0,18638.0,18203.0,17810.0,17395.0,16686.0,16718.0,16738.0,16429.0,16394.0,16248.0
K,32,39395.0,38559.0,37609.0,36895.0,36242.0,35745.0,35533.0,34138.0,33086.0,32807.0,32513.0,31246.0,30749.0,31043.0,31118.0,31025.0,31597.0,31368.0,31993.0,32427.0,31999.0,30877.0,30693.0,29923.0,29524.0,29253.0,28925.0,27745.0,26922.0,26653.0,26009.0,27208.0,24514.0,24366.0,23963.0,23142.0,22447.0,21665.0,21212.0,20650.0,19853.0,19305.0,18620.0,18189.0,17793.0,17383.0,16668.0,16701.0,16720.0,16417.0,16377.0
K,33,38889.0,39351.0,38521.0,37561.0,36859.0,36201.0,35702.0,35498.0,34106.0,33051.0,32778.0,32487.0,31216.0,30724.0,31013.0,31082.0,31005.0,31572.0,31320.0,31959.0,32400.0,31963.0,30853.0,30662.0,29895.0,29492.0,29221.0,28903.0,27721.0,26891.0,26622.0,25980.0,27182.0,24484.0,24340.0,23940.0,23125.0,22422.0,21637.0,21197.0,20632.0,19840.0,19292.0,18604.0,18173.0,17773.0,17363.0,16657.0,16688.0,16703.0,16408.0
K,34,38601.0,38848.0,39313.0,38483.0,37530.0,36815.0,36152.0,35661.0,35456.0,34071.0,33026.0,32730.0,32448.0,31192.0,30687.0,30983.0,31056.0,30978.0,31538.0,31302.0,31927.0,32372.0,31936.0,30827.0,30627.0,29877.0,29464.0,29198.0,28865.0,27682.0,26864.0,26599.0,25954.0,27160.0,24454.0,24312.0,23908.0,23097.0,22408.0,21606.0,21184.0,20619.0,19823.0,19274.0,18585.0,18150.0,17743.0,17355.0,16637.0,16675.0,16688.0
K,35,37403.0,38562.0,38813.0,39287.0,38442.0,37485.0,36779.0,36116.0,35616.0,35414.0,34043.0,32989.0,32695.0,32406.0,31164.0,30659.0,30949.0,31032.0,30946.0,31507.0,31272.0,31890.0,32338.0,31897.0,30790.0,30597.0,29843.0,29429.0,29173.0,28840.0,27649.0,26833.0,26577.0,25932.0,27136.0,24429.0,24292.0,23882.0,23072.0,22392.0,21584.0,21158.0,20598.0,19808.0,19251.0,18565.0,18128.0,17731.0,17339.0,16625.0,16657.0
K,36,36743.0,37363.0,38524.0,38772.0,39242.0,38407.0,37453.0,36741.0,36071.0,35571.0,35375.0,34004.0,32961.0,32657.0,32375.0,31128.0,30626.0,30922.0,31007.0,30908.0,31480.0,31239.0,31861.0,32308.0,31861.0,30763.0,30564.0,29818.0,29401.0,29146.0,28810.0,27616.0,26802.0,26542.0,25907.0,27108.0,24400.0,24274.0,23862.0,23059.0,22375.0,21561.0,21140.0,20574.0,19795.0,19227.0,18542.0,18111.0,17714.0,17323.0,16608.0
K,37,36160.0,36697.0,37330.0,38481.0,38728.0,39204.0,38387.0,37414.0,36713.0,36032.0,35542.0,35337.0,33969.0,32928.0,32628.0,32337.0,31096.0,30586.0,30887.0,30975.0,30883.0,31451.0,31204.0,31829.0,32280.0,31835.0,30740.0,30536.0,29789.0,29377.0,29124.0,28781.0,27580.0,26777.0,26520.0,25886.0,27085.0,24378.0,24255.0,23833.0,23035.0,22347.0,21547.0,21120.0,20554.0,19777.0,19204.0,18527.0,18102.0,17701.0,17300.0
K,38,35848.0,36123.0,36662.0,37294.0,38444.0,38704.0,39177.0,38343.0,37365.0,36678.0,35998.0,35513.0,35304.0,33934.0,32897.0,32598.0,32297.0,31053.0,30561.0,30851.0,30954.0,30850.0,31420.0,31179.0,31800.0,32245.0,31802.0,30709.0,30510.0,29754.0,29356.0,29095.0,28756.0,27553.0,26758.0,26486.0,25861.0,27054.0,24360.0,24231.0,23810.0,23003.0,22318.0,21517.0,21098.0,20540.0,19753.0,19193.0,18515.0,18084.0,17681.0
K,39,35243.0,35813.0,36076.0,36624.0,37256.0,38410.0,38661.0,39148.0,38308.0,37319.0,36648.0,35961.0,35481.0,35270.0,33910.0,32869.0,32572.0,32258.0,31018.0,30524.0,30823.0,30929.0,30812.0,31387.0,31150.0,31766.0,32214.0,31769.0,30664.0,30480.0,29714.0,29320.0,29066.0,28722.0,27524.0,26738.0,26458.0,25837.0,27031.0,24334.0,24209.0,23785.0,22980.0,22301.0,21502.0,21076.0,20519.0,19737.0,19165.0,18503.0,18070.0
K,40,35525.0,35207.0,35785.0,36049.0,36596.0,37218.0,38370.0,38613.0,39107.0,38265.0,37270.0,36603.0,35922.0,35444.0,35237.0,33871.0,32843.0,32538.0,32221.0,30988.0,30488.0,30796.0,30895.0,30792.0,31366.0,31121.0,31724.0,32182.0,31734.0,30636.0,30443.0,29687.0,29297.0,29045.0,28699.0,27499.0,26710.0,26432.0,25815.0,27012.0,24312.0,24188.0,23759.0,22957.0,22275.0,21483.0,21052.0,20502.0,19724.0,19135.0,18483.0
K,41,34990.0,35489.0,35165.0,35754.0,36014.0,36552.0,37174.0,38318.0,38573.0,39068.0,38223.0,37238.0,36569.0,35894.0,35413.0,35194.0,33836.0,32814.0,32496.0,32187.0,30966.0,30456.0,30763.0,30857.0,30759.0,31334.0,31089.0,31692.0,32137.0,31696.0,30605.0,30417.0,29660.0,29268.0,29011.0,28676.0,27473.0,26680.0,26395.0,25792.0,26988.0,24288.0,24168.0,23730.0,22928.0,22248.0,21461.0,21030.0,20475.0,19707.0,19118.0
K,42,35089.0,34954.0,35456.0,35136.0,35719.0,35981.0,36511.0,37140.0,38272.0,38525.0,39032.0,38194.0,37199.0,36533.0,35859.0,35367.0,35165.0,33798.0,32778.0,32462.0,32153.0,30935.0,30428.0,30730.0,30831.0,30732.0,31305.0,31061.0,31654.0,32105.0,31666.0,30580.0,30380.0,29635.0,29240.0,28978.0,28651.0,27446.0,26655.0,26372.0,25765.0,26966.0,24265.0,24132.0,23704.0,22898.0,22219.0,21434.0,21005.0,20461.0,19683.0
K,43,34563.0,35065.0,34911.0,35430.0,35103.0,35674.0,35949.0,36480.0,37106.0,38232.0,38483.0,38996.0,38159.0,37165.0,36503.0,35822.0,35328.0,35124.0,33772.0,32750.0,32430.0,32117.0,30911.0,30398.0,30698.0,30788.0,30701.0,31271.0,31032.0,31622.0,32079.0,31633.0,30557.0,30349.0,29603.0,29220.0,28942.0,28623.0,27422.0,26630.0,26350.0,25742.0,26943.0,24241.0,24117.0,23687.0,22875.0,22200.0,21418.0,20981.0,20437.0
K,44,34236.0,34525.0,35028.0,34881.0,35398.0,35066.0,35639.0,35896.0,36443.0,37068.0,38192.0,38449.0,38965.0,38124.0,37128.0,36467.0,35775.0,35293.0,35100.0,33734.0,32725.0,32405.0,32083.0,30873.0,30371.0,30661.0,30749.0,30679.0,31243.0,30999.0,31595.0,32051.0,31593.0,30529.0,30323.0,29575.0,29188.0,28914.0,28606.0,27397.0,26608.0,26330.0,25713.0,26910.0,24218.0,24089.0,23662.0,22850.0,22177.0,21401.0,20969.0
K,45,33520.0,34198.0,34493.0,34984.0,34845.0,35362.0,35033.0,35601.0,35871.0,36409.0,37034.0,38158.0,38411.0,38919.0,38104.0,37091.0,36431.0,35742.0,35255.0,35070.0,33704.0,32689.0,32377.0,32051.0,30845.0,30326.0,30628.0,30711.0,30653.0,31206.0,30964.0,31572.0,32024.0,31556.0,30485.0,30298.0,29544.0,29150.0,28878.0,28566.0,27363.0,26579.0,26301.0,25694.0,26873.0,24186.0,24070.0,23639.0,22829.0,22158.0,21386.0
K,46,34033.0,33484.0,34155.0,34463.0,34946.0,34812.0,35326.0,35005.0,35567.0,35843.0,36380.0,36995.0,38103.0,38381.0,38882.0,38056.0,37050.0,36402.0,35713.0,35217.0,35041.0,33673.0,32663.0,32342.0,32016.0,30812.0,30295.0,30591.0,30676.0,30615.0,31178.0,30925.0,31544.0,31999.0,31531.0,30463.0,30261.0,29521.0,29115.0,28843.0,28541.0,27331.0,26552.0,26278.0,25664.0,26845.0,24159.0,24052.0,23611.0,22799.0,22133.0
K,47,35177.0,33997.0,33442.0,34126.0,34432.0,34918.0,34774.0,35288.0,34960.0,35532.0,35809.0,36342.0,36946.0,38061.0,38336.0,38844.0,38005.0,37010.0,36363.0,35668.0,35186.0,34998.0,33626.0,32630.0,32305.0,31980.0,30772.0,30275.0,30552.0,30639.0,30589.0,31144.0,30885.0,31518.0,31968.0,31500.0,30433.0,30233.0,29483.0,29086.0,28814.0,28504.0,27305.0,26531.0,26257.0,25636.0,26811.0,24130.0,24024.0,23587.0,22784.0
K,48,36600.0,35144.0,33966.0,33406.0,34085.0,34405.0,34872.0,34744.0,35250.0,34925.0,35493.0,35778.0,36300.0,36918.0,38034.0,38303.0,38816.0,37969.0,36967.0,36334.0,35625.0,35153.0,34966.0,33595.0,32605.0,32273.0,31941.0,30728.0,30245.0,30518.0,30606.0,30554.0,31115.0,30853.0,31478.0,31939.0,31469.0,30401.0,30206.0,29449.0,29054.0,28782.0,28477.0,27280.0,26506.0,26228.0,25619.0,26789.0,24107.0,24004.0,23558.0
K,49,36215.0,36562.0,35107.0,33932.0,33364.0,34046.0,34377.0,34838.0,34709.0,35224.0,34885.0,35459.0,35742.0,36261.0,36880.0,38001.0,38272.0,38771.0,37928.0,36941.0,36301.0,35595.0,35116.0,34933.0,33550.0,32576.0,32242.0,31919.0,30703.0,30224.0,30480.0,30566.0,30514.0,31083.0,30817.0,31436.0,31914.0,31434.0,30367.0,30173.0,29421.0,29028.0,28756.0,28444.0,27256.0,26483.0,26205.0,25589.0,26762.0,24073.0,23979.0
K,50,37446.0,36185.0,36515.0,35072.0,33898.0,33328.0,34013.0,34340.0,34807.0,34673.0,35193.0,34846.0,35418.0,35706.0,36230.0,36845.0,37967.0,38231.0,38719.0,37892.0,36907.0,36263.0,35564.0,35088.0,34910.0,33519.0,32544.0,32202.0,31876.0,30673.0,30198.0,30453.0,30541.0,30484.0,31049.0,30792.0,31407.0,31894.0,31400.0,30342.0,30142.0,29389.0,28995.0,28735.0,28423.0,27220.0,26454.0,26188.0,25569.0,26738.0,24050.0
