sex,alder,pop_2023,pop_2024,pop_2025,pop_2026,pop_2027,pop_2028,pop_2029,pop_2030,pop_2031,pop_2032,pop_2033,pop_2034,pop_2035,pop_2036,pop_2037,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048,pop_2049,pop_2050,pop_2051,pop_2052,pop_2053,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058
K,68,28485.0,28953.0,29641.0,29229.0,29855.0,29795.0,29905.0,30145.0,30623.0,31604.0,32613.0,33111.0,33743.0,34426.0,35395.0,35727.0,35221.0,35740.0,35758.0,34588.0,34995.0,33704.0,32654.0,32245.0,32914.0,33361.0,33921.0,33930.0,34456.0,34224.0,34897.0,35248.0,35839.0,36528.0,37765.0,38052.0
K,69,27981.0,28296.0,28740.0,29406.0,28996.0,29653.0,29571.0,29699.0,29909.0,30415.0,31399.0,32408.0,32939.0,33557.0,34249.0,35257.0,35601.0,35099.0,35617.0,35619.0,34493.0,34903.0,33619.0,32573.0,32181.0,32858.0,33324.0,33885.0,33884.0,34426.0,34196.0,34873.0,35210.0,35802.0,36498.0,37740.0
K,70,27198.0,27688.0,27971.0,28378.0,29030.0,28653.0,29290.0,29253.0,29363.0,29600.0,30118.0,31096.0,32155.0,32658.0,33316.0,34017.0,35073.0,35396.0,34883.0,35446.0,35448.0,34336.0,34780.0,33510.0,32479.0,32097.0,32790.0,33268.0,33829.0,33837.0,34376.0,34136.0,34828.0,35166.0,35743.0,36446.0
K,71,25526.0,26902.0,27361.0,27622.0,28017.0,28651.0,28323.0,28928.0,28942.0,29065.0,29299.0,29823.0,30821.0,31890.0,32427.0,33081.0,33816.0,34881.0,35216.0,34704.0,35313.0,35288.0,34228.0,34668.0,33418.0,32378.0,32035.0,32735.0,33205.0,33779.0,33775.0,34315.0,34096.0,34778.0,35115.0,35682.0
K,72,25882.0,25261.0,26581.0,26993.0,27305.0,27643.0,28318.0,27969.0,28608.0,28629.0,28767.0,29018.0,29563.0,30593.0,31666.0,32214.0,32857.0,33640.0,34690.0,35028.0,34539.0,35152.0,35133.0,34114.0,34568.0,33338.0,32304.0,31982.0,32685.0,33160.0,33729.0,33725.0,34271.0,34051.0,34737.0,35069.0
K,73,25567.0,25594.0,24968.0,26240.0,26648.0,26973.0,27334.0,27994.0,27666.0,28332.0,28367.0,28481.0,28746.0,29338.0,30377.0,31485.0,32000.0,32672.0,33455.0,34512.0,34882.0,34399.0,35013.0,35022.0,34001.0,34495.0,33267.0,32250.0,31936.0,32631.0,33107.0,33687.0,33685.0,34222.0,34007.0,34702.0
K,74,25427.0,25295.0,25304.0,24617.0,25923.0,26319.0,26634.0,27016.0,27679.0,27398.0,28030.0,28116.0,28220.0,28504.0,29118.0,30193.0,31317.0,31812.0,32490.0,33310.0,34351.0,34731.0,34277.0,34903.0,34930.0,33902.0,34399.0,33213.0,32197.0,31889.0,32588.0,33061.0,33636.0,33640.0,34177.0,33958.0
K,75,25805.0,24943.0,24747.0,24754.0,24092.0,25350.0,25752.0,26089.0,26458.0,27141.0,26957.0,27560.0,27712.0,27806.0,28078.0,28781.0,29865.0,31013.0,31495.0,32213.0,33047.0,34095.0,34501.0,34094.0,34725.0,34776.0,33780.0,34264.0,33109.0,32093.0,31808.0,32518.0,32986.0,33535.0,33554.0,34098.0
K,76,26208.0,25321.0,24442.0,24232.0,24190.0,23592.0,24792.0,25178.0,25565.0,25997.0,26666.0,26502.0,27088.0,27321.0,27491.0,27716.0,28460.0,29566.0,30749.0,31220.0,31979.0,32807.0,33882.0,34289.0,33916.0,34560.0,34640.0,33684.0,34135.0,33009.0,32010.0,31721.0,32430.0,32892.0,33465.0,33480.0
K,77,23006.0,25674.0,24728.0,23914.0,23674.0,23627.0,23100.0,24277.0,24654.0,25087.0,25524.0,26209.0,26108.0,26706.0,26965.0,27195.0,27410.0,28204.0,29275.0,30465.0,30991.0,31743.0,32599.0,33655.0,34107.0,33758.0,34407.0,34533.0,33582.0,34029.0,32913.0,31923.0,31641.0,32349.0,32800.0,33376.0
K,78,21550.0,22548.0,25110.0,24211.0,23406.0,23154.0,23131.0,22619.0,23817.0,24182.0,24656.0,25107.0,25804.0,25739.0,26348.0,26646.0,26872.0,27150.0,27933.0,29003.0,30210.0,30769.0,31516.0,32409.0,33485.0,33931.0,33610.0,34282.0,34435.0,33480.0,33930.0,32845.0,31836.0,31564.0,32272.0,32722.0
K,79,18625.0,21120.0,22084.0,24560.0,23664.0,22873.0,22696.0,22643.0,22137.0,23360.0,23761.0,24249.0,24723.0,25438.0,25388.0,26039.0,26355.0,26587.0,26885.0,27691.0,28791.0,30002.0,30574.0,31299.0,32255.0,33335.0,33803.0,33479.0,34185.0,34333.0,33390.0,33835.0,32757.0,31764.0,31481.0,32186.0
K,80,16927.0,17977.0,20309.0,21204.0,23569.0,22746.0,21977.0,21831.0,21872.0,21416.0,22674.0,23076.0,23566.0,24100.0,24871.0,24840.0,25528.0,25894.0,26130.0,26493.0,27313.0,28370.0,29608.0,30215.0,31001.0,31984.0,33114.0,33608.0,33300.0,34022.0,34150.0,33227.0,33697.0,32613.0,31642.0,31313.0
K,81,14386.0,16316.0,17315.0,19517.0,20369.0,22650.0,21923.0,21240.0,21062.0,21139.0,20698.0,21973.0,22389.0,22993.0,23513.0,24379.0,24366.0,25066.0,25457.0,25723.0,26083.0,26951.0,28019.0,29262.0,29915.0,30759.0,31779.0,32926.0,33435.0,33142.0,33843.0,33970.0,33072.0,33536.0,32473.0,31507.0
K,82,14292.0,13904.0,15693.0,16689.0,18745.0,19569.0,21793.0,21187.0,20504.0,20322.0,20459.0,20083.0,21367.0,21806.0,22441.0,22982.0,23910.0,23967.0,24680.0,25080.0,25373.0,25710.0,26597.0,27689.0,28974.0,29680.0,30544.0,31604.0,32756.0,33266.0,32976.0,33660.0,33785.0,32929.0,33400.0,32340.0
K,83,13203.0,13802.0,13367.0,15055.0,16011.0,17989.0,18831.0,21014.0,20483.0,19823.0,19701.0,19804.0,19475.0,20786.0,21295.0,21959.0,22530.0,23487.0,23576.0,24297.0,24696.0,25051.0,25401.0,26316.0,27429.0,28731.0,29486.0,30354.0,31419.0,32608.0,33071.0,32809.0,33483.0,33631.0,32768.0,33258.0
K,84,12100.0,12732.0,13295.0,12845.0,14463.0,15363.0,17331.0,18131.0,20270.0,19803.0,19194.0,19176.0,19251.0,18952.0,20294.0,20831.0,21535.0,22122.0,23106.0,23202.0,23915.0,24366.0,24761.0,25133.0,26056.0,27207.0,28526.0,29308.0,30200.0,31281.0,32463.0,32917.0,32671.0,33343.0,33507.0,32629.0
K,85,10731.0,11296.0,11798.0,12265.0,11853.0,13407.0,14212.0,16099.0,16925.0,18920.0,18590.0,18149.0,18156.0,18334.0,18079.0,19443.0,19992.0,20775.0,21368.0,22428.0,22515.0,23312.0,23755.0,24246.0,24608.0,25618.0,26813.0,28202.0,29011.0,29898.0,31023.0,32162.0,32620.0,32364.0,33050.0,33216.0
K,86,9731.0,9998.0,10491.0,10856.0,11320.0,10963.0,12419.0,13236.0,14963.0,15775.0,17766.0,17523.0,17138.0,17251.0,17525.0,17309.0,18679.0,19273.0,20077.0,20715.0,21777.0,21930.0,22744.0,23233.0,23833.0,24214.0,25245.0,26504.0,27915.0,28744.0,29618.0,30736.0,31878.0,32327.0,32069.0,32787.0
K,87,8566.0,9050.0,9292.0,9684.0,10020.0,10431.0,10124.0,11545.0,12355.0,14002.0,14843.0,16662.0,16613.0,16259.0,16485.0,16820.0,16644.0,18052.0,18693.0,19462.0,20114.0,21228.0,21404.0,22266.0,22794.0,23430.0,23878.0,24966.0,26245.0,27651.0,28481.0,29327.0,30434.0,31580.0,32060.0,31799.0
K,88,7676.0,7999.0,8388.0,8609.0,8936.0,9292.0,9596.0,9355.0,10745.0,11580.0,13108.0,14011.0,15761.0,15816.0,15499.0,15744.0,16183.0,16043.0,17404.0,18141.0,18955.0,19561.0,20747.0,20970.0,21843.0,22412.0,23128.0,23638.0,24709.0,25981.0,27376.0,28215.0,29076.0,30173.0,31289.0,31786.0
K,89,6899.0,7175.0,7445.0,7745.0,7974.0,8228.0,8608.0,8924.0,8716.0,10020.0,10830.0,12354.0,13252.0,14967.0,15075.0,14835.0,15122.0,15590.0,15510.0,16876.0,17624.0,18501.0,19071.0,20295.0,20602.0,21455.0,22117.0,22865.0,23394.0,24450.0,25717.0,27123.0,27950.0,28813.0,29923.0,31017.0
K,90,6430.0,5899.0,6008.0,6209.0,6435.0,6673.0,6869.0,7213.0,7588.0,7485.0,8608.0,9466.0,10894.0,11782.0,13472.0,13678.0,13576.0,13929.0,14474.0,14436.0,15759.0,16534.0,17488.0,18177.0,19412.0,19787.0,20798.0,21523.0,22301.0,22855.0,23926.0,25172.0,26565.0,27395.0,28233.0,29332.0
K,91,5648.0,4120.0,3715.0,3725.0,3907.0,4080.0,4225.0,4345.0,4606.0,4821.0,4862.0,5616.0,6282.0,7333.0,7946.0,9236.0,9427.0,9328.0,9810.0,10156.0,10206.0,11158.0,11704.0,12514.0,13022.0,14024.0,14371.0,15091.0,15625.0,16280.0,16705.0,17594.0,18430.0,19355.0,20130.0,20780.0
K,92,4751.0,3681.0,2616.0,2272.0,2351.0,2363.0,2542.0,2680.0,2824.0,2975.0,3117.0,3162.0,3668.0,4169.0,4839.0,5413.0,6306.0,6421.0,6425.0,6884.0,7122.0,7154.0,7847.0,8301.0,9023.0,9342.0,10103.0,10556.0,11016.0,11458.0,11880.0,12200.0,12875.0,13611.0,14188.0,14871.0
K,93,3747.0,3011.0,2293.0,1664.0,1408.0,1447.0,1522.0,1644.0,1717.0,1810.0,1942.0,2018.0,2088.0,2453.0,2858.0,3310.0,3716.0,4319.0,4495.0,4523.0,4853.0,5009.0,5067.0,5563.0,5971.0,6535.0,6802.0,7477.0,7825.0,8037.0,8401.0,8643.0,8962.0,9487.0,10120.0,10458.0
K,94,3013.0,2397.0,1902.0,1475.0,1033.0,865.0,911.0,973.0,1065.0,1105.0,1188.0,1270.0,1334.0,1365.0,1615.0,1902.0,2265.0,2629.0,2996.0,3181.0,3154.0,3430.0,3561.0,3598.0,3998.0,4338.0,4738.0,4918.0,5483.0,5755.0,5815.0,6145.0,6246.0,6575.0,6942.0,7452.0
K,95,2297.0,1623.0,1253.0,985.0,743.0,507.0,463.0,487.0,512.0,594.0,620.0,659.0,740.0,758.0,799.0,950.0,1191.0,1439.0,1679.0,1960.0,2072.0,2125.0,2264.0,2354.0,2474.0,2771.0,3046.0,3390.0,3543.0,3869.0,4091.0,4116.0,4419.0,4419.0,4708.0,4949.0
K,96,1797.0,1275.0,823.0,623.0,492.0,371.0,257.0,242.0,257.0,284.0,326.0,369.0,356.0,418.0,444.0,462.0,587.0,768.0,945.0,1072.0,1239.0,1379.0,1440.0,1550.0,1597.0,1717.0,1974.0,2148.0,2412.0,2527.0,2758.0,2920.0,2947.0,3158.0,3116.0,3346.0
K,97,1313.0,933.0,670.0,421.0,309.0,245.0,172.0,133.0,126.0,147.0,162.0,187.0,206.0,214.0,248.0,258.0,266.0,369.0,505.0,608.0,704.0,822.0,905.0,1003.0,1020.0,1106.0,1199.0,1381.0,1481.0,1753.0,1804.0,1930.0,2052.0,2104.0,2243.0,2215.0
K,98,991.0,711.0,496.0,327.0,217.0,152.0,126.0,96.0,71.0,62.0,71.0,90.0,100.0,113.0,133.0,142.0,171.0,163.0,236.0,335.0,392.0,466.0,550.0,624.0,681.0,700.0,776.0,855.0,998.0,1051.0,1259.0,1283.0,1392.0,1481.0,1484.0,1618.0
K,99,597.0,518.0,358.0,253.0,181.0,119.0,85.0,58.0,53.0,38.0,38.0,43.0,51.0,61.0,72.0,87.0,86.0,115.0,94.0,161.0,218.0,250.0,310.0,366.0,441.0,450.0,491.0,550.0,611.0,712.0,758.0,896.0,940.0,975.0,1061.0,1056.0
K,100,423.0,234.0,209.0,129.0,95.0,68.0,38.0,37.0,19.0,27.0,16.0,17.0,22.0,23.0,28.0,33.0,41.0,50.0,61.0,53.0,86.0,131.0,174.0,199.0,234.0,299.0,296.0,329.0,367.0,434.0,503.0,557.0,639.0,674.0,709.0,780.0
K,101,256.0,81.0,48.0,41.0,21.0,15.0,14.0,6.0,9.0,5.0,4.0,2.0,6.0,7.0,7.0,10.0,13.0,6.0,13.0,15.0,18.0,26.0,37.0,57.0,67.0,81.0,113.0,107.0,107.0,125.0,136.0,168.0,187.0,228.0,235.0,263.0
K,102,164.0,53.0,20.0,11.0,8.0,5.0,4.0,1.0,1.0,3.0,1.0,,1.0,1.0,3.0,2.0,2.0,4.0,2.0,6.0,8.0,4.0,12.0,10.0,18.0,20.0,26.0,38.0,36.0,41.0,52.0,49.0,67.0,67.0,84.0,86.0
K,103,82.0,43.0,12.0,5.0,4.0,3.0,2.0,1.0,,,2.0,1.0,,,,,2.0,,2.0,1.0,2.0,2.0,,5.0,5.0,5.0,6.0,12.0,13.0,14.0,19.0,17.0,15.0,22.0,21.0,29.0
K,104,39.0,21.0,10.0,2.0,,1.0,1.0,,1.0,,,,1.0,,,,,2.0,,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,3.0,3.0,12.0,8.0,5.0,6.0,7.0
K,105,76.0,11.0,3.0,3.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,1.0,2.0,1.0,1.0,3.0,2.0,3.0
K,106,,17.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0
K,107,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0
K,108,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K,109,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,0,26681.0,26870.0,26429.0,26471.0,26150.0,25855.0,25636.0,25250.0,24795.0,24661.0,24453.0,24139.0,23985.0,24035.0,23734.0,23629.0,23544.0,23638.0,23393.0,23138.0,22889.0,22740.0,22630.0,22341.0,21898.0,21861.0,21565.0,21039.0,20909.0,20714.0,20168.0,20311.0,19940.0,19668.0,19414.0,19213.0
M,1,29378.0,26676.0,26861.0,26418.0,26459.0,26144.0,25846.0,25624.0,25246.0,24788.0,24652.0,24449.0,24127.0,23977.0,24026.0,23728.0,23624.0,23540.0,23634.0,23389.0,23137.0,22885.0,22737.0,22628.0,22341.0,21896.0,21858.0,21564.0,21039.0,20905.0,20713.0,20167.0,20311.0,19939.0,19668.0,19412.0
M,2,27958.0,29369.0,26664.0,26851.0,26404.0,26445.0,26131.0,25835.0,25619.0,25241.0,24782.0,24643.0,24442.0,24120.0,23971.0,24021.0,23724.0,23619.0,23537.0,23632.0,23386.0,23133.0,22881.0,22736.0,22628.0,22341.0,21895.0,21858.0,21562.0,21039.0,20904.0,20712.0,20166.0,20309.0,19937.0,19668.0
M,3,28989.0,27944.0,29355.0,26659.0,26841.0,26394.0,26436.0,26111.0,25827.0,25610.0,25238.0,24773.0,24636.0,24436.0,24114.0,23963.0,24015.0,23719.0,23615.0,23533.0,23627.0,23385.0,23131.0,22879.0,22735.0,22627.0,22339.0,21894.0,21855.0,21561.0,21038.0,20904.0,20712.0,20165.0,20307.0,19937.0
M,4,29454.0,28981.0,27932.0,29350.0,26653.0,26830.0,26384.0,26430.0,26107.0,25822.0,25601.0,25232.0,24769.0,24626.0,24435.0,24112.0,23959.0,24008.0,23710.0,23613.0,23530.0,23623.0,23384.0,23130.0,22874.0,22735.0,22625.0,22339.0,21893.0,21854.0,21561.0,21037.0,20904.0,20712.0,20164.0,20306.0
M,5,30339.0,29453.0,28981.0,27930.0,29349.0,26652.0,26829.0,26383.0,26429.0,26107.0,25822.0,25600.0,25231.0,24769.0,24624.0,24434.0,24112.0,23959.0,24008.0,23707.0,23613.0,23530.0,23623.0,23384.0,23130.0,22874.0,22734.0,22625.0,22339.0,21893.0,21854.0,21561.0,21037.0,20904.0,20712.0,20164.0
M,6,31761.0,30337.0,29453.0,28980.0,27929.0,29346.0,26652.0,26828.0,26381.0,26427.0,26106.0,25820.0,25599.0,25231.0,24768.0,24622.0,24434.0,24112.0,23959.0,24007.0,23706.0,23613.0,23530.0,23623.0,23383.0,23129.0,22873.0,22733.0,22625.0,22339.0,21893.0,21854.0,21561.0,21037.0,20904.0,20712.0
M,7,31747.0,31761.0,30337.0,29452.0,28978.0,27928.0,29345.0,26651.0,26827.0,26380.0,26425.0,26105.0,25818.0,25599.0,25231.0,24767.0,24622.0,24433.0,24112.0,23959.0,24005.0,23706.0,23613.0,23529.0,23623.0,23382.0,23129.0,22873.0,22733.0,22625.0,22339.0,21893.0,21853.0,21561.0,21037.0,20903.0
M,8,31877.0,31746.0,31758.0,30335.0,29452.0,28977.0,27926.0,29343.0,26649.0,26827.0,26379.0,26425.0,26105.0,25818.0,25597.0,25231.0,24767.0,24621.0,24432.0,24112.0,23958.0,24005.0,23706.0,23612.0,23528.0,23623.0,23382.0,23129.0,22873.0,22733.0,22625.0,22339.0,21893.0,21852.0,21560.0,21037.0
M,9,31832.0,31875.0,31744.0,31756.0,30334.0,29452.0,28975.0,27926.0,29341.0,26648.0,26826.0,26378.0,26423.0,26104.0,25817.0,25597.0,25231.0,24767.0,24620.0,24431.0,24112.0,23957.0,24005.0,23705.0,23612.0,23528.0,23623.0,23382.0,23129.0,22873.0,22733.0,22625.0,22339.0,21893.0,21852.0,21560.0
M,10,33040.0,31831.0,31871.0,31743.0,31754.0,30330.0,29450.0,28974.0,27925.0,29339.0,26646.0,26822.0,26377.0,26421.0,26102.0,25817.0,25596.0,25230.0,24766.0,24620.0,24431.0,24112.0,23955.0,24005.0,23705.0,23612.0,23527.0,23623.0,23381.0,23129.0,22872.0,22733.0,22624.0,22339.0,21892.0,21852.0
M,11,33476.0,33039.0,31830.0,31869.0,31743.0,31754.0,30329.0,29447.0,28972.0,27921.0,29338.0,26646.0,26822.0,26377.0,26419.0,26102.0,25816.0,25595.0,25229.0,24766.0,24619.0,24431.0,24112.0,23955.0,24004.0,23704.0,23611.0,23527.0,23622.0,23381.0,23129.0,22872.0,22733.0,22624.0,22339.0,21892.0
M,12,34255.0,33476.0,33037.0,31830.0,31867.0,31743.0,31753.0,30326.0,29444.0,28968.0,27921.0,29337.0,26646.0,26822.0,26376.0,26419.0,26101.0,25815.0,25595.0,25228.0,24765.0,24619.0,24430.0,24112.0,23955.0,24004.0,23704.0,23611.0,23527.0,23622.0,23381.0,23129.0,22872.0,22733.0,22624.0,22339.0
M,13,34985.0,34254.0,33475.0,33035.0,31830.0,31865.0,31741.0,31751.0,30325.0,29442.0,28968.0,27919.0,29336.0,26644.0,26821.0,26375.0,26418.0,26101.0,25815.0,25595.0,25227.0,24764.0,24619.0,24429.0,24112.0,23955.0,24004.0,23704.0,23611.0,23527.0,23621.0,23381.0,23128.0,22872.0,22733.0,22624.0
M,14,34749.0,34982.0,34252.0,33474.0,33035.0,31828.0,31864.0,31738.0,31750.0,30322.0,29441.0,28966.0,27918.0,29336.0,26642.0,26818.0,26371.0,26418.0,26100.0,25815.0,25594.0,25225.0,24764.0,24619.0,24429.0,24112.0,23955.0,24004.0,23703.0,23611.0,23527.0,23621.0,23381.0,23128.0,22872.0,22732.0
M,15,33731.0,34745.0,34972.0,34247.0,33462.0,33028.0,31826.0,31860.0,31736.0,31744.0,30317.0,29437.0,28959.0,27915.0,29332.0,26640.0,26815.0,26368.0,26416.0,26099.0,25812.0,25593.0,25225.0,24762.0,24619.0,24428.0,24112.0,23955.0,24004.0,23702.0,23608.0,23527.0,23621.0,23381.0,23128.0,22872.0
M,16,33891.0,33725.0,34742.0,34964.0,34237.0,33452.0,33020.0,31817.0,31850.0,31731.0,31742.0,30311.0,29431.0,28955.0,27914.0,29326.0,26637.0,26814.0,26364.0,26413.0,26096.0,25806.0,25592.0,25225.0,24761.0,24619.0,24427.0,24111.0,23954.0,24004.0,23702.0,23608.0,23526.0,23619.0,23381.0,23128.0
M,17,32980.0,33886.0,33719.0,34735.0,34961.0,34226.0,33448.0,33017.0,31811.0,31845.0,31720.0,31741.0,30304.0,29427.0,28950.0,27913.0,29323.0,26637.0,26812.0,26362.0,26410.0,26094.0,25804.0,25590.0,25225.0,24761.0,24616.0,24427.0,24111.0,23953.0,24004.0,23701.0,23608.0,23525.0,23619.0,23381.0
M,18,33334.0,32977.0,33881.0,33712.0,34726.0,34956.0,34215.0,33443.0,33010.0,31807.0,31838.0,31716.0,31740.0,30300.0,29426.0,28950.0,27908.0,29319.0,26633.0,26807.0,26359.0,26406.0,26092.0,25804.0,25590.0,25224.0,24761.0,24612.0,24425.0,24111.0,23952.0,24003.0,23701.0,23606.0,23525.0,23619.0
M,19,32888.0,33328.0,32970.0,33875.0,33702.0,34717.0,34953.0,34212.0,33439.0,33000.0,31801.0,31831.0,31710.0,31731.0,30298.0,29424.0,28947.0,27904.0,29318.0,26623.0,26805.0,26358.0,26402.0,26090.0,25802.0,25588.0,25221.0,24760.0,24612.0,24424.0,24110.0,23952.0,24003.0,23700.0,23606.0,23523.0
M,20,32354.0,32875.0,33321.0,32967.0,33868.0,33697.0,34709.0,34943.0,34207.0,33430.0,32993.0,31795.0,31820.0,31705.0,31729.0,30295.0,29424.0,28943.0,27898.0,29317.0,26621.0,26803.0,26354.0,26401.0,26087.0,25801.0,25588.0,25221.0,24758.0,24610.0,24424.0,24109.0,23952.0,24002.0,23700.0,23605.0
M,21,33404.0,32347.0,32870.0,33316.0,32955.0,33860.0,33685.0,34698.0,34934.0,34196.0,33427.0,32982.0,31791.0,31817.0,31701.0,31722.0,30293.0,29423.0,28942.0,27896.0,29314.0,26620.0,26803.0,26351.0,26400.0,26086.0,25801.0,25586.0,25218.0,24758.0,24608.0,24423.0,24108.0,23951.0,24000.0,23698.0
M,22,35241.0,33396.0,32342.0,32859.0,33311.0,32950.0,33853.0,33677.0,34691.0,34929.0,34187.0,33421.0,32974.0,31784.0,31810.0,31698.0,31715.0,30291.0,29419.0,28939.0,27894.0,29313.0,26620.0,26799.0,26350.0,26399.0,26085.0,25800.0,25584.0,25217.0,24758.0,24607.0,24422.0,24107.0,23951.0,24000.0
M,23,35569.0,35233.0,33383.0,32333.0,32847.0,33294.0,32943.0,33842.0,33667.0,34682.0,34922.0,34179.0,33413.0,32967.0,31780.0,31807.0,31691.0,31715.0,30290.0,29417.0,28935.0,27892.0,29313.0,26616.0,26797.0,26349.0,26398.0,26084.0,25800.0,25584.0,25217.0,24757.0,24606.0,24422.0,24107.0,23950.0
M,24,35369.0,35565.0,35225.0,33374.0,32324.0,32839.0,33290.0,32938.0,33833.0,33656.0,34672.0,34915.0,34172.0,33406.0,32962.0,31779.0,31806.0,31686.0,31713.0,30286.0,29413.0,28933.0,27891.0,29311.0,26615.0,26795.0,26349.0,26398.0,26083.0,25797.0,25583.0,25217.0,24757.0,24606.0,24421.0,24106.0
M,25,36562.0,35359.0,35553.0,35211.0,33367.0,32315.0,32829.0,33277.0,32924.0,33823.0,33647.0,34666.0,34907.0,34159.0,33401.0,32955.0,31776.0,31799.0,31676.0,31708.0,30280.0,29409.0,28932.0,27887.0,29308.0,26614.0,26794.0,26347.0,26395.0,26082.0,25795.0,25582.0,25217.0,24757.0,24605.0,24421.0
M,26,37633.0,36545.0,35345.0,35534.0,35198.0,33353.0,32303.0,32819.0,33262.0,32913.0,33809.0,33639.0,34659.0,34896.0,34154.0,33393.0,32950.0,31774.0,31793.0,31673.0,31702.0,30275.0,29403.0,28931.0,27886.0,29307.0,26612.0,26792.0,26345.0,26395.0,26082.0,25795.0,25581.0,25215.0,24756.0,24605.0
M,27,37911.0,37620.0,36533.0,35332.0,35523.0,35186.0,33335.0,32297.0,32806.0,33255.0,32907.0,33800.0,33628.0,34647.0,34890.0,34145.0,33386.0,32944.0,31769.0,31790.0,31669.0,31697.0,30274.0,29399.0,28928.0,27883.0,29305.0,26612.0,26790.0,26345.0,26395.0,26082.0,25794.0,25578.0,25214.0,24755.0
M,28,38057.0,37901.0,37601.0,36516.0,35318.0,35509.0,35168.0,33321.0,32285.0,32798.0,33239.0,32899.0,33785.0,33621.0,34638.0,34881.0,34140.0,33378.0,32937.0,31765.0,31789.0,31664.0,31689.0,30272.0,29396.0,28925.0,27882.0,29304.0,26612.0,26789.0,26345.0,26393.0,26077.0,25793.0,25576.0,25213.0
M,29,38611.0,38045.0,37888.0,37594.0,36501.0,35300.0,35494.0,35157.0,33313.0,32277.0,32795.0,33228.0,32889.0,33774.0,33614.0,34632.0,34872.0,34135.0,33376.0,32930.0,31761.0,31786.0,31662.0,31687.0,30265.0,29394.0,28923.0,27881.0,29304.0,26611.0,26789.0,26342.0,26393.0,26074.0,25792.0,25575.0
M,30,39820.0,38600.0,38033.0,37870.0,37582.0,36490.0,35288.0,35482.0,35144.0,33308.0,32264.0,32791.0,33217.0,32874.0,33766.0,33605.0,34626.0,34870.0,34128.0,33370.0,32924.0,31754.0,31786.0,31661.0,31683.0,30264.0,29393.0,28923.0,27881.0,29302.0,26611.0,26788.0,26339.0,26393.0,26072.0,25791.0
M,31,40282.0,39810.0,38586.0,38021.0,37862.0,37571.0,36481.0,35281.0,35471.0,35130.0,33298.0,32260.0,32785.0,33206.0,32867.0,33755.0,33603.0,34621.0,34863.0,34123.0,33363.0,32918.0,31749.0,31782.0,31657.0,31681.0,30261.0,29393.0,28921.0,27878.0,29299.0,26611.0,26786.0,26338.0,26390.0,26072.0
M,32,40727.0,40270.0,39796.0,38579.0,38004.0,37844.0,37562.0,36468.0,35269.0,35451.0,35120.0,33287.0,32255.0,32778.0,33198.0,32858.0,33751.0,33598.0,34614.0,34856.0,34117.0,33359.0,32912.0,31746.0,31778.0,31655.0,31677.0,30259.0,29392.0,28919.0,27878.0,29299.0,26611.0,26784.0,26338.0,26388.0
M,33,40275.0,40708.0,40253.0,39783.0,38563.0,37994.0,37832.0,37552.0,36460.0,35263.0,35437.0,35111.0,33280.0,32245.0,32772.0,33193.0,32852.0,33744.0,33597.0,34611.0,34851.0,34115.0,33354.0,32906.0,31742.0,31775.0,31654.0,31677.0,30258.0,29391.0,28919.0,27876.0,29298.0,26611.0,26782.0,26338.0
M,34,40075.0,40266.0,40691.0,40237.0,39766.0,38549.0,37983.0,37827.0,37538.0,36447.0,35252.0,35427.0,35100.0,33270.0,32233.0,32765.0,33184.0,32840.0,33739.0,33593.0,34609.0,34847.0,34113.0,33352.0,32904.0,31739.0,31772.0,31654.0,31675.0,30256.0,29389.0,28917.0,27875.0,29297.0,26611.0,26780.0
M,35,38393.0,40056.0,40245.0,40672.0,40218.0,39752.0,38534.0,37969.0,37810.0,37522.0,36429.0,35241.0,35413.0,35085.0,33260.0,32224.0,32759.0,33180.0,32835.0,33733.0,33588.0,34605.0,34840.0,34109.0,33348.0,32895.0,31736.0,31770.0,31653.0,31674.0,30253.0,29389.0,28914.0,27873.0,29295.0,26610.0
M,36,38662.0,38377.0,40040.0,40222.0,40646.0,40198.0,39733.0,38515.0,37954.0,37801.0,37503.0,36410.0,35222.0,35405.0,35077.0,33242.0,32219.0,32751.0,33175.0,32826.0,33727.0,33584.0,34602.0,34838.0,34105.0,33341.0,32892.0,31735.0,31767.0,31651.0,31671.0,30252.0,29388.0,28912.0,27873.0,29295.0
M,37,37985.0,38650.0,38361.0,40019.0,40204.0,40627.0,40180.0,39717.0,38502.0,37941.0,37787.0,37491.0,36406.0,35209.0,35396.0,35065.0,33231.0,32213.0,32739.0,33166.0,32818.0,33720.0,33582.0,34597.0,34832.0,34104.0,33339.0,32890.0,31732.0,31764.0,31650.0,31669.0,30251.0,29383.0,28910.0,27871.0
