sex,alder,pop_2023,pop_2064,pop_2065,pop_2066,pop_2067,pop_2068,pop_2069,pop_2070,pop_2071,pop_2072,pop_2073,pop_2074,pop_2075,pop_2076,pop_2077,pop_2078,pop_2079,pop_2080,pop_2081,pop_2082,pop_2083,pop_2084,pop_2085,pop_2086,pop_2087,pop_2088,pop_2089,pop_2090,pop_2091,pop_2092,pop_2093,pop_2094,pop_2095,pop_2096,pop_2097,pop_2098,pop_2099,pop_2100,pop_2101,pop_2102,pop_2103,pop_2104,pop_2105,pop_2106,pop_2107,pop_2108,pop_2109,pop_2110,pop_2111,pop_2112,pop_2113
K,10,20316.0,20190.0,20148.0,19595.0,19385.0,19332.0,19182.0,19065.0,18732.0,18767.0,18497.0,25730.0,25649.0,25327.0,25059.0,24945.0,24571.0,24487.0,24010.0,23960.0,23569.0,23328.0,23079.0,22956.0,22723.0,22419.0,22369.0,21938.0,21809.0,21433.0,21278.0,21091.0,20790.0,21051.0,20755.0,20774.0,20850.0,20954.0,21263.0,21604.0,21812.0,22395.0,22613.0,23274.0,23443.0,23950.0,24091.0,24120.0,24279.0,24088.0,24218.0
K,11,20552.0,20316.0,20190.0,20148.0,19595.0,19385.0,19332.0,19182.0,19065.0,18732.0,18767.0,18497.0,25730.0,25649.0,25327.0,25058.0,24944.0,24571.0,24487.0,24010.0,23960.0,23569.0,23328.0,23079.0,22956.0,22723.0,22419.0,22369.0,21938.0,21809.0,21431.0,21278.0,21090.0,20789.0,21050.0,20755.0,20774.0,20850.0,20954.0,21263.0,21604.0,21811.0,22395.0,22613.0,23274.0,23443.0,23950.0,24091.0,24120.0,24279.0,24087.0
K,12,20953.0,20552.0,20316.0,20190.0,20148.0,19594.0,19385.0,19332.0,19182.0,19065.0,18731.0,18767.0,18497.0,25730.0,25649.0,25327.0,25058.0,24944.0,24571.0,24487.0,24010.0,23960.0,23569.0,23328.0,23079.0,22956.0,22723.0,22419.0,22369.0,21938.0,21809.0,21431.0,21278.0,21090.0,20789.0,21049.0,20755.0,20774.0,20850.0,20953.0,21263.0,21604.0,21811.0,22395.0,22613.0,23274.0,23443.0,23950.0,24091.0,24120.0,24279.0
K,13,21283.0,20953.0,20552.0,20316.0,20190.0,20148.0,19594.0,19385.0,19332.0,19182.0,19064.0,18731.0,18767.0,18497.0,25730.0,25649.0,25327.0,25058.0,24944.0,24571.0,24487.0,24010.0,23960.0,23569.0,23328.0,23079.0,22956.0,22723.0,22419.0,22369.0,21938.0,21809.0,21430.0,21278.0,21090.0,20789.0,21049.0,20755.0,20774.0,20850.0,20953.0,21263.0,21604.0,21811.0,22395.0,22612.0,23274.0,23443.0,23950.0,24091.0,24120.0
K,14,21169.0,21283.0,20953.0,20552.0,20316.0,20189.0,20148.0,19594.0,19385.0,19332.0,19182.0,19064.0,18731.0,18767.0,18497.0,25730.0,25649.0,25327.0,25057.0,24944.0,24571.0,24487.0,24010.0,23960.0,23569.0,23328.0,23079.0,22956.0,22723.0,22419.0,22369.0,21938.0,21808.0,21430.0,21278.0,21090.0,20789.0,21049.0,20755.0,20774.0,20850.0,20953.0,21263.0,21604.0,21811.0,22395.0,22611.0,23274.0,23443.0,23950.0,24090.0
K,15,21747.0,21169.0,21282.0,20953.0,20551.0,20316.0,20189.0,20148.0,19594.0,19385.0,19332.0,19182.0,19064.0,18731.0,18767.0,18495.0,25729.0,25649.0,25327.0,25056.0,24944.0,24571.0,24487.0,24010.0,23960.0,23569.0,23328.0,23079.0,22954.0,22723.0,22419.0,22369.0,21937.0,21808.0,21429.0,21278.0,21090.0,20789.0,21049.0,20755.0,20773.0,20848.0,20952.0,21261.0,21604.0,21811.0,22395.0,22609.0,23274.0,23443.0,23950.0
K,16,22217.0,21747.0,21169.0,21282.0,20952.0,20550.0,20316.0,20189.0,20148.0,19593.0,19385.0,19332.0,19179.0,19064.0,18731.0,18767.0,18495.0,25728.0,25648.0,25327.0,25056.0,24943.0,24571.0,24486.0,24010.0,23960.0,23568.0,23328.0,23078.0,22952.0,22722.0,22419.0,22368.0,21937.0,21807.0,21429.0,21277.0,21089.0,20788.0,21049.0,20755.0,20772.0,20848.0,20951.0,21261.0,21604.0,21811.0,22393.0,22609.0,23273.0,23442.0
K,17,22315.0,22215.0,21747.0,21168.0,21280.0,20952.0,20550.0,20316.0,20189.0,20147.0,19593.0,19384.0,19332.0,19179.0,19064.0,18731.0,18766.0,18494.0,25728.0,25648.0,25327.0,25055.0,24941.0,24569.0,24486.0,24008.0,23960.0,23568.0,23328.0,23078.0,22952.0,22722.0,22419.0,22368.0,21936.0,21806.0,21429.0,21276.0,21088.0,20787.0,21049.0,20754.0,20772.0,20848.0,20950.0,21260.0,21604.0,21810.0,22392.0,22609.0,23273.0
K,18,22470.0,22315.0,22215.0,21747.0,21168.0,21278.0,20951.0,20550.0,20315.0,20189.0,20146.0,19593.0,19383.0,19332.0,19179.0,19064.0,18731.0,18766.0,18494.0,25728.0,25648.0,25327.0,25055.0,24941.0,24568.0,24485.0,24008.0,23960.0,23568.0,23327.0,23078.0,22951.0,22721.0,22419.0,22367.0,21936.0,21806.0,21429.0,21275.0,21087.0,20787.0,21049.0,20754.0,20772.0,20848.0,20950.0,21260.0,21604.0,21809.0,22391.0,22609.0
K,19,22827.0,22469.0,22315.0,22215.0,21747.0,21168.0,21278.0,20950.0,20548.0,20315.0,20189.0,20146.0,19593.0,19383.0,19332.0,19179.0,19064.0,18731.0,18765.0,18494.0,25726.0,25648.0,25327.0,25054.0,24941.0,24567.0,24485.0,24007.0,23960.0,23568.0,23327.0,23078.0,22951.0,22720.0,22419.0,22366.0,21936.0,21805.0,21429.0,21275.0,21087.0,20787.0,21048.0,20754.0,20772.0,20848.0,20949.0,21260.0,21603.0,21809.0,22391.0
K,20,22737.0,22826.0,22469.0,22314.0,22214.0,21746.0,21168.0,21277.0,20950.0,20548.0,20314.0,20189.0,20146.0,19593.0,19383.0,19331.0,19179.0,19064.0,18731.0,18764.0,18494.0,25726.0,25647.0,25326.0,25054.0,24940.0,24566.0,24485.0,24007.0,23960.0,23568.0,23326.0,23077.0,22951.0,22719.0,22417.0,22366.0,21936.0,21805.0,21429.0,21275.0,21086.0,20787.0,21047.0,20752.0,20771.0,20847.0,20949.0,21260.0,21602.0,21809.0
K,21,23359.0,22736.0,22822.0,22468.0,22314.0,22213.0,21746.0,21167.0,21276.0,20950.0,20547.0,20314.0,20189.0,20146.0,19592.0,19382.0,19331.0,19179.0,19064.0,18731.0,18762.0,18494.0,25725.0,25647.0,25325.0,25053.0,24940.0,24564.0,24484.0,24007.0,23959.0,23568.0,23326.0,23076.0,22951.0,22717.0,22417.0,22366.0,21936.0,21805.0,21429.0,21275.0,21085.0,20787.0,21045.0,20752.0,20770.0,20847.0,20949.0,21260.0,21600.0
K,22,23314.0,23359.0,22734.0,22821.0,22467.0,22314.0,22213.0,21745.0,21167.0,21276.0,20949.0,20547.0,20313.0,20188.0,20145.0,19592.0,19382.0,19330.0,19178.0,19063.0,18730.0,18762.0,18494.0,25724.0,25647.0,25324.0,25052.0,24940.0,24563.0,24483.0,24007.0,23959.0,23568.0,23326.0,23076.0,22950.0,22717.0,22415.0,22366.0,21936.0,21804.0,21429.0,21273.0,21085.0,20787.0,21045.0,20751.0,20770.0,20847.0,20948.0,21260.0
K,23,23378.0,23314.0,23358.0,22733.0,22819.0,22467.0,22313.0,22213.0,21744.0,21167.0,21275.0,20949.0,20547.0,20313.0,20188.0,20145.0,19591.0,19382.0,19329.0,19177.0,19062.0,18730.0,18762.0,18493.0,25724.0,25646.0,25324.0,25051.0,24940.0,24562.0,24481.0,24006.0,23958.0,23567.0,23326.0,23075.0,22949.0,22716.0,22415.0,22364.0,21936.0,21804.0,21429.0,21273.0,21085.0,20787.0,21045.0,20751.0,20770.0,20845.0,20946.0
K,24,23626.0,23377.0,23314.0,23358.0,22732.0,22819.0,22465.0,22313.0,22211.0,21744.0,21167.0,21275.0,20949.0,20547.0,20313.0,20187.0,20145.0,19590.0,19381.0,19329.0,19176.0,19062.0,18730.0,18762.0,18493.0,25724.0,25646.0,25324.0,25051.0,24939.0,24562.0,24480.0,24005.0,23958.0,23567.0,23326.0,23075.0,22949.0,22714.0,22415.0,22364.0,21935.0,21804.0,21425.0,21273.0,21084.0,20786.0,21043.0,20751.0,20769.0,20845.0
K,25,23923.0,23626.0,23376.0,23311.0,23358.0,22730.0,22819.0,22464.0,22312.0,22211.0,21744.0,21166.0,21275.0,20949.0,20544.0,20313.0,20187.0,20145.0,19590.0,19381.0,19329.0,19176.0,19061.0,18727.0,18761.0,18491.0,25723.0,25645.0,25324.0,25049.0,24938.0,24560.0,24477.0,24005.0,23957.0,23565.0,23326.0,23075.0,22949.0,22713.0,22413.0,22363.0,21934.0,21802.0,21424.0,21273.0,21084.0,20786.0,21041.0,20751.0,20766.0
K,26,23870.0,23923.0,23626.0,23375.0,23309.0,23358.0,22728.0,22818.0,22462.0,22311.0,22210.0,21744.0,21165.0,21274.0,20949.0,20542.0,20313.0,20186.0,20145.0,19590.0,19381.0,19329.0,19176.0,19061.0,18727.0,18761.0,18491.0,25722.0,25645.0,25323.0,25048.0,24938.0,24560.0,24476.0,24005.0,23957.0,23563.0,23326.0,23075.0,22948.0,22713.0,22413.0,22363.0,21934.0,21799.0,21424.0,21272.0,21084.0,20786.0,21038.0,20750.0
K,27,23997.0,23869.0,23923.0,23626.0,23374.0,23306.0,23358.0,22727.0,22817.0,22461.0,22311.0,22209.0,21743.0,21163.0,21274.0,20949.0,20541.0,20313.0,20186.0,20145.0,19590.0,19381.0,19329.0,19174.0,19061.0,18727.0,18761.0,18489.0,25722.0,25644.0,25323.0,25048.0,24937.0,24560.0,24474.0,24005.0,23957.0,23562.0,23325.0,23074.0,22948.0,22711.0,22413.0,22362.0,21933.0,21799.0,21423.0,21272.0,21083.0,20786.0,21037.0
K,28,24170.0,23996.0,23869.0,23922.0,23624.0,23374.0,23305.0,23358.0,22727.0,22816.0,22461.0,22310.0,22209.0,21741.0,21162.0,21274.0,20947.0,20541.0,20312.0,20186.0,20144.0,19589.0,19380.0,19327.0,19174.0,19061.0,18727.0,18761.0,18488.0,25722.0,25643.0,25323.0,25046.0,24937.0,24559.0,24473.0,24004.0,23957.0,23562.0,23325.0,23074.0,22947.0,22709.0,22413.0,22359.0,21932.0,21799.0,21423.0,21272.0,21079.0,20786.0
K,29,24266.0,24170.0,23993.0,23869.0,23920.0,23624.0,23371.0,23304.0,23358.0,22727.0,22815.0,22460.0,22310.0,22209.0,21740.0,21162.0,21273.0,20947.0,20540.0,20311.0,20186.0,20144.0,19588.0,19380.0,19327.0,19174.0,19060.0,18727.0,18761.0,18487.0,25718.0,25641.0,25322.0,25045.0,24937.0,24559.0,24472.0,24004.0,23956.0,23561.0,23324.0,23074.0,22945.0,22709.0,22413.0,22359.0,21931.0,21797.0,21422.0,21272.0,21079.0
K,30,24579.0,24266.0,24170.0,23992.0,23868.0,23919.0,23624.0,23370.0,23304.0,23357.0,22725.0,22814.0,22459.0,22310.0,22209.0,21740.0,21162.0,21272.0,20947.0,20540.0,20309.0,20186.0,20144.0,19586.0,19379.0,19327.0,19174.0,19059.0,18726.0,18761.0,18485.0,25718.0,25638.0,25320.0,25044.0,24936.0,24559.0,24471.0,24004.0,23955.0,23561.0,23324.0,23073.0,22944.0,22708.0,22412.0,22359.0,21930.0,21795.0,21420.0,21270.0
K,31,24687.0,24577.0,24265.0,24169.0,23991.0,23865.0,23919.0,23622.0,23368.0,23304.0,23357.0,22725.0,22813.0,22459.0,22307.0,22209.0,21740.0,21162.0,21271.0,20946.0,20538.0,20307.0,20186.0,20144.0,19584.0,19378.0,19327.0,19173.0,19058.0,18725.0,18761.0,18485.0,25716.0,25637.0,25320.0,25043.0,24935.0,24559.0,24470.0,24004.0,23954.0,23560.0,23322.0,23072.0,22944.0,22707.0,22412.0,22357.0,21929.0,21794.0,21419.0
K,32,24979.0,24687.0,24577.0,24263.0,24167.0,23990.0,23864.0,23919.0,23621.0,23368.0,23301.0,23357.0,22725.0,22813.0,22459.0,22305.0,22208.0,21739.0,21162.0,21271.0,20946.0,20538.0,20306.0,20186.0,20143.0,19584.0,19378.0,19327.0,19173.0,19058.0,18724.0,18760.0,18483.0,25715.0,25637.0,25320.0,25043.0,24932.0,24557.0,24470.0,24004.0,23954.0,23559.0,23320.0,23072.0,22944.0,22707.0,22411.0,22357.0,21928.0,21790.0
K,33,25359.0,24977.0,24687.0,24576.0,24261.0,24167.0,23989.0,23863.0,23917.0,23621.0,23367.0,23300.0,23355.0,22724.0,22813.0,22458.0,22305.0,22208.0,21737.0,21161.0,21268.0,20946.0,20538.0,20306.0,20185.0,20142.0,19583.0,19378.0,19327.0,19171.0,19058.0,18722.0,18757.0,18483.0,25714.0,25636.0,25320.0,25043.0,24931.0,24557.0,24470.0,24004.0,23954.0,23558.0,23320.0,23071.0,22943.0,22706.0,22410.0,22357.0,21928.0
K,34,25591.0,25358.0,24977.0,24687.0,24576.0,24260.0,24167.0,23988.0,23861.0,23917.0,23621.0,23367.0,23299.0,23355.0,22723.0,22813.0,22456.0,22304.0,22208.0,21737.0,21161.0,21267.0,20946.0,20537.0,20306.0,20185.0,20142.0,19583.0,19377.0,19326.0,19171.0,19057.0,18721.0,18757.0,18482.0,25713.0,25636.0,25319.0,25041.0,24930.0,24555.0,24468.0,24003.0,23954.0,23558.0,23316.0,23070.0,22941.0,22703.0,22408.0,22356.0
K,35,25622.0,25589.0,25356.0,24976.0,24687.0,24576.0,24258.0,24166.0,23986.0,23859.0,23916.0,23620.0,23367.0,23296.0,23355.0,22722.0,22812.0,22456.0,22303.0,22208.0,21735.0,21161.0,21266.0,20944.0,20534.0,20305.0,20184.0,20140.0,19581.0,19377.0,19326.0,19171.0,19057.0,18721.0,18756.0,18482.0,25712.0,25635.0,25319.0,25041.0,24928.0,24553.0,24465.0,24000.0,23953.0,23557.0,23316.0,23068.0,22941.0,22702.0,22408.0
K,36,26087.0,25622.0,25587.0,25353.0,24975.0,24686.0,24576.0,24258.0,24163.0,23985.0,23858.0,23915.0,23619.0,23367.0,23296.0,23354.0,22721.0,22811.0,22454.0,22302.0,22208.0,21735.0,21160.0,21265.0,20944.0,20534.0,20304.0,20184.0,20138.0,19581.0,19377.0,19324.0,19167.0,19056.0,18719.0,18754.0,18482.0,25711.0,25634.0,25318.0,25040.0,24926.0,24552.0,24463.0,23997.0,23952.0,23556.0,23314.0,23067.0,22941.0,22701.0
K,37,26404.0,26087.0,25621.0,25587.0,25353.0,24975.0,24685.0,24572.0,24254.0,24162.0,23984.0,23857.0,23914.0,23617.0,23367.0,23295.0,23354.0,22719.0,22811.0,22451.0,22299.0,22206.0,21735.0,21160.0,21264.0,20944.0,20531.0,20304.0,20183.0,20138.0,19577.0,19375.0,19322.0,19167.0,19055.0,18719.0,18754.0,18482.0,25710.0,25634.0,25318.0,25039.0,24925.0,24552.0,24462.0,23996.0,23951.0,23553.0,23313.0,23067.0,22941.0
K,38,26634.0,26404.0,26085.0,25620.0,25587.0,25353.0,24974.0,24684.0,24570.0,24253.0,24162.0,23984.0,23856.0,23912.0,23616.0,23365.0,23295.0,23354.0,22719.0,22809.0,22451.0,22299.0,22206.0,21732.0,21159.0,21263.0,20943.0,20531.0,20302.0,20183.0,20137.0,19577.0,19374.0,19322.0,19164.0,19055.0,18718.0,18753.0,18482.0,25710.0,25632.0,25318.0,25038.0,24922.0,24550.0,24461.0,23996.0,23950.0,23553.0,23313.0,23066.0
K,39,27020.0,26633.0,26403.0,26085.0,25619.0,25585.0,25352.0,24974.0,24683.0,24569.0,24253.0,24161.0,23983.0,23856.0,23911.0,23616.0,23363.0,23294.0,23354.0,22717.0,22809.0,22450.0,22298.0,22205.0,21732.0,21158.0,21263.0,20943.0,20530.0,20302.0,20183.0,20136.0,19577.0,19374.0,19321.0,19164.0,19055.0,18718.0,18753.0,18479.0,25709.0,25632.0,25318.0,25036.0,24920.0,24549.0,24460.0,23996.0,23950.0,23552.0,23311.0
K,40,25250.0,27019.0,26631.0,26403.0,26083.0,25615.0,25583.0,25351.0,24974.0,24681.0,24565.0,24251.0,24160.0,23979.0,23852.0,23907.0,23614.0,23362.0,23293.0,23350.0,22715.0,22807.0,22449.0,22297.0,22202.0,21732.0,21158.0,21260.0,20942.0,20528.0,20302.0,20182.0,20136.0,19576.0,19374.0,19319.0,19164.0,19054.0,18715.0,18753.0,18478.0,25709.0,25631.0,25316.0,25035.0,24917.0,24547.0,24460.0,23995.0,23949.0,23551.0
K,41,27991.0,25250.0,27019.0,26629.0,26400.0,26082.0,25615.0,25580.0,25350.0,24974.0,24679.0,24565.0,24248.0,24160.0,23977.0,23851.0,23904.0,23612.0,23361.0,23290.0,23349.0,22715.0,22806.0,22447.0,22296.0,22199.0,21732.0,21158.0,21259.0,20942.0,20526.0,20302.0,20182.0,20134.0,19575.0,19373.0,19319.0,19162.0,19052.0,18713.0,18750.0,18478.0,25707.0,25629.0,25311.0,25034.0,24916.0,24547.0,24460.0,23994.0,23949.0
K,42,26779.0,27991.0,25247.0,27017.0,26629.0,26395.0,26081.0,25614.0,25579.0,25349.0,24973.0,24679.0,24564.0,24248.0,24159.0,23975.0,23850.0,23901.0,23611.0,23359.0,23289.0,23348.0,22715.0,22805.0,22444.0,22295.0,22199.0,21729.0,21157.0,21257.0,20940.0,20523.0,20300.0,20181.0,20133.0,19572.0,19370.0,19319.0,19159.0,19050.0,18711.0,18749.0,18478.0,25705.0,25628.0,25309.0,25032.0,24914.0,24545.0,24459.0,23991.0
K,43,27414.0,26778.0,27990.0,25247.0,27014.0,26629.0,26393.0,26080.0,25612.0,25578.0,25348.0,24973.0,24679.0,24563.0,24248.0,24159.0,23973.0,23849.0,23901.0,23611.0,23355.0,23288.0,23347.0,22714.0,22801.0,22443.0,22293.0,22196.0,21728.0,21157.0,21254.0,20940.0,20523.0,20298.0,20181.0,20131.0,19572.0,19368.0,19316.0,19158.0,19049.0,18710.0,18749.0,18477.0,25705.0,25626.0,25307.0,25031.0,24910.0,24544.0,24456.0
K,44,27644.0,27413.0,26776.0,27990.0,25247.0,27013.0,26627.0,26392.0,26079.0,25611.0,25577.0,25345.0,24973.0,24677.0,24563.0,24248.0,24157.0,23972.0,23847.0,23900.0,23609.0,23352.0,23287.0,23345.0,22713.0,22799.0,22441.0,22293.0,22194.0,21728.0,21156.0,21254.0,20938.0,20521.0,20297.0,20179.0,20129.0,19572.0,19368.0,19315.0,19156.0,19048.0,18709.0,18749.0,18474.0,25705.0,25625.0,25305.0,25031.0,24907.0,24544.0
K,45,28485.0,27642.0,27412.0,26774.0,27986.0,25245.0,27010.0,26624.0,26387.0,26079.0,25610.0,25575.0,25344.0,24972.0,24675.0,24560.0,24246.0,24155.0,23968.0,23847.0,23898.0,23605.0,23350.0,23286.0,23345.0,22711.0,22797.0,22438.0,22291.0,22191.0,21725.0,21154.0,21252.0,20936.0,20518.0,20292.0,20177.0,20128.0,19571.0,19366.0,19314.0,19154.0,19047.0,18709.0,18748.0,18471.0,25704.0,25625.0,25302.0,25028.0,24904.0
K,46,29654.0,28481.0,27641.0,27409.0,26769.0,27983.0,25242.0,27001.0,26623.0,26386.0,26079.0,25609.0,25571.0,25341.0,24970.0,24670.0,24555.0,24241.0,24153.0,23967.0,23844.0,23897.0,23603.0,23348.0,23285.0,23341.0,22710.0,22794.0,22436.0,22289.0,22188.0,21722.0,21150.0,21250.0,20934.0,20515.0,20290.0,20174.0,20124.0,19569.0,19365.0,19314.0,19152.0,19047.0,18709.0,18744.0,18467.0,25700.0,25622.0,25299.0,25026.0
K,47,29894.0,29651.0,28478.0,27640.0,27409.0,26768.0,27981.0,25241.0,26998.0,26620.0,26386.0,26073.0,25608.0,25568.0,25338.0,24969.0,24667.0,24555.0,24240.0,24152.0,23966.0,23841.0,23896.0,23601.0,23348.0,23282.0,23341.0,22708.0,22793.0,22435.0,22289.0,22188.0,21722.0,21149.0,21250.0,20932.0,20513.0,20290.0,20174.0,20122.0,19564.0,19362.0,19310.0,19150.0,19042.0,18707.0,18742.0,18463.0,25698.0,25621.0,25296.0
K,48,30147.0,29889.0,29648.0,28477.0,27640.0,27408.0,26767.0,27979.0,25240.0,26997.0,26617.0,26385.0,26071.0,25605.0,25567.0,25336.0,24965.0,24664.0,24555.0,24240.0,24150.0,23964.0,23841.0,23893.0,23598.0,23342.0,23280.0,23338.0,22706.0,22792.0,22434.0,22286.0,22185.0,21720.0,21145.0,21244.0,20929.0,20512.0,20287.0,20173.0,20121.0,19564.0,19360.0,19310.0,19150.0,19040.0,18706.0,18741.0,18462.0,25697.0,25620.0
K,49,30537.0,30146.0,29887.0,29646.0,28474.0,27638.0,27406.0,26764.0,27978.0,25239.0,26996.0,26616.0,26383.0,26068.0,25603.0,25565.0,25333.0,24965.0,24662.0,24554.0,24239.0,24148.0,23963.0,23840.0,23892.0,23598.0,23341.0,23278.0,23336.0,22702.0,22790.0,22432.0,22282.0,22184.0,21715.0,21145.0,21242.0,20929.0,20512.0,20286.0,20170.0,20120.0,19564.0,19359.0,19309.0,19150.0,19036.0,18704.0,18740.0,18462.0,25693.0
K,50,31299.0,30536.0,30142.0,29884.0,29640.0,28466.0,27632.0,27403.0,26760.0,27976.0,25234.0,26990.0,26613.0,26381.0,26061.0,25600.0,25564.0,25332.0,24962.0,24656.0,24552.0,24234.0,24146.0,23957.0,23837.0,23889.0,23595.0,23337.0,23274.0,23327.0,22702.0,22787.0,22430.0,22278.0,22179.0,21711.0,21141.0,21239.0,20922.0,20507.0,20281.0,20169.0,20115.0,19559.0,19353.0,19304.0,19149.0,19032.0,18701.0,18740.0,18460.0
