sex,alder,pop_2023,pop_2024,pop_2025,pop_2026,pop_2027,pop_2028,pop_2029,pop_2030,pop_2031,pop_2032,pop_2033,pop_2034,pop_2035,pop_2036,pop_2037,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048,pop_2049,pop_2050,pop_2051,pop_2052,pop_2053,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058,pop_2059,pop_2060,pop_2061,pop_2062,pop_2063,pop_2064,pop_2065,pop_2066,pop_2067,pop_2068,pop_2069,pop_2070,pop_2071,pop_2072,pop_2073
K,16,32102.0,31881.0,32541.0,32927.0,32495.0,31356.0,31167.0,30410.0,29982.0,29671.0,29401.0,28214.0,27370.0,27095.0,26453.0,27589.0,24917.0,24953.0,25481.0,26047.0,26614.0,27338.0,27753.0,28305.0,28933.0,29415.0,29913.0,30546.0,31199.0,31586.0,32166.0,31831.0,31435.0,31487.0,31245.0,30577.0,30235.0,29965.0,29746.0,29336.0,29016.0,28252.0,28040.0,27672.0,27214.0,26817.0,26613.0,26694.0,26572.0,26627.0,26979.0
K,17,31505.0,32072.0,31846.0,32505.0,32891.0,32460.0,31325.0,31141.0,30379.0,29944.0,29643.0,29375.0,28184.0,27346.0,27066.0,26428.0,27569.0,24892.0,24928.0,25455.0,26018.0,26596.0,27317.0,27730.0,28265.0,28902.0,29390.0,29878.0,30524.0,31162.0,31545.0,32132.0,31801.0,31398.0,31454.0,31216.0,30544.0,30218.0,29946.0,29711.0,29305.0,28989.0,28220.0,28015.0,27649.0,27188.0,26786.0,26588.0,26671.0,26545.0,26600.0
K,18,31573.0,31467.0,32030.0,31810.0,32469.0,32861.0,32426.0,31287.0,31114.0,30346.0,29912.0,29624.0,29337.0,28160.0,27322.0,27042.0,26398.0,27537.0,24874.0,24913.0,25433.0,25998.0,26572.0,27291.0,27702.0,28237.0,28866.0,29366.0,29850.0,30495.0,31134.0,31509.0,32102.0,31773.0,31357.0,31427.0,31192.0,30517.0,30191.0,29925.0,29675.0,29270.0,28964.0,28196.0,27987.0,27625.0,27162.0,26760.0,26556.0,26652.0,26515.0
K,19,31441.0,31548.0,31426.0,31999.0,31778.0,32430.0,32834.0,32385.0,31249.0,31089.0,30317.0,29890.0,29592.0,29307.0,28124.0,27300.0,27021.0,26373.0,27513.0,24847.0,24884.0,25418.0,25972.0,26534.0,27271.0,27673.0,28205.0,28828.0,29335.0,29822.0,30464.0,31106.0,31470.0,32078.0,31738.0,31330.0,31395.0,31160.0,30481.0,30157.0,29893.0,29642.0,29235.0,28934.0,28168.0,27962.0,27598.0,27140.0,26729.0,26526.0,26619.0
K,20,31111.0,31406.0,31514.0,31406.0,31968.0,31743.0,32402.0,32793.0,32345.0,31217.0,31055.0,30283.0,29849.0,29561.0,29287.0,28101.0,27266.0,26997.0,26348.0,27490.0,24823.0,24872.0,25395.0,25946.0,26509.0,27249.0,27643.0,28178.0,28805.0,29304.0,29794.0,30428.0,31074.0,31430.0,32057.0,31706.0,31297.0,31361.0,31137.0,30447.0,30129.0,29861.0,29610.0,29201.0,28911.0,28132.0,27925.0,27569.0,27121.0,26710.0,26497.0
K,21,31588.0,31084.0,31372.0,31486.0,31383.0,31942.0,31709.0,32364.0,32760.0,32322.0,31179.0,31014.0,30254.0,29821.0,29530.0,29260.0,28068.0,27247.0,26978.0,26315.0,27446.0,24799.0,24847.0,25371.0,25926.0,26478.0,27213.0,27613.0,28146.0,28779.0,29271.0,29762.0,30401.0,31040.0,31390.0,32028.0,31677.0,31261.0,31334.0,31109.0,30414.0,30104.0,29835.0,29579.0,29172.0,28880.0,28107.0,27898.0,27551.0,27087.0,26681.0
K,22,32878.0,31565.0,31054.0,31341.0,31452.0,31349.0,31914.0,31677.0,32335.0,32728.0,32280.0,31150.0,30974.0,30231.0,29789.0,29497.0,29225.0,28038.0,27205.0,26945.0,26299.0,27426.0,24776.0,24823.0,25343.0,25901.0,26451.0,27195.0,27580.0,28115.0,28747.0,29237.0,29735.0,30382.0,31001.0,31354.0,31991.0,31641.0,31231.0,31314.0,31067.0,30392.0,30071.0,29806.0,29552.0,29146.0,28851.0,28082.0,27868.0,27520.0,27058.0
K,23,33088.0,32845.0,31539.0,31023.0,31310.0,31424.0,31317.0,31876.0,31636.0,32300.0,32688.0,32249.0,31110.0,30944.0,30203.0,29765.0,29471.0,29194.0,28003.0,27187.0,26914.0,26263.0,27398.0,24756.0,24794.0,25312.0,25877.0,26423.0,27169.0,27555.0,28084.0,28709.0,29201.0,29707.0,30353.0,30977.0,31331.0,31958.0,31617.0,31207.0,31274.0,31033.0,30357.0,30045.0,29777.0,29528.0,29107.0,28814.0,28048.0,27843.0,27494.0
K,24,33364.0,33054.0,32815.0,31513.0,30986.0,31283.0,31394.0,31291.0,31859.0,31596.0,32262.0,32663.0,32209.0,31081.0,30903.0,30173.0,29729.0,29447.0,29168.0,27974.0,27159.0,26884.0,26231.0,27368.0,24730.0,24771.0,25274.0,25850.0,26394.0,27145.0,27524.0,28066.0,28676.0,29171.0,29687.0,30319.0,30949.0,31308.0,31917.0,31592.0,31161.0,31247.0,31002.0,30315.0,30008.0,29749.0,29502.0,29073.0,28789.0,28024.0,27806.0
K,25,34378.0,33325.0,33014.0,32773.0,31484.0,30955.0,31252.0,31372.0,31247.0,31828.0,31565.0,32239.0,32627.0,32186.0,31045.0,30870.0,30145.0,29704.0,29422.0,29139.0,27946.0,27138.0,26858.0,26207.0,27344.0,24712.0,24751.0,25253.0,25830.0,26367.0,27119.0,27501.0,28035.0,28648.0,29136.0,29653.0,30290.0,30918.0,31281.0,31897.0,31562.0,31134.0,31211.0,30972.0,30293.0,29977.0,29720.0,29485.0,29042.0,28764.0,27995.0
K,26,35747.0,34344.0,33289.0,32982.0,32748.0,31443.0,30926.0,31230.0,31340.0,31215.0,31798.0,31536.0,32213.0,32593.0,32145.0,31014.0,30850.0,30122.0,29671.0,29382.0,29110.0,27925.0,27111.0,26834.0,26181.0,27314.0,24688.0,24730.0,25216.0,25795.0,26335.0,27095.0,27468.0,28007.0,28607.0,29100.0,29631.0,30270.0,30885.0,31252.0,31871.0,31528.0,31105.0,31177.0,30943.0,30267.0,29948.0,29693.0,29452.0,29015.0,28744.0
K,27,35920.0,35709.0,34308.0,33253.0,32946.0,32718.0,31411.0,30899.0,31201.0,31315.0,31185.0,31767.0,31503.0,32178.0,32570.0,32110.0,30975.0,30816.0,30095.0,29646.0,29348.0,29079.0,27899.0,27088.0,26803.0,26154.0,27288.0,24661.0,24705.0,25193.0,25770.0,26302.0,27067.0,27436.0,27983.0,28577.0,29077.0,29589.0,30237.0,30854.0,31225.0,31839.0,31496.0,31078.0,31151.0,30921.0,30241.0,29921.0,29660.0,29427.0,28986.0
K,28,36385.0,35888.0,35671.0,34284.0,33214.0,32907.0,32689.0,31380.0,30865.0,31160.0,31288.0,31152.0,31746.0,31474.0,32147.0,32540.0,32086.0,30940.0,30781.0,30065.0,29618.0,29319.0,29050.0,27873.0,27064.0,26771.0,26133.0,27269.0,24635.0,24681.0,25171.0,25747.0,26276.0,27040.0,27412.0,27959.0,28549.0,29046.0,29555.0,30207.0,30816.0,31190.0,31811.0,31462.0,31042.0,31108.0,30889.0,30209.0,29891.0,29641.0,29397.0
K,29,36994.0,36361.0,35856.0,35633.0,34246.0,33194.0,32872.0,32667.0,31349.0,30831.0,31138.0,31256.0,31123.0,31721.0,31445.0,32117.0,32511.0,32059.0,30902.0,30752.0,30038.0,29598.0,29279.0,29029.0,27837.0,27044.0,26741.0,26109.0,27243.0,24608.0,24654.0,25146.0,25730.0,26258.0,27014.0,27386.0,27928.0,28521.0,29022.0,29523.0,30180.0,30783.0,31152.0,31791.0,31431.0,31012.0,31079.0,30867.0,30182.0,29857.0,29605.0
K,30,37694.0,36957.0,36333.0,35824.0,35602.0,34210.0,33170.0,32843.0,32640.0,31319.0,30815.0,31104.0,31223.0,31084.0,31675.0,31411.0,32081.0,32482.0,32024.0,30883.0,30729.0,30011.0,29577.0,29243.0,29002.0,27803.0,27023.0,26718.0,26082.0,27220.0,24585.0,24626.0,25128.0,25698.0,26228.0,26987.0,27348.0,27903.0,28493.0,28991.0,29498.0,30146.0,30759.0,31120.0,31759.0,31401.0,30988.0,31045.0,30842.0,30147.0,29830.0
K,31,38587.0,37648.0,36932.0,36297.0,35788.0,35562.0,34168.0,33144.0,32798.0,32608.0,31279.0,30780.0,31068.0,31199.0,31060.0,31646.0,31374.0,32056.0,32449.0,31991.0,30843.0,30702.0,29985.0,29550.0,29219.0,28970.0,27777.0,26996.0,26684.0,26054.0,27204.0,24561.0,24595.0,25097.0,25663.0,26201.0,26971.0,27324.0,27878.0,28463.0,28963.0,29466.0,30109.0,30728.0,31087.0,31727.0,31372.0,30944.0,31022.0,30804.0,30123.0
K,32,39395.0,38547.0,37612.0,36899.0,36271.0,35756.0,35527.0,34123.0,33125.0,32773.0,32581.0,31241.0,30750.0,31043.0,31175.0,31027.0,31619.0,31330.0,32031.0,32415.0,31963.0,30813.0,30673.0,29951.0,29517.0,29187.0,28952.0,27750.0,26978.0,26650.0,26025.0,27174.0,24527.0,24567.0,25070.0,25646.0,26171.0,26939.0,27299.0,27858.0,28426.0,28934.0,29449.0,30079.0,30699.0,31053.0,31689.0,31341.0,30908.0,30993.0,30767.0
K,33,38889.0,39352.0,38514.0,37581.0,36859.0,36238.0,35722.0,35487.0,34088.0,33093.0,32746.0,32546.0,31202.0,30720.0,31016.0,31142.0,30982.0,31589.0,31301.0,32005.0,32370.0,31939.0,30778.0,30650.0,29917.0,29475.0,29165.0,28911.0,27725.0,26959.0,26622.0,26007.0,27147.0,24508.0,24552.0,25045.0,25621.0,26142.0,26912.0,27272.0,27823.0,28402.0,28904.0,29424.0,30045.0,30669.0,31015.0,31657.0,31311.0,30879.0,30961.0
K,34,38601.0,38846.0,39323.0,38477.0,37543.0,36829.0,36204.0,35682.0,35442.0,34053.0,33058.0,32707.0,32516.0,31175.0,30681.0,30982.0,31112.0,30953.0,31550.0,31264.0,31981.0,32328.0,31905.0,30753.0,30621.0,29886.0,29445.0,29128.0,28888.0,27691.0,26935.0,26597.0,25982.0,27131.0,24478.0,24529.0,25019.0,25599.0,26116.0,26883.0,27234.0,27795.0,28372.0,28874.0,29387.0,30019.0,30622.0,30984.0,31632.0,31277.0,30852.0
K,35,37403.0,38554.0,38797.0,39281.0,38435.0,37507.0,36777.0,36174.0,35655.0,35402.0,34015.0,33028.0,32671.0,32487.0,31148.0,30640.0,30956.0,31087.0,30914.0,31536.0,31232.0,31946.0,32294.0,31876.0,30719.0,30592.0,29860.0,29412.0,29100.0,28860.0,27674.0,26903.0,26573.0,25957.0,27099.0,24453.0,24501.0,24992.0,25572.0,26085.0,26865.0,27206.0,27777.0,28343.0,28840.0,29361.0,29991.0,30590.0,30955.0,31609.0,31241.0
K,36,36743.0,37375.0,38510.0,38765.0,39250.0,38394.0,37479.0,36747.0,36138.0,35618.0,35368.0,33981.0,33005.0,32635.0,32444.0,31117.0,30605.0,30921.0,31047.0,30887.0,31509.0,31197.0,31915.0,32260.0,31846.0,30684.0,30567.0,29829.0,29373.0,29076.0,28833.0,27635.0,26875.0,26546.0,25931.0,27067.0,24430.0,24475.0,24959.0,25544.0,26062.0,26842.0,27184.0,27753.0,28311.0,28818.0,29334.0,29960.0,30561.0,30922.0,31560.0
K,37,36160.0,36710.0,37339.0,38480.0,38729.0,39205.0,38364.0,37442.0,36710.0,36100.0,35573.0,35327.0,33950.0,32971.0,32607.0,32416.0,31083.0,30575.0,30889.0,31012.0,30849.0,31481.0,31159.0,31889.0,32214.0,31810.0,30662.0,30534.0,29798.0,29345.0,29053.0,28810.0,27607.0,26842.0,26519.0,25898.0,27042.0,24408.0,24440.0,24932.0,25521.0,26035.0,26819.0,27149.0,27725.0,28280.0,28788.0,29308.0,29933.0,30531.0,30899.0
K,38,35848.0,36129.0,36681.0,37298.0,38445.0,38697.0,39170.0,38321.0,37394.0,36687.0,36071.0,35537.0,35293.0,33918.0,32940.0,32572.0,32377.0,31056.0,30539.0,30868.0,30987.0,30814.0,31457.0,31124.0,31857.0,32185.0,31787.0,30632.0,30510.0,29767.0,29316.0,29025.0,28780.0,27582.0,26818.0,26497.0,25874.0,27018.0,24384.0,24418.0,24914.0,25500.0,26012.0,26801.0,27117.0,27699.0,28249.0,28764.0,29272.0,29906.0,30499.0
K,39,35243.0,35825.0,36089.0,36664.0,37267.0,38404.0,38658.0,39127.0,38290.0,37349.0,36646.0,36041.0,35504.0,35261.0,33882.0,32903.0,32537.0,32348.0,31017.0,30507.0,30847.0,30963.0,30783.0,31432.0,31091.0,31826.0,32158.0,31750.0,30599.0,30481.0,29743.0,29281.0,28991.0,28749.0,27558.0,26788.0,26462.0,25852.0,26997.0,24353.0,24391.0,24893.0,25467.0,25988.0,26777.0,27091.0,27664.0,28214.0,28740.0,29246.0,29873.0
K,40,35525.0,35207.0,35789.0,36054.0,36637.0,37228.0,38363.0,38627.0,39094.0,38241.0,37312.0,36616.0,36013.0,35473.0,35218.0,33863.0,32865.0,32501.0,32318.0,30982.0,30484.0,30813.0,30938.0,30754.0,31403.0,31061.0,31792.0,32123.0,31724.0,30563.0,30455.0,29713.0,29249.0,28969.0,28722.0,27535.0,26763.0,26436.0,25829.0,26976.0,24328.0,24365.0,24868.0,25430.0,25959.0,26753.0,27067.0,27647.0,28180.0,28703.0,29222.0
K,41,34990.0,35497.0,35173.0,35743.0,36013.0,36596.0,37190.0,38323.0,38586.0,39066.0,38197.0,37275.0,36587.0,35974.0,35438.0,35185.0,33821.0,32833.0,32466.0,32282.0,30946.0,30463.0,30778.0,30908.0,30722.0,31367.0,31020.0,31759.0,32088.0,31688.0,30532.0,30422.0,29685.0,29224.0,28939.0,28685.0,27509.0,26733.0,26408.0,25804.0,26951.0,24296.0,24335.0,24840.0,25403.0,25938.0,26724.0,27042.0,27626.0,28151.0,28670.0
K,42,35089.0,34964.0,35462.0,35129.0,35706.0,35970.0,36552.0,37152.0,38278.0,38546.0,39030.0,38162.0,37240.0,36552.0,35941.0,35408.0,35151.0,33787.0,32803.0,32428.0,32251.0,30911.0,30440.0,30742.0,30882.0,30695.0,31334.0,30995.0,31733.0,32068.0,31659.0,30507.0,30394.0,29655.0,29193.0,28909.0,28658.0,27478.0,26698.0,26377.0,25779.0,26920.0,24268.0,24309.0,24810.0,25380.0,25912.0,26704.0,27021.0,27602.0,28127.0
K,43,34563.0,35055.0,34932.0,35429.0,35093.0,35666.0,35930.0,36510.0,37110.0,38231.0,38512.0,38983.0,38116.0,37198.0,36508.0,35900.0,35361.0,35120.0,33763.0,32770.0,32396.0,32211.0,30874.0,30402.0,30720.0,30849.0,30659.0,31307.0,30969.0,31697.0,32034.0,31624.0,30476.0,30370.0,29636.0,29171.0,28888.0,28626.0,27446.0,26673.0,26357.0,25750.0,26904.0,24240.0,24283.0,24777.0,25353.0,25890.0,26677.0,27001.0,27576.0
K,44,34236.0,34532.0,35021.0,34900.0,35400.0,35060.0,35635.0,35901.0,36470.0,37058.0,38190.0,38470.0,38946.0,38083.0,37165.0,36467.0,35855.0,35324.0,35086.0,33729.0,32745.0,32365.0,32181.0,30838.0,30368.0,30691.0,30810.0,30632.0,31276.0,30944.0,31659.0,31997.0,31597.0,30441.0,30344.0,29606.0,29140.0,28860.0,28606.0,27416.0,26638.0,26326.0,25730.0,26874.0,24224.0,24268.0,24756.0,25325.0,25866.0,26655.0,26975.0
K,45,33520.0,34188.0,34498.0,34984.0,34864.0,35373.0,35026.0,35579.0,35864.0,36435.0,37031.0,38155.0,38424.0,38905.0,38055.0,37115.0,36433.0,35820.0,35281.0,35056.0,33695.0,32710.0,32333.0,32153.0,30807.0,30340.0,30654.0,30767.0,30602.0,31244.0,30915.0,31635.0,31966.0,31566.0,30411.0,30323.0,29574.0,29111.0,28831.0,28576.0,27386.0,26606.0,26303.0,25708.0,26855.0,24191.0,24237.0,24732.0,25295.0,25843.0,26629.0
K,46,34033.0,33486.0,34155.0,34455.0,34943.0,34831.0,35333.0,34997.0,35552.0,35828.0,36392.0,37002.0,38121.0,38385.0,38871.0,38019.0,37081.0,36392.0,35789.0,35237.0,35032.0,33658.0,32687.0,32301.0,32113.0,30774.0,30311.0,30619.0,30733.0,30569.0,31204.0,30879.0,31602.0,31937.0,31535.0,30382.0,30294.0,29552.0,29090.0,28799.0,28555.0,27358.0,26583.0,26285.0,25683.0,26831.0,24157.0,24213.0,24710.0,25274.0,25808.0
K,47,35177.0,33994.0,33455.0,34123.0,34426.0,34907.0,34788.0,35300.0,34965.0,35512.0,35798.0,36357.0,36966.0,38084.0,38347.0,38837.0,37969.0,37036.0,36359.0,35750.0,35206.0,34998.0,33623.0,32644.0,32269.0,32077.0,30746.0,30276.0,30592.0,30701.0,30543.0,31163.0,30835.0,31573.0,31903.0,31505.0,30346.0,30267.0,29524.0,29064.0,28779.0,28530.0,27337.0,26557.0,26269.0,25648.0,26798.0,24133.0,24181.0,24674.0,25251.0
K,48,36600.0,35130.0,33969.0,33414.0,34081.0,34390.0,34876.0,34760.0,35279.0,34928.0,35472.0,35759.0,36330.0,36927.0,38031.0,38310.0,38807.0,37917.0,37010.0,36317.0,35713.0,35167.0,34968.0,33594.0,32610.0,32236.0,32043.0,30717.0,30239.0,30560.0,30662.0,30507.0,31126.0,30799.0,31537.0,31872.0,31481.0,30322.0,30230.0,29490.0,29042.0,28753.0,28495.0,27309.0,26539.0,26237.0,25634.0,26781.0,24118.0,24153.0,24637.0
K,49,36215.0,36554.0,35099.0,33943.0,33379.0,34052.0,34358.0,34826.0,34737.0,35248.0,34885.0,35437.0,35712.0,36297.0,36895.0,37987.0,38276.0,38760.0,37885.0,36973.0,36284.0,35675.0,35128.0,34928.0,33565.0,32580.0,32198.0,32022.0,30689.0,30212.0,30531.0,30617.0,30470.0,31092.0,30772.0,31510.0,31845.0,31444.0,30297.0,30192.0,29462.0,29021.0,28733.0,28471.0,27281.0,26507.0,26215.0,25612.0,26750.0,24087.0,24128.0
K,50,37446.0,36178.0,36513.0,35067.0,33907.0,33353.0,34016.0,34327.0,34794.0,34703.0,35207.0,34845.0,35400.0,35677.0,36256.0,36849.0,37942.0,38231.0,38715.0,37847.0,36932.0,36244.0,35645.0,35093.0,34895.0,33530.0,32530.0,32165.0,31991.0,30661.0,30182.0,30502.0,30582.0,30438.0,31065.0,30739.0,31482.0,31812.0,31414.0,30268.0,30161.0,29440.0,28998.0,28698.0,28448.0,27247.0,26478.0,26189.0,25592.0,26720.0,24056.0
