sex,alder,pop_2023,pop_2064,pop_2065,pop_2066,pop_2067,pop_2068,pop_2069,pop_2070,pop_2071,pop_2072,pop_2073,pop_2074,pop_2075,pop_2076,pop_2077,pop_2078,pop_2079,pop_2080,pop_2081,pop_2082,pop_2083,pop_2084,pop_2085,pop_2086,pop_2087,pop_2088,pop_2089,pop_2090,pop_2091,pop_2092,pop_2093,pop_2094,pop_2095,pop_2096,pop_2097,pop_2098,pop_2099,pop_2100,pop_2101,pop_2102,pop_2103,pop_2104,pop_2105,pop_2106,pop_2107,pop_2108,pop_2109,pop_2110,pop_2111,pop_2112,pop_2113
K,10,20316.0,20190.0,20147.0,19595.0,19382.0,19333.0,19180.0,19063.0,18730.0,18764.0,18501.0,18345.0,18162.0,18084.0,18001.0,17748.0,17791.0,17719.0,17337.0,17205.0,17276.0,16960.0,16852.0,16725.0,16416.0,16296.0,16096.0,15891.0,15860.0,15522.0,15462.0,15180.0,15084.0,15038.0,14687.0,14471.0,14344.0,14250.0,14044.0,14000.0,13984.0,13778.0,13595.0,13562.0,13499.0,13430.0,13189.0,13134.0,13016.0,12868.0,12697.0
K,11,20552.0,20316.0,20190.0,20147.0,19595.0,19382.0,19333.0,19180.0,19063.0,18730.0,18764.0,18501.0,18345.0,18162.0,18084.0,18001.0,17748.0,17791.0,17719.0,17337.0,17205.0,17276.0,16960.0,16852.0,16725.0,16416.0,16296.0,16096.0,15891.0,15860.0,15522.0,15462.0,15180.0,15084.0,15038.0,14687.0,14471.0,14344.0,14250.0,14044.0,14000.0,13984.0,13778.0,13595.0,13562.0,13499.0,13430.0,13189.0,13134.0,13016.0,12868.0
K,12,20953.0,20552.0,20316.0,20190.0,20147.0,19595.0,19382.0,19333.0,19180.0,19062.0,18730.0,18764.0,18501.0,18345.0,18162.0,18084.0,18001.0,17748.0,17791.0,17717.0,17337.0,17205.0,17276.0,16960.0,16852.0,16725.0,16416.0,16296.0,16096.0,15891.0,15860.0,15522.0,15461.0,15180.0,15084.0,15037.0,14687.0,14471.0,14344.0,14249.0,14044.0,14000.0,13984.0,13778.0,13595.0,13562.0,13499.0,13430.0,13189.0,13134.0,13015.0
K,13,21283.0,20953.0,20552.0,20316.0,20190.0,20147.0,19595.0,19382.0,19333.0,19180.0,19062.0,18730.0,18764.0,18501.0,18345.0,18162.0,18084.0,18001.0,17748.0,17791.0,17717.0,17337.0,17205.0,17276.0,16959.0,16852.0,16725.0,16416.0,16296.0,16096.0,15891.0,15860.0,15522.0,15461.0,15180.0,15084.0,15037.0,14687.0,14471.0,14344.0,14248.0,14044.0,14000.0,13984.0,13778.0,13595.0,13562.0,13499.0,13430.0,13189.0,13134.0
K,14,21169.0,21283.0,20953.0,20552.0,20315.0,20189.0,20147.0,19595.0,19382.0,19333.0,19180.0,19062.0,18730.0,18764.0,18501.0,18345.0,18162.0,18084.0,18001.0,17748.0,17791.0,17717.0,17337.0,17205.0,17276.0,16959.0,16851.0,16725.0,16416.0,16296.0,16096.0,15891.0,15860.0,15522.0,15461.0,15180.0,15084.0,15037.0,14687.0,14471.0,14344.0,14248.0,14044.0,14000.0,13984.0,13778.0,13595.0,13562.0,13499.0,13430.0,13189.0
K,15,21747.0,21168.0,21283.0,20953.0,20552.0,20315.0,20189.0,20145.0,19594.0,19382.0,19333.0,19180.0,19062.0,18730.0,18764.0,18501.0,18345.0,18161.0,18084.0,18001.0,17748.0,17791.0,17715.0,17337.0,17205.0,17276.0,16959.0,16850.0,16725.0,16416.0,16295.0,16096.0,15891.0,15860.0,15522.0,15460.0,15180.0,15084.0,15037.0,14687.0,14471.0,14344.0,14247.0,14044.0,14000.0,13984.0,13778.0,13595.0,13562.0,13499.0,13430.0
K,16,22217.0,21747.0,21168.0,21282.0,20952.0,20552.0,20314.0,20188.0,20145.0,19594.0,19382.0,19333.0,19180.0,19062.0,18730.0,18764.0,18501.0,18344.0,18161.0,18084.0,18001.0,17748.0,17791.0,17715.0,17336.0,17205.0,17276.0,16959.0,16850.0,16725.0,16416.0,16294.0,16096.0,15891.0,15860.0,15522.0,15460.0,15180.0,15083.0,15037.0,14686.0,14469.0,14344.0,14247.0,14044.0,14000.0,13984.0,13777.0,13595.0,13562.0,13499.0
K,17,22315.0,22215.0,21746.0,21168.0,21282.0,20952.0,20552.0,20314.0,20188.0,20145.0,19593.0,19382.0,19333.0,19180.0,19062.0,18730.0,18763.0,18501.0,18344.0,18161.0,18084.0,17999.0,17748.0,17791.0,17715.0,17335.0,17203.0,17276.0,16959.0,16850.0,16725.0,16415.0,16293.0,16096.0,15891.0,15860.0,15522.0,15460.0,15179.0,15083.0,15037.0,14686.0,14469.0,14344.0,14247.0,14044.0,14000.0,13983.0,13777.0,13595.0,13562.0
K,18,22470.0,22314.0,22214.0,21744.0,21168.0,21282.0,20952.0,20551.0,20314.0,20188.0,20145.0,19593.0,19380.0,19333.0,19179.0,19062.0,18730.0,18763.0,18501.0,18344.0,18160.0,18084.0,17999.0,17748.0,17791.0,17715.0,17335.0,17202.0,17276.0,16959.0,16849.0,16725.0,16415.0,16292.0,16096.0,15891.0,15860.0,15522.0,15460.0,15179.0,15082.0,15036.0,14684.0,14468.0,14344.0,14247.0,14044.0,13999.0,13983.0,13777.0,13595.0
K,19,22827.0,22469.0,22313.0,22213.0,21744.0,21167.0,21281.0,20952.0,20551.0,20314.0,20187.0,20145.0,19593.0,19379.0,19333.0,19178.0,19061.0,18730.0,18762.0,18501.0,18344.0,18160.0,18084.0,17999.0,17748.0,17790.0,17714.0,17335.0,17202.0,17275.0,16959.0,16848.0,16725.0,16415.0,16291.0,16096.0,15891.0,15860.0,15522.0,15460.0,15179.0,15082.0,15036.0,14684.0,14468.0,14344.0,14247.0,14044.0,13998.0,13982.0,13777.0
K,20,22737.0,22827.0,22469.0,22313.0,22213.0,21743.0,21167.0,21281.0,20952.0,20549.0,20314.0,20187.0,20145.0,19591.0,19378.0,19332.0,19177.0,19061.0,18730.0,18762.0,18501.0,18344.0,18160.0,18084.0,17999.0,17748.0,17790.0,17714.0,17335.0,17202.0,17275.0,16958.0,16847.0,16725.0,16415.0,16291.0,16096.0,15891.0,15860.0,15522.0,15459.0,15179.0,15082.0,15036.0,14684.0,14468.0,14344.0,14247.0,14042.0,13998.0,13982.0
K,21,23359.0,22737.0,22827.0,22468.0,22313.0,22212.0,21743.0,21167.0,21280.0,20952.0,20548.0,20313.0,20186.0,20145.0,19590.0,19375.0,19332.0,19177.0,19061.0,18730.0,18762.0,18501.0,18344.0,18160.0,18083.0,17999.0,17746.0,17790.0,17714.0,17335.0,17202.0,17274.0,16957.0,16847.0,16725.0,16415.0,16291.0,16096.0,15891.0,15860.0,15522.0,15457.0,15179.0,15082.0,15035.0,14684.0,14468.0,14344.0,14246.0,14041.0,13997.0
K,22,23314.0,23359.0,22737.0,22827.0,22468.0,22312.0,22211.0,21743.0,21166.0,21280.0,20951.0,20548.0,20312.0,20185.0,20145.0,19590.0,19375.0,19331.0,19177.0,19059.0,18729.0,18762.0,18500.0,18344.0,18160.0,18083.0,17999.0,17746.0,17790.0,17713.0,17334.0,17202.0,17274.0,16957.0,16847.0,16725.0,16414.0,16290.0,16096.0,15889.0,15859.0,15522.0,15457.0,15179.0,15081.0,15035.0,14683.0,14468.0,14344.0,14246.0,14041.0
K,23,23378.0,23312.0,23358.0,22737.0,22827.0,22467.0,22312.0,22211.0,21741.0,21166.0,21280.0,20951.0,20547.0,20311.0,20184.0,20145.0,19590.0,19375.0,19331.0,19177.0,19059.0,18729.0,18759.0,18500.0,18344.0,18159.0,18083.0,17996.0,17746.0,17790.0,17713.0,17333.0,17201.0,17274.0,16957.0,16847.0,16724.0,16413.0,16290.0,16096.0,15889.0,15859.0,15521.0,15456.0,15179.0,15081.0,15035.0,14683.0,14468.0,14344.0,14246.0
K,24,23626.0,23378.0,23311.0,23358.0,22737.0,22827.0,22464.0,22311.0,22211.0,21741.0,21166.0,21280.0,20950.0,20547.0,20311.0,20184.0,20144.0,19590.0,19375.0,19331.0,19177.0,19057.0,18728.0,18759.0,18500.0,18343.0,18159.0,18081.0,17995.0,17746.0,17790.0,17713.0,17332.0,17200.0,17274.0,16957.0,16847.0,16723.0,16412.0,16290.0,16096.0,15889.0,15858.0,15521.0,15456.0,15179.0,15080.0,15033.0,14682.0,14468.0,14344.0
K,25,23923.0,23626.0,23377.0,23310.0,23358.0,22736.0,22826.0,22464.0,22311.0,22211.0,21740.0,21166.0,21279.0,20949.0,20546.0,20311.0,20183.0,20143.0,19589.0,19375.0,19330.0,19177.0,19057.0,18728.0,18759.0,18500.0,18342.0,18158.0,18081.0,17994.0,17746.0,17789.0,17713.0,17332.0,17200.0,17272.0,16957.0,16846.0,16722.0,16412.0,16289.0,16096.0,15887.0,15858.0,15520.0,15455.0,15179.0,15080.0,15033.0,14682.0,14467.0
K,26,23870.0,23923.0,23624.0,23377.0,23309.0,23358.0,22734.0,22825.0,22464.0,22311.0,22211.0,21739.0,21164.0,21278.0,20948.0,20545.0,20311.0,20183.0,20141.0,19589.0,19374.0,19329.0,19177.0,19056.0,18728.0,18758.0,18500.0,18342.0,18158.0,18081.0,17993.0,17745.0,17789.0,17712.0,17331.0,17199.0,17272.0,16954.0,16845.0,16721.0,16411.0,16288.0,16095.0,15886.0,15858.0,15519.0,15455.0,15179.0,15079.0,15033.0,14682.0
K,27,23997.0,23869.0,23923.0,23624.0,23377.0,23309.0,23358.0,22734.0,22824.0,22464.0,22309.0,22210.0,21739.0,21164.0,21278.0,20948.0,20545.0,20311.0,20183.0,20140.0,19588.0,19373.0,19328.0,19177.0,19056.0,18728.0,18758.0,18500.0,18342.0,18158.0,18081.0,17992.0,17743.0,17788.0,17712.0,17331.0,17199.0,17271.0,16953.0,16844.0,16721.0,16411.0,16287.0,16095.0,15886.0,15858.0,15518.0,15455.0,15179.0,15079.0,15033.0
K,28,24170.0,23996.0,23869.0,23922.0,23623.0,23377.0,23309.0,23358.0,22734.0,22823.0,22463.0,22309.0,22210.0,21739.0,21164.0,21277.0,20948.0,20545.0,20311.0,20181.0,20138.0,19586.0,19373.0,19328.0,19176.0,19055.0,18726.0,18757.0,18500.0,18340.0,18158.0,18081.0,17992.0,17743.0,17788.0,17710.0,17331.0,17199.0,17271.0,16953.0,16843.0,16720.0,16411.0,16286.0,16094.0,15885.0,15858.0,15517.0,15455.0,15179.0,15079.0
K,29,24266.0,24170.0,23994.0,23869.0,23921.0,23621.0,23376.0,23308.0,23358.0,22734.0,22823.0,22463.0,22307.0,22209.0,21739.0,21164.0,21277.0,20946.0,20544.0,20311.0,20181.0,20137.0,19586.0,19373.0,19327.0,19175.0,19055.0,18726.0,18756.0,18500.0,18340.0,18158.0,18080.0,17992.0,17743.0,17787.0,17710.0,17331.0,17198.0,17271.0,16953.0,16841.0,16720.0,16411.0,16285.0,16094.0,15885.0,15858.0,15517.0,15455.0,15179.0
K,30,24579.0,24265.0,24168.0,23993.0,23868.0,23921.0,23621.0,23376.0,23308.0,23357.0,22733.0,22822.0,22461.0,22307.0,22209.0,21738.0,21164.0,21277.0,20946.0,20543.0,20311.0,20180.0,20137.0,19586.0,19373.0,19327.0,19174.0,19055.0,18726.0,18756.0,18500.0,18339.0,18158.0,18079.0,17991.0,17742.0,17787.0,17710.0,17331.0,17197.0,17271.0,16952.0,16840.0,16720.0,16411.0,16285.0,16094.0,15883.0,15856.0,15517.0,15454.0
K,31,24687.0,24577.0,24263.0,24168.0,23991.0,23866.0,23919.0,23620.0,23376.0,23307.0,23355.0,22733.0,22822.0,22461.0,22307.0,22209.0,21737.0,21163.0,21277.0,20946.0,20542.0,20311.0,20180.0,20137.0,19584.0,19372.0,19326.0,19174.0,19054.0,18726.0,18756.0,18499.0,18339.0,18158.0,18078.0,17990.0,17742.0,17787.0,17710.0,17331.0,17196.0,17271.0,16952.0,16840.0,16720.0,16411.0,16285.0,16094.0,15883.0,15856.0,15517.0
K,32,24979.0,24687.0,24576.0,24261.0,24168.0,23991.0,23865.0,23919.0,23620.0,23376.0,23307.0,23354.0,22733.0,22821.0,22459.0,22307.0,22209.0,21736.0,21163.0,21275.0,20944.0,20541.0,20311.0,20180.0,20135.0,19583.0,19372.0,19325.0,19173.0,19054.0,18723.0,18756.0,18499.0,18339.0,18158.0,18078.0,17989.0,17741.0,17786.0,17710.0,17331.0,17194.0,17271.0,16952.0,16840.0,16720.0,16411.0,16285.0,16094.0,15881.0,15856.0
K,33,25359.0,24977.0,24687.0,24572.0,24259.0,24167.0,23990.0,23862.0,23919.0,23619.0,23374.0,23307.0,23354.0,22732.0,22821.0,22458.0,22307.0,22208.0,21736.0,21162.0,21275.0,20944.0,20540.0,20311.0,20180.0,20134.0,19582.0,19372.0,19323.0,19172.0,19054.0,18723.0,18756.0,18498.0,18337.0,18157.0,18078.0,17988.0,17741.0,17785.0,17709.0,17330.0,17194.0,17271.0,16952.0,16839.0,16720.0,16411.0,16283.0,16094.0,15881.0
K,34,25591.0,25359.0,24976.0,24685.0,24570.0,24258.0,24167.0,23988.0,23861.0,23918.0,23619.0,23373.0,23305.0,23353.0,22732.0,22821.0,22458.0,22307.0,22207.0,21736.0,21162.0,21275.0,20942.0,20540.0,20311.0,20180.0,20134.0,19580.0,19371.0,19322.0,19171.0,19053.0,18723.0,18756.0,18498.0,18337.0,18157.0,18077.0,17987.0,17741.0,17783.0,17709.0,17328.0,17193.0,17271.0,16950.0,16839.0,16719.0,16410.0,16283.0,16094.0
K,35,25622.0,25591.0,25358.0,24973.0,24684.0,24570.0,24257.0,24166.0,23988.0,23858.0,23917.0,23619.0,23373.0,23304.0,23353.0,22731.0,22819.0,22457.0,22305.0,22207.0,21736.0,21162.0,21275.0,20940.0,20538.0,20311.0,20178.0,20133.0,19580.0,19370.0,19321.0,19170.0,19051.0,18723.0,18756.0,18498.0,18335.0,18157.0,18077.0,17986.0,17739.0,17783.0,17709.0,17328.0,17193.0,17271.0,16948.0,16839.0,16718.0,16410.0,16283.0
K,36,26087.0,25621.0,25589.0,25357.0,24972.0,24682.0,24569.0,24257.0,24164.0,23987.0,23857.0,23917.0,23619.0,23373.0,23304.0,23353.0,22729.0,22817.0,22455.0,22305.0,22206.0,21735.0,21161.0,21274.0,20938.0,20536.0,20311.0,20177.0,20133.0,19579.0,19369.0,19321.0,19168.0,19050.0,18723.0,18755.0,18498.0,18335.0,18156.0,18075.0,17985.0,17739.0,17782.0,17708.0,17327.0,17193.0,17269.0,16948.0,16839.0,16717.0,16409.0
K,37,26404.0,26083.0,25620.0,25589.0,25356.0,24970.0,24682.0,24568.0,24257.0,24163.0,23987.0,23857.0,23917.0,23618.0,23370.0,23303.0,23351.0,22729.0,22816.0,22454.0,22305.0,22206.0,21731.0,21159.0,21274.0,20938.0,20535.0,20310.0,20175.0,20132.0,19578.0,19369.0,19320.0,19168.0,19050.0,18722.0,18754.0,18498.0,18335.0,18155.0,18073.0,17984.0,17739.0,17781.0,17708.0,17326.0,17192.0,17267.0,16948.0,16839.0,16716.0
K,38,26634.0,26401.0,26083.0,25619.0,25589.0,25356.0,24970.0,24681.0,24567.0,24257.0,24162.0,23986.0,23857.0,23916.0,23616.0,23370.0,23302.0,23351.0,22728.0,22814.0,22452.0,22305.0,22205.0,21731.0,21157.0,21274.0,20938.0,20535.0,20309.0,20174.0,20131.0,19577.0,19368.0,19318.0,19167.0,19050.0,18722.0,18754.0,18497.0,18335.0,18154.0,18073.0,17983.0,17739.0,17780.0,17707.0,17326.0,17192.0,17264.0,16947.0,16839.0
K,39,27020.0,26633.0,26400.0,26081.0,25619.0,25587.0,25355.0,24968.0,24678.0,24565.0,24256.0,24158.0,23985.0,23857.0,23916.0,23616.0,23370.0,23298.0,23350.0,22728.0,22812.0,22452.0,22305.0,22204.0,21730.0,21156.0,21274.0,20935.0,20534.0,20305.0,20174.0,20131.0,19576.0,19368.0,19317.0,19167.0,19049.0,18721.0,18754.0,18497.0,18335.0,18154.0,18073.0,17982.0,17739.0,17779.0,17707.0,17326.0,17190.0,17264.0,16946.0
K,40,25250.0,27019.0,26633.0,26400.0,26079.0,25618.0,25586.0,25355.0,24967.0,24677.0,24565.0,24254.0,24158.0,23980.0,23857.0,23915.0,23615.0,23370.0,23298.0,23349.0,22726.0,22812.0,22451.0,22304.0,22202.0,21728.0,21155.0,21274.0,20935.0,20533.0,20305.0,20173.0,20129.0,19575.0,19367.0,19315.0,19165.0,19049.0,18720.0,18752.0,18497.0,18333.0,18153.0,18072.0,17982.0,17736.0,17778.0,17706.0,17326.0,17190.0,17264.0
K,41,27991.0,25249.0,27016.0,26632.0,26397.0,26078.0,25617.0,25585.0,25351.0,24966.0,24676.0,24564.0,24254.0,24153.0,23978.0,23855.0,23914.0,23615.0,23366.0,23296.0,23347.0,22723.0,22809.0,22450.0,22303.0,22201.0,21728.0,21154.0,21273.0,20934.0,20532.0,20304.0,20172.0,20128.0,19574.0,19366.0,19314.0,19163.0,19049.0,18718.0,18752.0,18495.0,18333.0,18152.0,18071.0,17982.0,17736.0,17775.0,17706.0,17325.0,17190.0
K,42,26779.0,27990.0,25248.0,27015.0,26632.0,26394.0,26076.0,25614.0,25583.0,25346.0,24966.0,24676.0,24560.0,24253.0,24152.0,23976.0,23852.0,23912.0,23614.0,23362.0,23296.0,23345.0,22721.0,22808.0,22446.0,22302.0,22199.0,21727.0,21154.0,21272.0,20933.0,20532.0,20303.0,20172.0,20127.0,19572.0,19365.0,19313.0,19163.0,19047.0,18716.0,18751.0,18494.0,18333.0,18150.0,18069.0,17982.0,17735.0,17774.0,17705.0,17325.0
K,43,27414.0,26778.0,27987.0,25248.0,27015.0,26630.0,26392.0,26076.0,25613.0,25583.0,25345.0,24966.0,24674.0,24558.0,24250.0,24151.0,23975.0,23849.0,23908.0,23611.0,23361.0,23296.0,23344.0,22720.0,22805.0,22445.0,22300.0,22198.0,21727.0,21154.0,21272.0,20932.0,20531.0,20303.0,20171.0,20126.0,19570.0,19365.0,19311.0,19160.0,19046.0,18716.0,18750.0,18493.0,18331.0,18150.0,18068.0,17981.0,17734.0,17774.0,17703.0
K,44,27644.0,27413.0,26776.0,27987.0,25246.0,27013.0,26629.0,26392.0,26073.0,25611.0,25580.0,25344.0,24966.0,24674.0,24557.0,24250.0,24150.0,23973.0,23848.0,23908.0,23611.0,23361.0,23295.0,23343.0,22719.0,22803.0,22445.0,22300.0,22197.0,21727.0,21151.0,21271.0,20930.0,20531.0,20301.0,20170.0,20125.0,19567.0,19365.0,19309.0,19159.0,19046.0,18716.0,18749.0,18493.0,18330.0,18150.0,18068.0,17979.0,17733.0,17771.0
K,45,28485.0,27638.0,27410.0,26772.0,27984.0,25243.0,27009.0,26629.0,26390.0,26073.0,25610.0,25577.0,25343.0,24964.0,24674.0,24551.0,24249.0,24148.0,23973.0,23847.0,23907.0,23609.0,23359.0,23295.0,23340.0,22719.0,22802.0,22439.0,22297.0,22195.0,21726.0,21151.0,21268.0,20930.0,20530.0,20298.0,20169.0,20123.0,19565.0,19362.0,19308.0,19158.0,19043.0,18715.0,18746.0,18492.0,18329.0,18149.0,18068.0,17977.0,17732.0
K,46,29654.0,28480.0,27634.0,27407.0,26769.0,27983.0,25242.0,27005.0,26627.0,26389.0,26072.0,25609.0,25577.0,25342.0,24961.0,24672.0,24549.0,24248.0,24147.0,23972.0,23846.0,23904.0,23607.0,23359.0,23294.0,23340.0,22717.0,22800.0,22437.0,22296.0,22194.0,21726.0,21150.0,21265.0,20926.0,20529.0,20297.0,20168.0,20122.0,19561.0,19360.0,19307.0,19157.0,19042.0,18714.0,18744.0,18491.0,18328.0,18146.0,18067.0,17975.0
K,47,29894.0,29651.0,28478.0,27632.0,27404.0,26769.0,27979.0,25238.0,27003.0,26626.0,26387.0,26071.0,25608.0,25571.0,25338.0,24959.0,24669.0,24547.0,24245.0,24146.0,23971.0,23846.0,23904.0,23605.0,23357.0,23290.0,23340.0,22712.0,22796.0,22436.0,22295.0,22193.0,21722.0,21149.0,21261.0,20925.0,20529.0,20295.0,20165.0,20120.0,19560.0,19358.0,19304.0,19156.0,19037.0,18714.0,18741.0,18491.0,18327.0,18143.0,18064.0
K,48,30147.0,29888.0,29650.0,28476.0,27631.0,27400.0,26764.0,27976.0,25235.0,26999.0,26625.0,26385.0,26067.0,25606.0,25567.0,25338.0,24955.0,24666.0,24545.0,24243.0,24145.0,23971.0,23844.0,23901.0,23605.0,23356.0,23287.0,23340.0,22710.0,22791.0,22434.0,22295.0,22191.0,21721.0,21148.0,21261.0,20923.0,20527.0,20293.0,20162.0,20119.0,19559.0,19355.0,19300.0,19155.0,19035.0,18712.0,18739.0,18491.0,18324.0,18141.0
K,49,30537.0,30143.0,29886.0,29645.0,28472.0,27630.0,27398.0,26762.0,27974.0,25234.0,26995.0,26621.0,26385.0,26065.0,25604.0,25566.0,25337.0,24952.0,24664.0,24539.0,24243.0,24144.0,23970.0,23842.0,23900.0,23603.0,23354.0,23285.0,23339.0,22708.0,22786.0,22432.0,22294.0,22189.0,21720.0,21147.0,21261.0,20922.0,20523.0,20292.0,20161.0,20116.0,19557.0,19350.0,19297.0,19154.0,19031.0,18709.0,18739.0,18490.0,18322.0
K,50,31299.0,30533.0,30136.0,29881.0,29640.0,28471.0,27625.0,27394.0,26758.0,27972.0,25233.0,26992.0,26617.0,26380.0,26063.0,25602.0,25561.0,25332.0,24945.0,24663.0,24535.0,24239.0,24141.0,23967.0,23841.0,23895.0,23599.0,23353.0,23280.0,23335.0,22706.0,22781.0,22432.0,22292.0,22185.0,21718.0,21144.0,21258.0,20920.0,20521.0,20288.0,20156.0,20116.0,19556.0,19347.0,19293.0,19152.0,19027.0,18705.0,18738.0,18487.0
