sex,alder,pop_2023,pop_2024,pop_2025,pop_2026,pop_2027,pop_2028,pop_2029,pop_2030,pop_2031,pop_2032,pop_2033,pop_2034,pop_2035,pop_2036,pop_2037,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048,pop_2049,pop_2050,pop_2051,pop_2052,pop_2053,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058
K,64,30683.0,30743.0,30797.0,31117.0,31487.0,32515.0,33448.0,33966.0,34499.0,35121.0,36042.0,36434.0,35855.0,36270.0,36200.0,34920.0,35330.0,34012.0,32919.0,32430.0,33165.0,33533.0,34029.0,33967.0,34571.0,34275.0,34928.0,35270.0,35848.0,36552.0,37759.0,38045.0,38656.0,37844.0,36975.0,36317.0
K,65,29874.0,30479.0,30523.0,30584.0,30889.0,31241.0,32268.0,33209.0,33715.0,34291.0,34912.0,35819.0,36217.0,35682.0,36097.0,36023.0,34762.0,35179.0,33872.0,32802.0,32333.0,33057.0,33432.0,33925.0,33869.0,34484.0,34202.0,34863.0,35217.0,35805.0,36490.0,37712.0,38001.0,38616.0,37806.0,36944.0
K,66,30085.0,29662.0,30262.0,30281.0,30337.0,30650.0,30984.0,32022.0,32968.0,33474.0,34080.0,34687.0,35600.0,36022.0,35499.0,35926.0,35884.0,34636.0,35040.0,33736.0,32694.0,32230.0,32963.0,33321.0,33846.0,33779.0,34410.0,34138.0,34798.0,35162.0,35755.0,36436.0,37675.0,37969.0,38583.0,37775.0
K,67,29117.0,29874.0,29423.0,30051.0,30051.0,30133.0,30419.0,30772.0,31786.0,32757.0,33274.0,33894.0,34463.0,35388.0,35843.0,35331.0,35766.0,35759.0,34509.0,34931.0,33618.0,32582.0,32139.0,32871.0,33235.0,33770.0,33697.0,34347.0,34076.0,34755.0,35116.0,35715.0,36406.0,37635.0,37938.0,38550.0
K,68,28485.0,28925.0,29678.0,29235.0,29838.0,29824.0,29884.0,30198.0,30581.0,31592.0,32518.0,33082.0,33681.0,34266.0,35223.0,35692.0,35152.0,35631.0,35619.0,34385.0,34831.0,33519.0,32481.0,32037.0,32814.0,33174.0,33704.0,33633.0,34292.0,34033.0,34714.0,35069.0,35675.0,36378.0,37600.0,37891.0
K,69,27981.0,28308.0,28715.0,29450.0,29019.0,29602.0,29609.0,29672.0,29981.0,30386.0,31406.0,32349.0,32881.0,33510.0,34073.0,35070.0,35541.0,35020.0,35502.0,35477.0,34291.0,34720.0,33407.0,32399.0,31956.0,32745.0,33102.0,33634.0,33583.0,34250.0,33992.0,34690.0,35030.0,35640.0,36338.0,37577.0
K,70,27198.0,27651.0,27963.0,28344.0,29049.0,28685.0,29241.0,29273.0,29319.0,29673.0,30077.0,31109.0,32033.0,32619.0,33221.0,33844.0,34824.0,35318.0,34798.0,35292.0,35270.0,34093.0,34577.0,33229.0,32250.0,31858.0,32621.0,33010.0,33559.0,33504.0,34180.0,33934.0,34627.0,34960.0,35569.0,36286.0
K,71,25526.0,26890.0,27308.0,27611.0,28010.0,28668.0,28323.0,28887.0,28973.0,29002.0,29394.0,29762.0,30807.0,31770.0,32364.0,32969.0,33592.0,34608.0,35097.0,34607.0,35088.0,35071.0,33913.0,34404.0,33097.0,32134.0,31754.0,32528.0,32919.0,33477.0,33433.0,34120.0,33865.0,34574.0,34894.0,35520.0
K,72,25882.0,25253.0,26566.0,26959.0,27221.0,27650.0,28314.0,28031.0,28555.0,28640.0,28702.0,29086.0,29497.0,30502.0,31524.0,32134.0,32708.0,33372.0,34386.0,34906.0,34391.0,34907.0,34906.0,33757.0,34253.0,33003.0,32027.0,31657.0,32431.0,32824.0,33428.0,33364.0,34065.0,33806.0,34522.0,34840.0
K,73,25567.0,25604.0,24923.0,26249.0,26615.0,26885.0,27322.0,27966.0,27728.0,28249.0,28330.0,28435.0,28817.0,29245.0,30253.0,31288.0,31904.0,32467.0,33173.0,34193.0,34741.0,34201.0,34750.0,34737.0,33621.0,34111.0,32889.0,31935.0,31563.0,32363.0,32759.0,33365.0,33305.0,34011.0,33757.0,34470.0
K,74,25427.0,25284.0,25298.0,24596.0,25902.0,26261.0,26528.0,26992.0,27656.0,27416.0,27937.0,28049.0,28154.0,28552.0,29007.0,30026.0,31071.0,31701.0,32251.0,32964.0,33968.0,34581.0,34036.0,34600.0,34584.0,33516.0,34000.0,32787.0,31851.0,31487.0,32288.0,32706.0,33304.0,33248.0,33944.0,33699.0
K,75,25805.0,24963.0,24761.0,24739.0,24036.0,25362.0,25686.0,25974.0,26447.0,27119.0,26874.0,27416.0,27580.0,27749.0,28159.0,28649.0,29656.0,30736.0,31345.0,31902.0,32658.0,33651.0,34268.0,33757.0,34368.0,34367.0,33303.0,33802.0,32622.0,31727.0,31357.0,32193.0,32612.0,33205.0,33155.0,33848.0
K,76,26208.0,25314.0,24423.0,24181.0,24231.0,23496.0,24830.0,25124.0,25419.0,25930.0,26601.0,26381.0,26947.0,27162.0,27352.0,27789.0,28291.0,29303.0,30410.0,31003.0,31596.0,32341.0,33361.0,33978.0,33542.0,34145.0,34155.0,33117.0,33638.0,32459.0,31599.0,31259.0,32081.0,32509.0,33131.0,33056.0
K,77,23006.0,25724.0,24768.0,23887.0,23646.0,23716.0,22968.0,24294.0,24611.0,24930.0,25442.0,26135.0,25928.0,26539.0,26780.0,27005.0,27475.0,27996.0,28980.0,30056.0,30674.0,31292.0,32064.0,33059.0,33716.0,33291.0,33926.0,33958.0,32947.0,33486.0,32338.0,31520.0,31159.0,31992.0,32422.0,33040.0
K,78,21550.0,22530.0,25160.0,24221.0,23380.0,23129.0,23180.0,22492.0,23810.0,24122.0,24465.0,24996.0,25722.0,25512.0,26146.0,26407.0,26654.0,27158.0,27690.0,28662.0,29780.0,30380.0,31029.0,31809.0,32814.0,33506.0,33101.0,33749.0,33783.0,32819.0,33369.0,32234.0,31435.0,31076.0,31909.0,32323.0
K,79,18625.0,21125.0,21993.0,24646.0,23665.0,22855.0,22601.0,22669.0,22057.0,23378.0,23660.0,24040.0,24586.0,25333.0,25149.0,25797.0,26075.0,26318.0,26878.0,27374.0,28360.0,29531.0,30099.0,30795.0,31568.0,32601.0,33328.0,32914.0,33597.0,33630.0,32701.0,33255.0,32139.0,31354.0,30999.0,31821.0
K,80,16927.0,17995.0,20351.0,21158.0,23588.0,22699.0,21956.0,21750.0,21863.0,21276.0,22625.0,22887.0,23323.0,23895.0,24690.0,24529.0,25273.0,25512.0,25778.0,26379.0,26847.0,27887.0,29059.0,29725.0,30355.0,31146.0,32242.0,33010.0,32648.0,33338.0,33400.0,32508.0,33093.0,31977.0,31201.0,30846.0
K,81,14386.0,16354.0,17317.0,19597.0,20345.0,22616.0,21810.0,21113.0,20920.0,21099.0,20577.0,21916.0,22185.0,22671.0,23294.0,24131.0,23958.0,24749.0,24983.0,25293.0,25936.0,26414.0,27448.0,28638.0,29301.0,29992.0,30822.0,31909.0,32744.0,32388.0,33094.0,33197.0,32332.0,32915.0,31830.0,31020.0
K,82,14292.0,13879.0,15700.0,16612.0,18830.0,19509.0,21749.0,20974.0,20313.0,20182.0,20364.0,19928.0,21282.0,21595.0,22120.0,22758.0,23589.0,23460.0,24276.0,24540.0,24886.0,25496.0,26024.0,27034.0,28256.0,28975.0,29660.0,30508.0,31639.0,32506.0,32178.0,32898.0,33021.0,32145.0,32740.0,31683.0
K,83,13203.0,13797.0,13346.0,15098.0,15945.0,18079.0,18704.0,20889.0,20203.0,19612.0,19492.0,19752.0,19334.0,20659.0,21052.0,21606.0,22290.0,23094.0,22966.0,23823.0,24117.0,24463.0,25149.0,25633.0,26661.0,27891.0,28680.0,29345.0,30241.0,31371.0,32298.0,31997.0,32747.0,32845.0,31980.0,32589.0
K,84,12100.0,12746.0,13301.0,12825.0,14465.0,15328.0,17365.0,17992.0,20176.0,19532.0,18958.0,18909.0,19160.0,18803.0,20114.0,20561.0,21184.0,21821.0,22680.0,22525.0,23381.0,23712.0,24113.0,24782.0,25299.0,26310.0,27617.0,28398.0,29072.0,30006.0,31171.0,32117.0,31809.0,32554.0,32656.0,31806.0
K,85,10731.0,11334.0,11797.0,12278.0,11817.0,13376.0,14134.0,16065.0,16749.0,18842.0,18260.0,17758.0,17785.0,18145.0,17870.0,19205.0,19657.0,20259.0,20998.0,21838.0,21751.0,22656.0,22965.0,23447.0,24154.0,24727.0,25740.0,27115.0,27952.0,28632.0,29617.0,30842.0,31788.0,31474.0,32223.0,32363.0
K,86,9731.0,10010.0,10506.0,10847.0,11354.0,10912.0,12387.0,13102.0,14932.0,15593.0,17589.0,17094.0,16682.0,16852.0,17196.0,17078.0,18356.0,18827.0,19486.0,20240.0,21024.0,21027.0,21983.0,22344.0,22856.0,23603.0,24200.0,25236.0,26632.0,27529.0,28241.0,29330.0,30530.0,31463.0,31155.0,31887.0
K,87,8566.0,9061.0,9290.0,9739.0,10000.0,10477.0,10093.0,11495.0,12156.0,13937.0,14626.0,16514.0,16112.0,15768.0,15998.0,16371.0,16312.0,17603.0,18137.0,18769.0,19556.0,20361.0,20390.0,21359.0,21773.0,22327.0,23112.0,23744.0,24807.0,26245.0,27191.0,27933.0,29022.0,30231.0,31154.0,30878.0
K,88,7676.0,8020.0,8388.0,8554.0,8966.0,9219.0,9712.0,9351.0,10681.0,11316.0,13018.0,13700.0,15508.0,15256.0,14981.0,15250.0,15652.0,15637.0,16911.0,17505.0,18138.0,18865.0,19737.0,19809.0,20814.0,21260.0,21832.0,22688.0,23342.0,24458.0,25899.0,26882.0,27648.0,28747.0,29936.0,30812.0
K,89,6899.0,7180.0,7449.0,7734.0,7887.0,8231.0,8531.0,9023.0,8674.0,9985.0,10577.0,12214.0,12871.0,14653.0,14498.0,14256.0,14594.0,15022.0,15036.0,16282.0,16870.0,17555.0,18297.0,19220.0,19327.0,20317.0,20805.0,21423.0,22296.0,22968.0,24105.0,25573.0,26588.0,27382.0,28464.0,29660.0
K,90,6430.0,5906.0,6023.0,6213.0,6312.0,6533.0,6860.0,7141.0,7586.0,7372.0,8520.0,9171.0,10651.0,11367.0,12970.0,12997.0,12837.0,13287.0,13741.0,13868.0,15019.0,15619.0,16332.0,17111.0,18097.0,18312.0,19322.0,19894.0,20631.0,21514.0,22270.0,23497.0,24945.0,25964.0,26791.0,27843.0
K,91,5648.0,4118.0,3675.0,3721.0,3872.0,3882.0,4109.0,4304.0,4522.0,4778.0,4737.0,5507.0,6070.0,7156.0,7523.0,8809.0,8772.0,8786.0,9071.0,9510.0,9626.0,10516.0,10914.0,11512.0,12097.0,12840.0,13040.0,13841.0,14288.0,14932.0,15527.0,16186.0,17169.0,18239.0,18967.0,19562.0
K,92,4751.0,3633.0,2576.0,2247.0,2315.0,2437.0,2421.0,2637.0,2811.0,2916.0,3104.0,3035.0,3644.0,4042.0,4721.0,5094.0,5928.0,5951.0,6006.0,6223.0,6513.0,6717.0,7401.0,7693.0,8070.0,8592.0,9184.0,9281.0,9891.0,10370.0,10930.0,11427.0,11836.0,12513.0,13380.0,13907.0
K,93,3747.0,3028.0,2257.0,1624.0,1427.0,1456.0,1534.0,1511.0,1698.0,1789.0,1891.0,2042.0,1955.0,2431.0,2683.0,3193.0,3516.0,4067.0,4101.0,4113.0,4205.0,4494.0,4651.0,5212.0,5434.0,5745.0,6089.0,6600.0,6604.0,7156.0,7614.0,7978.0,8254.0,8613.0,9206.0,9782.0
K,94,3013.0,2417.0,1897.0,1393.0,993.0,878.0,905.0,933.0,977.0,1069.0,1131.0,1231.0,1375.0,1300.0,1621.0,1799.0,2132.0,2369.0,2786.0,2830.0,2859.0,2927.0,3116.0,3228.0,3650.0,3860.0,4164.0,4357.0,4775.0,4767.0,5183.0,5561.0,5834.0,6043.0,6270.0,6761.0
K,95,2297.0,1648.0,1242.0,892.0,676.0,498.0,456.0,449.0,490.0,522.0,576.0,616.0,690.0,791.0,752.0,900.0,1103.0,1289.0,1475.0,1738.0,1782.0,1804.0,1908.0,2040.0,2142.0,2440.0,2589.0,2864.0,3012.0,3316.0,3385.0,3649.0,3953.0,4169.0,4303.0,4468.0
K,96,1797.0,1247.0,865.0,625.0,445.0,346.0,250.0,263.0,228.0,272.0,281.0,306.0,359.0,397.0,466.0,442.0,529.0,684.0,803.0,890.0,1070.0,1102.0,1182.0,1240.0,1370.0,1448.0,1667.0,1755.0,1981.0,2090.0,2346.0,2403.0,2591.0,2823.0,2978.0,3075.0
K,97,1313.0,991.0,629.0,468.0,326.0,236.0,179.0,139.0,146.0,123.0,143.0,142.0,182.0,190.0,223.0,276.0,277.0,317.0,409.0,509.0,575.0,688.0,722.0,787.0,826.0,903.0,991.0,1127.0,1199.0,1393.0,1514.0,1659.0,1715.0,1832.0,2001.0,2109.0
K,98,991.0,672.0,510.0,292.0,229.0,161.0,119.0,97.0,78.0,78.0,73.0,83.0,79.0,95.0,108.0,129.0,177.0,170.0,189.0,259.0,323.0,373.0,426.0,455.0,509.0,552.0,599.0,682.0,791.0,857.0,962.0,1086.0,1199.0,1234.0,1272.0,1428.0
K,99,597.0,540.0,360.0,258.0,135.0,126.0,87.0,63.0,53.0,41.0,44.0,35.0,50.0,45.0,56.0,65.0,83.0,100.0,106.0,126.0,167.0,213.0,242.0,289.0,296.0,349.0,381.0,398.0,468.0,555.0,596.0,666.0,799.0,847.0,882.0,899.0
K,100,423.0,240.0,224.0,141.0,92.0,55.0,51.0,30.0,22.0,22.0,15.0,16.0,14.0,24.0,17.0,30.0,26.0,46.0,58.0,63.0,76.0,83.0,131.0,134.0,179.0,179.0,242.0,233.0,276.0,303.0,369.0,399.0,459.0,551.0,601.0,620.0
K,101,256.0,96.0,45.0,40.0,31.0,14.0,13.0,9.0,6.0,6.0,6.0,4.0,2.0,3.0,6.0,2.0,9.0,7.0,12.0,19.0,18.0,23.0,21.0,33.0,38.0,59.0,61.0,82.0,75.0,90.0,111.0,126.0,124.0,150.0,197.0,218.0
K,102,164.0,49.0,22.0,5.0,5.0,7.0,3.0,,2.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,6.0,6.0,4.0,6.0,10.0,13.0,11.0,20.0,18.0,26.0,25.0,31.0,41.0,45.0,56.0,56.0,64.0
K,103,82.0,38.0,8.0,5.0,1.0,3.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,,1.0,3.0,3.0,4.0,4.0,6.0,7.0,7.0,12.0,16.0,19.0,20.0,20.0
K,104,39.0,15.0,6.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,12.0,7.0
K,105,76.0,12.0,4.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0
K,106,,17.0,3.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0
K,107,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K,108,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K,109,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,0,26681.0,37579.0,37504.0,36984.0,36486.0,36007.0,35643.0,35073.0,34488.0,34541.0,34096.0,33490.0,33437.0,33113.0,33060.0,32819.0,32686.0,32358.0,32262.0,31932.0,31627.0,31375.0,31265.0,30999.0,30605.0,30694.0,30787.0,30850.0,30919.0,31519.0,32224.0,32457.0,32924.0,33463.0,33876.0,34510.0
M,1,29378.0,26673.0,37567.0,37490.0,36975.0,36465.0,35995.0,35623.0,35065.0,34478.0,34530.0,34086.0,33484.0,33424.0,33101.0,33055.0,32812.0,32679.0,32354.0,32253.0,31922.0,31623.0,31369.0,31261.0,30996.0,30600.0,30692.0,30785.0,30849.0,30919.0,31519.0,32222.0,32456.0,32921.0,33462.0,33874.0
M,2,27958.0,29373.0,26663.0,37548.0,37483.0,36957.0,36442.0,35983.0,35613.0,35058.0,34465.0,34524.0,34078.0,33470.0,33417.0,33093.0,33047.0,32804.0,32671.0,32348.0,32251.0,31917.0,31621.0,31363.0,31256.0,30994.0,30596.0,30688.0,30783.0,30849.0,30917.0,31518.0,32219.0,32451.0,32921.0,33459.0
M,3,28989.0,27945.0,29357.0,26654.0,37534.0,37466.0,36944.0,36428.0,35975.0,35599.0,35047.0,34449.0,34514.0,34072.0,33462.0,33411.0,33084.0,33039.0,32801.0,32663.0,32338.0,32245.0,31912.0,31612.0,31359.0,31255.0,30993.0,30593.0,30686.0,30782.0,30847.0,30916.0,31518.0,32216.0,32450.0,32918.0
M,4,29454.0,28973.0,27928.0,29340.0,26647.0,37521.0,37449.0,36935.0,36415.0,35966.0,35591.0,35034.0,34434.0,34500.0,34064.0,33455.0,33404.0,33079.0,33028.0,32795.0,32658.0,32333.0,32239.0,31907.0,31611.0,31355.0,31251.0,30992.0,30590.0,30684.0,30780.0,30846.0,30914.0,31518.0,32214.0,32449.0
M,5,30339.0,29454.0,28970.0,27927.0,29340.0,26646.0,37520.0,37447.0,36935.0,36414.0,35966.0,35590.0,35034.0,34432.0,34500.0,34064.0,33454.0,33404.0,33079.0,33028.0,32795.0,32658.0,32333.0,32239.0,31907.0,31611.0,31354.0,31250.0,30991.0,30589.0,30684.0,30780.0,30846.0,30914.0,31518.0,32214.0
M,6,31761.0,30337.0,29452.0,28970.0,27926.0,29340.0,26645.0,37520.0,37446.0,36932.0,36413.0,35966.0,35588.0,35034.0,34430.0,34500.0,34062.0,33454.0,33404.0,33079.0,33028.0,32795.0,32656.0,32333.0,32239.0,31907.0,31611.0,31354.0,31249.0,30991.0,30589.0,30682.0,30780.0,30845.0,30914.0,31517.0
M,7,31747.0,31759.0,30337.0,29452.0,28969.0,27925.0,29340.0,26644.0,37520.0,37445.0,36932.0,36412.0,35966.0,35587.0,35033.0,34428.0,34499.0,34061.0,33454.0,33404.0,33079.0,33028.0,32795.0,32656.0,32333.0,32239.0,31907.0,31609.0,31354.0,31249.0,30991.0,30589.0,30682.0,30780.0,30845.0,30914.0
M,8,31877.0,31743.0,31758.0,30335.0,29451.0,28968.0,27925.0,29339.0,26644.0,37520.0,37444.0,36932.0,36409.0,35963.0,35587.0,35032.0,34428.0,34499.0,34059.0,33453.0,33402.0,33079.0,33028.0,32795.0,32656.0,32332.0,32239.0,31907.0,31609.0,31353.0,31249.0,30991.0,30588.0,30681.0,30778.0,30844.0
M,9,31832.0,31874.0,31741.0,31756.0,30335.0,29449.0,28968.0,27924.0,29337.0,26644.0,37518.0,37443.0,36930.0,36408.0,35963.0,35586.0,35031.0,34428.0,34499.0,34058.0,33451.0,33401.0,33079.0,33028.0,32795.0,32656.0,32332.0,32239.0,31907.0,31608.0,31353.0,31249.0,30991.0,30588.0,30681.0,30778.0
M,10,33040.0,31831.0,31873.0,31737.0,31754.0,30334.0,29449.0,28968.0,27922.0,29334.0,26642.0,37518.0,37442.0,36929.0,36408.0,35960.0,35585.0,35029.0,34422.0,34499.0,34057.0,33450.0,33400.0,33079.0,33028.0,32794.0,32656.0,32332.0,32239.0,31907.0,31607.0,31353.0,31249.0,30991.0,30587.0,30681.0
M,11,33476.0,33039.0,31831.0,31871.0,31736.0,31750.0,30329.0,29448.0,28968.0,27921.0,29332.0,26642.0,37518.0,37440.0,36927.0,36407.0,35960.0,35584.0,35028.0,34422.0,34497.0,34056.0,33449.0,33399.0,33079.0,33027.0,32792.0,32653.0,32332.0,32239.0,31906.0,31607.0,31353.0,31249.0,30991.0,30587.0
M,12,34255.0,33474.0,33038.0,31830.0,31871.0,31735.0,31748.0,30327.0,29446.0,28968.0,27920.0,29329.0,26641.0,37515.0,37439.0,36924.0,36407.0,35959.0,35582.0,35028.0,34422.0,34497.0,34055.0,33449.0,33398.0,33078.0,33027.0,32791.0,32652.0,32332.0,32239.0,31906.0,31607.0,31353.0,31248.0,30991.0
M,13,34985.0,34254.0,33472.0,33036.0,31828.0,31869.0,31734.0,31748.0,30327.0,29444.0,28966.0,27919.0,29327.0,26640.0,37514.0,37439.0,36923.0,36407.0,35956.0,35580.0,35027.0,34421.0,34497.0,34055.0,33448.0,33397.0,33078.0,33027.0,32791.0,32652.0,32331.0,32238.0,31906.0,31607.0,31352.0,31248.0
M,14,34749.0,34980.0,34250.0,33471.0,33034.0,31828.0,31866.0,31733.0,31746.0,30326.0,29443.0,28964.0,27919.0,29327.0,26638.0,37514.0,37438.0,36919.0,36405.0,35954.0,35580.0,35027.0,34420.0,34495.0,34055.0,33445.0,33397.0,33076.0,33027.0,32789.0,32652.0,32331.0,32237.0,31906.0,31607.0,31352.0
M,15,33731.0,34738.0,34972.0,34242.0,33461.0,33024.0,31819.0,31865.0,31725.0,31736.0,30321.0,29441.0,28959.0,27916.0,29322.0,26637.0,37512.0,37429.0,36912.0,36398.0,35954.0,35579.0,35025.0,34418.0,34494.0,34051.0,33441.0,33395.0,33072.0,33027.0,32789.0,32650.0,32329.0,32237.0,31906.0,31605.0
M,16,33891.0,33725.0,34734.0,34965.0,34229.0,33453.0,33018.0,31813.0,31861.0,31718.0,31732.0,30313.0,29437.0,28957.0,27908.0,29317.0,26637.0,37505.0,37427.0,36909.0,36397.0,35952.0,35576.0,35021.0,34413.0,34491.0,34046.0,33439.0,33394.0,33071.0,33025.0,32789.0,32650.0,32329.0,32236.0,31904.0
M,17,32980.0,33874.0,33720.0,34726.0,34959.0,34223.0,33445.0,33011.0,31810.0,31857.0,31711.0,31724.0,30309.0,29435.0,28954.0,27903.0,29316.0,26631.0,37501.0,37425.0,36907.0,36393.0,35948.0,35574.0,35020.0,34412.0,34489.0,34041.0,33439.0,33391.0,33071.0,33025.0,32789.0,32648.0,32327.0,32234.0
M,18,33334.0,32976.0,33869.0,33714.0,34717.0,34951.0,34211.0,33438.0,32998.0,31802.0,31849.0,31704.0,31719.0,30307.0,29433.0,28950.0,27900.0,29312.0,26628.0,37498.0,37423.0,36902.0,36391.0,35944.0,35574.0,35019.0,34409.0,34488.0,34038.0,33438.0,33389.0,33071.0,33024.0,32788.0,32647.0,32327.0
M,19,32888.0,33329.0,32969.0,33861.0,33707.0,34705.0,34934.0,34205.0,33430.0,32994.0,31801.0,31842.0,31698.0,31714.0,30302.0,29428.0,28945.0,27894.0,29310.0,26622.0,37492.0,37418.0,36898.0,36386.0,35942.0,35572.0,35015.0,34409.0,34486.0,34035.0,33437.0,33389.0,33071.0,33023.0,32787.0,32646.0
M,20,32354.0,32877.0,33324.0,32963.0,33853.0,33693.0,34694.0,34923.0,34198.0,33421.0,32985.0,31795.0,31833.0,31692.0,31706.0,30300.0,29426.0,28943.0,27890.0,29309.0,26619.0,37486.0,37412.0,36892.0,36382.0,35935.0,35572.0,35013.0,34407.0,34483.0,34034.0,33435.0,33389.0,33070.0,33022.0,32786.0
M,21,33404.0,32346.0,32872.0,33320.0,32956.0,33842.0,33685.0,34681.0,34916.0,34191.0,33416.0,32979.0,31787.0,31826.0,31686.0,31704.0,30298.0,29421.0,28939.0,27887.0,29305.0,26613.0,37481.0,37407.0,36888.0,36377.0,35933.0,35571.0,35013.0,34405.0,34480.0,34034.0,33433.0,33387.0,33068.0,33021.0
M,22,35241.0,33399.0,32339.0,32860.0,33311.0,32948.0,33837.0,33682.0,34674.0,34909.0,34183.0,33409.0,32975.0,31782.0,31822.0,31680.0,31701.0,30294.0,29419.0,28935.0,27882.0,29303.0,26612.0,37477.0,37405.0,36884.0,36374.0,35931.0,35570.0,35013.0,34404.0,34476.0,34032.0,33433.0,33386.0,33068.0
M,23,35569.0,35224.0,33388.0,32331.0,32854.0,33303.0,32941.0,33828.0,33674.0,34666.0,34905.0,34176.0,33405.0,32970.0,31778.0,31816.0,31676.0,31697.0,30292.0,29418.0,28933.0,27880.0,29301.0,26610.0,37476.0,37401.0,36882.0,36370.0,35930.0,35566.0,35011.0,34402.0,34476.0,34031.0,33429.0,33386.0
M,24,35369.0,35552.0,35213.0,33383.0,32325.0,32840.0,33296.0,32928.0,33823.0,33663.0,34656.0,34897.0,34171.0,33400.0,32961.0,31774.0,31808.0,31673.0,31693.0,30286.0,29414.0,28930.0,27877.0,29296.0,26606.0,37475.0,37398.0,36879.0,36369.0,35927.0,35565.0,35011.0,34400.0,34476.0,34030.0,33429.0
M,25,36562.0,35364.0,35539.0,35202.0,33376.0,32320.0,32832.0,33283.0,32922.0,33806.0,33650.0,34650.0,34889.0,34161.0,33389.0,32958.0,31772.0,31798.0,31670.0,31686.0,30282.0,29408.0,28925.0,27872.0,29288.0,26606.0,37469.0,37396.0,36875.0,36368.0,35924.0,35564.0,35008.0,34396.0,34472.0,34026.0
M,26,37633.0,36549.0,35351.0,35531.0,35190.0,33365.0,32307.0,32814.0,33272.0,32911.0,33793.0,33640.0,34637.0,34880.0,34156.0,33379.0,32955.0,31766.0,31792.0,31666.0,31683.0,30276.0,29404.0,28925.0,27869.0,29287.0,26604.0,37466.0,37394.0,36873.0,36368.0,35924.0,35561.0,35007.0,34395.0,34471.0
M,27,37911.0,37619.0,36539.0,35341.0,35518.0,35172.0,33356.0,32293.0,32803.0,33259.0,32898.0,33779.0,33630.0,34632.0,34872.0,34150.0,33375.0,32948.0,31762.0,31782.0,31661.0,31676.0,30270.0,29403.0,28924.0,27865.0,29280.0,26601.0,37464.0,37394.0,36871.0,36366.0,35921.0,35560.0,35004.0,34392.0
M,28,38057.0,37902.0,37605.0,36526.0,35333.0,35506.0,35161.0,33343.0,32283.0,32794.0,33248.0,32891.0,33772.0,33624.0,34627.0,34862.0,34145.0,33372.0,32941.0,31755.0,31781.0,31658.0,31673.0,30267.0,29400.0,28923.0,27862.0,29279.0,26599.0,37460.0,37389.0,36871.0,36363.0,35917.0,35555.0,35003.0
M,29,38611.0,38047.0,37889.0,37594.0,36509.0,35311.0,35492.0,35148.0,33331.0,32266.0,32782.0,33240.0,32887.0,33763.0,33619.0,34623.0,34853.0,34137.0,33365.0,32936.0,31748.0,31778.0,31653.0,31666.0,30261.0,29397.0,28920.0,27862.0,29276.0,26599.0,37459.0,37389.0,36870.0,36362.0,35917.0,35554.0
M,30,39820.0,38598.0,38034.0,37873.0,37581.0,36494.0,35296.0,35482.0,35139.0,33318.0,32249.0,32773.0,33233.0,32879.0,33759.0,33607.0,34612.0,34848.0,34132.0,33361.0,32928.0,31743.0,31771.0,31648.0,31664.0,30260.0,29394.0,28919.0,27862.0,29274.0,26598.0,37459.0,37387.0,36867.0,36359.0,35915.0
M,31,40282.0,39812.0,38586.0,38023.0,37859.0,37564.0,36483.0,35286.0,35471.0,35131.0,33302.0,32236.0,32765.0,33226.0,32868.0,33755.0,33593.0,34606.0,34840.0,34123.0,33357.0,32925.0,31738.0,31769.0,31644.0,31660.0,30256.0,29391.0,28917.0,27861.0,29273.0,26598.0,37459.0,37386.0,36866.0,36359.0
M,32,40727.0,40272.0,39800.0,38577.0,38011.0,37848.0,37550.0,36471.0,35270.0,35459.0,35119.0,33294.0,32222.0,32756.0,33221.0,32858.0,33746.0,33590.0,34600.0,34834.0,34118.0,33352.0,32920.0,31731.0,31766.0,31637.0,31658.0,30254.0,29387.0,28914.0,27861.0,29271.0,26594.0,37456.0,37386.0,36865.0
M,33,40275.0,40711.0,40257.0,39786.0,38566.0,37995.0,37836.0,37539.0,36456.0,35262.0,35448.0,35106.0,33282.0,32219.0,32752.0,33211.0,32854.0,33737.0,33582.0,34594.0,34828.0,34112.0,33349.0,32916.0,31729.0,31763.0,31636.0,31654.0,30251.0,29386.0,28913.0,27860.0,29268.0,26590.0,37455.0,37384.0
