sex,alder,pop_2023,pop_2024,pop_2025,pop_2026,pop_2027,pop_2028,pop_2029,pop_2030,pop_2031,pop_2032,pop_2033,pop_2034,pop_2035,pop_2036,pop_2037,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048,pop_2049,pop_2050,pop_2051,pop_2052,pop_2053,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058,pop_2059,pop_2060,pop_2061,pop_2062,pop_2063,pop_2064,pop_2065,pop_2066,pop_2067,pop_2068,pop_2069,pop_2070,pop_2071,pop_2072,pop_2073,pop_2074,pop_2075,pop_2076,pop_2077,pop_2078,pop_2079,pop_2080,pop_2081,pop_2082,pop_2083,pop_2084,pop_2085,pop_2086,pop_2087,pop_2088,pop_2089,pop_2090,pop_2091,pop_2092,pop_2093,pop_2094,pop_2095,pop_2096,pop_2097,pop_2098,pop_2099,pop_2100,pop_2101,pop_2102,pop_2103,pop_2104,pop_2105,pop_2106,pop_2107,pop_2108,pop_2109,pop_2110,pop_2111,pop_2112,pop_2113,pop_2114,pop_2115,pop_2116,pop_2117,pop_2118,pop_2119,pop_2120,pop_2121,pop_2122,pop_2123
K,20,31111.0,31429.0,31561.0,31494.0,32065.0,31880.0,32551.0,33002.0,32585.0,31477.0,31330.0,30566.0,30183.0,29925.0,29666.0,28507.0,27666.0,27425.0,26758.0,27973.0,25250.0,26992.0,26640.0,26350.0,26142.0,25766.0,25676.0,24943.0,25079.0,24676.0,24621.0,24342.0,24052.0,23832.0,23846.0,23447.0,23699.0,23558.0,23169.0,23211.0,23229.0,22960.0,22360.0,22302.0,21939.0,21678.0,21458.0,21071.0,20998.0,20500.0,20229.0,20123.0,19793.0,19501.0,19427.0,19152.0,19123.0,18923.0,18848.0,18491.0,18389.0,18345.0,18301.0,17908.0,17913.0,17601.0,17561.0,17430.0,17384.0,17278.0,17063.0,16904.0,16654.0,16772.0,16365.0,16240.0,16147.0,15981.0,15726.0,15525.0,15473.0,15159.0,15021.0,14920.0,14519.0,14530.0,14232.0,14287.0,14145.0,14048.0,13831.0,13668.0,13614.0,13357.0,13462.0,13410.0,13021.0,12993.0,12978.0,12674.0,12843.0
K,21,31588.0,31104.0,31421.0,31558.0,31485.0,32056.0,31869.0,32547.0,32994.0,32578.0,31472.0,31323.0,30559.0,30176.0,29920.0,29664.0,28503.0,27665.0,27421.0,26753.0,27970.0,25247.0,26989.0,26640.0,26348.0,26142.0,25765.0,25674.0,24942.0,25079.0,24676.0,24620.0,24340.0,24050.0,23832.0,23846.0,23447.0,23699.0,23556.0,23169.0,23210.0,23227.0,22959.0,22359.0,22302.0,21939.0,21678.0,21458.0,21071.0,20997.0,20499.0,20229.0,20123.0,19793.0,19501.0,19426.0,19152.0,19123.0,18923.0,18848.0,18491.0,18389.0,18345.0,18301.0,17907.0,17911.0,17601.0,17560.0,17429.0,17384.0,17278.0,17063.0,16904.0,16654.0,16772.0,16365.0,16239.0,16147.0,15980.0,15726.0,15525.0,15473.0,15159.0,15021.0,14920.0,14519.0,14529.0,14232.0,14287.0,14145.0,14047.0,13831.0,13668.0,13614.0,13357.0,13462.0,13410.0,13021.0,12993.0,12977.0,12674.0
K,22,32878.0,31575.0,31098.0,31411.0,31546.0,31470.0,32051.0,31864.0,32535.0,32988.0,32565.0,31463.0,31320.0,30557.0,30175.0,29916.0,29660.0,28498.0,27663.0,27416.0,26752.0,27966.0,25247.0,26989.0,26639.0,26346.0,26141.0,25765.0,25673.0,24941.0,25078.0,24675.0,24619.0,24339.0,24049.0,23832.0,23845.0,23447.0,23698.0,23556.0,23169.0,23209.0,23227.0,22959.0,22359.0,22301.0,21939.0,21676.0,21457.0,21071.0,20997.0,20499.0,20228.0,20122.0,19793.0,19501.0,19426.0,19152.0,19122.0,18923.0,18848.0,18491.0,18388.0,18345.0,18301.0,17907.0,17911.0,17601.0,17560.0,17429.0,17383.0,17278.0,17063.0,16904.0,16654.0,16770.0,16365.0,16237.0,16147.0,15979.0,15726.0,15523.0,15473.0,15158.0,15021.0,14920.0,14518.0,14529.0,14232.0,14287.0,14145.0,14045.0,13831.0,13668.0,13614.0,13357.0,13462.0,13410.0,13021.0,12993.0,12977.0
K,23,33088.0,32870.0,31569.0,31086.0,31400.0,31536.0,31456.0,32043.0,31856.0,32533.0,32981.0,32557.0,31455.0,31316.0,30555.0,30172.0,29914.0,29657.0,28493.0,27662.0,27411.0,26752.0,27965.0,25247.0,26989.0,26637.0,26346.0,26141.0,25764.0,25673.0,24939.0,25078.0,24673.0,24617.0,24337.0,24047.0,23831.0,23845.0,23447.0,23698.0,23556.0,23169.0,23208.0,23225.0,22959.0,22358.0,22299.0,21938.0,21674.0,21456.0,21071.0,20996.0,20498.0,20227.0,20122.0,19793.0,19498.0,19426.0,19152.0,19120.0,18923.0,18848.0,18491.0,18386.0,18345.0,18301.0,17907.0,17911.0,17601.0,17560.0,17428.0,17383.0,17278.0,17063.0,16904.0,16654.0,16770.0,16364.0,16237.0,16147.0,15978.0,15726.0,15523.0,15473.0,15158.0,15021.0,14920.0,14518.0,14529.0,14232.0,14287.0,14144.0,14043.0,13830.0,13668.0,13613.0,13356.0,13462.0,13410.0,13021.0,12993.0
K,24,33364.0,33082.0,32864.0,31561.0,31076.0,31394.0,31527.0,31448.0,32042.0,31851.0,32527.0,32976.0,32546.0,31448.0,31311.0,30548.0,30169.0,29910.0,29656.0,28488.0,27661.0,27408.0,26750.0,27964.0,25242.0,26989.0,26636.0,26345.0,26141.0,25764.0,25673.0,24939.0,25077.0,24673.0,24617.0,24337.0,24047.0,23830.0,23845.0,23445.0,23697.0,23555.0,23167.0,23208.0,23223.0,22959.0,22357.0,22299.0,21937.0,21673.0,21455.0,21070.0,20996.0,20497.0,20225.0,20122.0,19793.0,19498.0,19426.0,19151.0,19120.0,18923.0,18848.0,18491.0,18385.0,18344.0,18301.0,17907.0,17910.0,17601.0,17559.0,17428.0,17382.0,17277.0,17063.0,16903.0,16651.0,16770.0,16363.0,16237.0,16147.0,15978.0,15725.0,15523.0,15473.0,15158.0,15021.0,14920.0,14518.0,14529.0,14231.0,14287.0,14144.0,14043.0,13830.0,13668.0,13613.0,13356.0,13462.0,13410.0,13021.0
K,25,34378.0,33351.0,33068.0,32856.0,31552.0,31064.0,31387.0,31510.0,31441.0,32035.0,31843.0,32520.0,32966.0,32538.0,31443.0,31303.0,30545.0,30166.0,29905.0,29654.0,28484.0,27659.0,27408.0,26748.0,27960.0,25240.0,26987.0,26633.0,26345.0,26140.0,25762.0,25673.0,24937.0,25074.0,24673.0,24615.0,24336.0,24047.0,23829.0,23845.0,23444.0,23697.0,23554.0,23167.0,23208.0,23221.0,22958.0,22355.0,22299.0,21937.0,21673.0,21452.0,21069.0,20995.0,20496.0,20224.0,20121.0,19792.0,19498.0,19425.0,19151.0,19119.0,18921.0,18848.0,18490.0,18384.0,18344.0,18300.0,17906.0,17910.0,17601.0,17559.0,17428.0,17382.0,17276.0,17063.0,16901.0,16651.0,16770.0,16361.0,16237.0,16146.0,15978.0,15725.0,15522.0,15473.0,15157.0,15021.0,14919.0,14517.0,14529.0,14231.0,14287.0,14143.0,14043.0,13830.0,13667.0,13612.0,13355.0,13462.0,13409.0
K,26,35747.0,34362.0,33336.0,33055.0,32845.0,31538.0,31055.0,31372.0,31504.0,31432.0,32024.0,31839.0,32508.0,32952.0,32530.0,31435.0,31297.0,30538.0,30160.0,29901.0,29653.0,28482.0,27656.0,27405.0,26746.0,27958.0,25239.0,26983.0,26631.0,26342.0,26138.0,25760.0,25672.0,24935.0,25072.0,24673.0,24615.0,24336.0,24046.0,23829.0,23845.0,23444.0,23694.0,23551.0,23167.0,23208.0,23221.0,22958.0,22355.0,22299.0,21936.0,21672.0,21452.0,21069.0,20995.0,20496.0,20224.0,20120.0,19792.0,19498.0,19425.0,19150.0,19118.0,18921.0,18848.0,18489.0,18383.0,18344.0,18300.0,17905.0,17909.0,17601.0,17559.0,17427.0,17381.0,17276.0,17063.0,16901.0,16651.0,16770.0,16360.0,16236.0,16144.0,15977.0,15725.0,15521.0,15473.0,15156.0,15019.0,14919.0,14517.0,14529.0,14230.0,14286.0,14142.0,14043.0,13828.0,13666.0,13610.0,13355.0,13462.0
K,27,35920.0,35735.0,34349.0,33320.0,33041.0,32835.0,31527.0,31048.0,31358.0,31498.0,31420.0,32013.0,31829.0,32501.0,32941.0,32521.0,31428.0,31292.0,30532.0,30159.0,29900.0,29652.0,28478.0,27652.0,27398.0,26745.0,27955.0,25239.0,26983.0,26627.0,26342.0,26137.0,25758.0,25671.0,24935.0,25072.0,24672.0,24614.0,24335.0,24045.0,23828.0,23844.0,23442.0,23694.0,23550.0,23167.0,23207.0,23220.0,22957.0,22355.0,22297.0,21936.0,21672.0,21452.0,21069.0,20995.0,20496.0,20223.0,20119.0,19792.0,19495.0,19424.0,19150.0,19118.0,18921.0,18848.0,18489.0,18383.0,18344.0,18300.0,17904.0,17909.0,17599.0,17559.0,17427.0,17381.0,17276.0,17063.0,16901.0,16651.0,16770.0,16360.0,16235.0,16142.0,15977.0,15725.0,15521.0,15473.0,15156.0,15019.0,14919.0,14517.0,14528.0,14230.0,14285.0,14141.0,14043.0,13827.0,13665.0,13607.0,13355.0
K,28,36385.0,35910.0,35717.0,34328.0,33305.0,33031.0,32826.0,31512.0,31038.0,31350.0,31491.0,31411.0,32007.0,31821.0,32498.0,32938.0,32518.0,31427.0,31285.0,30526.0,30154.0,29897.0,29645.0,28476.0,27649.0,27393.0,26744.0,27954.0,25238.0,26981.0,26627.0,26342.0,26135.0,25758.0,25670.0,24935.0,25072.0,24672.0,24613.0,24334.0,24045.0,23828.0,23844.0,23442.0,23693.0,23548.0,23167.0,23206.0,23217.0,22957.0,22355.0,22297.0,21936.0,21670.0,21452.0,21069.0,20994.0,20494.0,20223.0,20119.0,19792.0,19494.0,19424.0,19149.0,19117.0,18919.0,18847.0,18489.0,18383.0,18344.0,18299.0,17904.0,17909.0,17599.0,17559.0,17425.0,17381.0,17276.0,17063.0,16900.0,16651.0,16770.0,16359.0,16235.0,16142.0,15977.0,15724.0,15521.0,15471.0,15156.0,15019.0,14919.0,14517.0,14527.0,14230.0,14285.0,14141.0,14043.0,13827.0,13664.0,13607.0
K,29,36994.0,36373.0,35902.0,35703.0,34312.0,33293.0,33023.0,32811.0,31503.0,31030.0,31339.0,31482.0,31404.0,32002.0,31814.0,32496.0,32931.0,32514.0,31422.0,31282.0,30521.0,30149.0,29895.0,29643.0,28476.0,27647.0,27393.0,26742.0,27952.0,25238.0,26977.0,26626.0,26341.0,26133.0,25758.0,25670.0,24932.0,25071.0,24671.0,24613.0,24334.0,24044.0,23827.0,23844.0,23441.0,23693.0,23547.0,23166.0,23206.0,23217.0,22955.0,22354.0,22296.0,21936.0,21669.0,21450.0,21067.0,20993.0,20494.0,20221.0,20119.0,19790.0,19492.0,19424.0,19149.0,19115.0,18918.0,18847.0,18489.0,18383.0,18344.0,18299.0,17903.0,17909.0,17599.0,17559.0,17424.0,17381.0,17275.0,17063.0,16900.0,16651.0,16770.0,16359.0,16235.0,16141.0,15976.0,15724.0,15519.0,15471.0,15156.0,15018.0,14918.0,14517.0,14526.0,14230.0,14285.0,14141.0,14042.0,13827.0,13664.0
K,30,37694.0,36980.0,36362.0,35886.0,35688.0,34301.0,33287.0,33014.0,32802.0,31493.0,31015.0,31332.0,31475.0,31396.0,31995.0,31810.0,32490.0,32924.0,32508.0,31417.0,31281.0,30517.0,30148.0,29892.0,29640.0,28475.0,27647.0,27391.0,26740.0,27952.0,25238.0,26977.0,26625.0,26339.0,26132.0,25758.0,25669.0,24932.0,25069.0,24669.0,24611.0,24333.0,24044.0,23826.0,23843.0,23441.0,23692.0,23546.0,23165.0,23205.0,23216.0,22955.0,22353.0,22295.0,21935.0,21669.0,21449.0,21065.0,20993.0,20493.0,20221.0,20118.0,19789.0,19492.0,19424.0,19149.0,19115.0,18918.0,18846.0,18489.0,18383.0,18344.0,18299.0,17902.0,17908.0,17599.0,17559.0,17423.0,17380.0,17274.0,17063.0,16899.0,16651.0,16769.0,16359.0,16234.0,16141.0,15976.0,15724.0,15519.0,15471.0,15156.0,15018.0,14918.0,14517.0,14526.0,14230.0,14285.0,14141.0,14041.0,13826.0
K,31,38587.0,37679.0,36966.0,36349.0,35875.0,35675.0,34289.0,33278.0,33002.0,32795.0,31485.0,31003.0,31323.0,31469.0,31388.0,31989.0,31805.0,32489.0,32919.0,32500.0,31416.0,31276.0,30514.0,30148.0,29890.0,29636.0,28471.0,27645.0,27390.0,26737.0,27949.0,25238.0,26974.0,26624.0,26338.0,26131.0,25757.0,25667.0,24932.0,25069.0,24669.0,24610.0,24332.0,24042.0,23824.0,23841.0,23440.0,23692.0,23546.0,23164.0,23204.0,23216.0,22955.0,22353.0,22295.0,21935.0,21669.0,21449.0,21065.0,20992.0,20493.0,20221.0,20117.0,19789.0,19492.0,19423.0,19149.0,19113.0,18918.0,18846.0,18488.0,18382.0,18343.0,18299.0,17902.0,17908.0,17599.0,17559.0,17422.0,17379.0,17274.0,17063.0,16899.0,16651.0,16769.0,16359.0,16233.0,16140.0,15976.0,15724.0,15518.0,15471.0,15156.0,15018.0,14917.0,14517.0,14524.0,14230.0,14283.0,14139.0,14041.0
K,32,39395.0,38576.0,37666.0,36946.0,36341.0,35866.0,35663.0,34273.0,33274.0,32994.0,32789.0,31476.0,30998.0,31318.0,31462.0,31385.0,31984.0,31803.0,32485.0,32912.0,32492.0,31412.0,31270.0,30509.0,30145.0,29886.0,29634.0,28471.0,27644.0,27390.0,26737.0,27948.0,25235.0,26973.0,26623.0,26337.0,26128.0,25755.0,25667.0,24932.0,25068.0,24668.0,24610.0,24331.0,24042.0,23823.0,23839.0,23439.0,23691.0,23545.0,23163.0,23203.0,23215.0,22955.0,22353.0,22295.0,21934.0,21668.0,21449.0,21064.0,20991.0,20492.0,20221.0,20117.0,19788.0,19491.0,19422.0,19148.0,19112.0,18918.0,18845.0,18487.0,18379.0,18343.0,18299.0,17902.0,17906.0,17598.0,17559.0,17420.0,17377.0,17273.0,17063.0,16899.0,16651.0,16768.0,16359.0,16233.0,16140.0,15976.0,15724.0,15517.0,15469.0,15155.0,15018.0,14917.0,14517.0,14523.0,14230.0,14283.0,14139.0
K,33,38889.0,39386.0,38561.0,37655.0,36931.0,36323.0,35854.0,35657.0,34265.0,33264.0,32984.0,32783.0,31466.0,30990.0,31310.0,31455.0,31372.0,31978.0,31799.0,32477.0,32906.0,32490.0,31410.0,31265.0,30505.0,30143.0,29883.0,29631.0,28468.0,27641.0,27388.0,26737.0,27948.0,25233.0,26972.0,26622.0,26334.0,26128.0,25755.0,25663.0,24930.0,25068.0,24667.0,24610.0,24331.0,24041.0,23822.0,23838.0,23438.0,23691.0,23544.0,23162.0,23203.0,23215.0,22953.0,22352.0,22295.0,21933.0,21668.0,21448.0,21064.0,20990.0,20490.0,20220.0,20116.0,19788.0,19491.0,19422.0,19148.0,19112.0,18918.0,18845.0,18486.0,18378.0,18343.0,18299.0,17902.0,17906.0,17598.0,17559.0,17419.0,17377.0,17271.0,17061.0,16899.0,16649.0,16768.0,16359.0,16232.0,16140.0,15974.0,15724.0,15517.0,15469.0,15155.0,15018.0,14916.0,14517.0,14523.0,14230.0,14283.0
K,34,38601.0,38873.0,39370.0,38550.0,37639.0,36914.0,36306.0,35843.0,35643.0,34255.0,33253.0,32975.0,32776.0,31461.0,30983.0,31300.0,31448.0,31369.0,31974.0,31794.0,32470.0,32905.0,32487.0,31405.0,31262.0,30503.0,30142.0,29881.0,29628.0,28468.0,27640.0,27388.0,26737.0,27945.0,25233.0,26969.0,26621.0,26331.0,26128.0,25753.0,25661.0,24927.0,25068.0,24665.0,24606.0,24330.0,24040.0,23821.0,23837.0,23437.0,23688.0,23541.0,23161.0,23203.0,23215.0,22953.0,22351.0,22294.0,21932.0,21668.0,21448.0,21063.0,20990.0,20489.0,20220.0,20115.0,19788.0,19491.0,19422.0,19148.0,19111.0,18918.0,18845.0,18484.0,18378.0,18342.0,18298.0,17901.0,17906.0,17597.0,17559.0,17419.0,17377.0,17271.0,17061.0,16898.0,16649.0,16768.0,16359.0,16232.0,16140.0,15972.0,15724.0,15517.0,15467.0,15155.0,15018.0,14916.0,14517.0,14523.0,14229.0
K,35,37403.0,38583.0,38855.0,39355.0,38537.0,37615.0,36901.0,36293.0,35821.0,35622.0,34242.0,33232.0,32963.0,32771.0,31457.0,30980.0,31294.0,31445.0,31357.0,31966.0,31788.0,32462.0,32901.0,32479.0,31401.0,31260.0,30499.0,30139.0,29877.0,29626.0,28467.0,27637.0,27387.0,26734.0,27944.0,25232.0,26969.0,26617.0,26330.0,26128.0,25751.0,25661.0,24927.0,25068.0,24664.0,24606.0,24330.0,24038.0,23819.0,23837.0,23437.0,23687.0,23539.0,23161.0,23203.0,23214.0,22951.0,22351.0,22294.0,21928.0,21667.0,21447.0,21063.0,20988.0,20487.0,20219.0,20115.0,19784.0,19491.0,19422.0,19148.0,19111.0,18917.0,18845.0,18483.0,18378.0,18340.0,18298.0,17901.0,17906.0,17597.0,17558.0,17419.0,17377.0,17271.0,17061.0,16898.0,16649.0,16766.0,16359.0,16232.0,16140.0,15970.0,15723.0,15517.0,15466.0,15155.0,15017.0,14915.0,14517.0,14521.0
K,36,36743.0,37389.0,38572.0,38831.0,39332.0,38525.0,37595.0,36891.0,36268.0,35811.0,35615.0,34231.0,33224.0,32954.0,32761.0,31446.0,30970.0,31283.0,31444.0,31351.0,31964.0,31780.0,32458.0,32893.0,32475.0,31397.0,31258.0,30496.0,30138.0,29876.0,29623.0,28465.0,27636.0,27385.0,26731.0,27940.0,25230.0,26968.0,26616.0,26327.0,26126.0,25750.0,25660.0,24927.0,25066.0,24664.0,24605.0,24329.0,24037.0,23818.0,23837.0,23437.0,23687.0,23539.0,23160.0,23201.0,23211.0,22951.0,22351.0,22294.0,21927.0,21667.0,21445.0,21063.0,20988.0,20487.0,20217.0,20113.0,19784.0,19491.0,19422.0,19147.0,19110.0,18916.0,18844.0,18482.0,18378.0,18340.0,18298.0,17901.0,17905.0,17597.0,17557.0,17418.0,17376.0,17271.0,17058.0,16896.0,16649.0,16765.0,16358.0,16232.0,16140.0,15969.0,15722.0,15516.0,15466.0,15155.0,15017.0,14915.0,14516.0
K,37,36160.0,36732.0,37376.0,38548.0,38804.0,39310.0,38502.0,37579.0,36879.0,36251.0,35796.0,35599.0,34214.0,33214.0,32942.0,32751.0,31443.0,30960.0,31277.0,31434.0,31345.0,31960.0,31776.0,32454.0,32889.0,32470.0,31395.0,31257.0,30491.0,30136.0,29875.0,29619.0,28465.0,27636.0,27385.0,26730.0,27938.0,25230.0,26968.0,26613.0,26327.0,26125.0,25748.0,25659.0,24926.0,25061.0,24664.0,24603.0,24327.0,24036.0,23817.0,23836.0,23434.0,23685.0,23537.0,23160.0,23200.0,23210.0,22950.0,22350.0,22294.0,21926.0,21666.0,21443.0,21062.0,20987.0,20486.0,20216.0,20112.0,19783.0,19491.0,19420.0,19146.0,19109.0,18915.0,18844.0,18481.0,18378.0,18338.0,18296.0,17900.0,17905.0,17596.0,17557.0,17418.0,17374.0,17271.0,17057.0,16895.0,16649.0,16765.0,16358.0,16232.0,16140.0,15969.0,15722.0,15516.0,15466.0,15153.0,15015.0,14914.0
K,38,35848.0,36147.0,36711.0,37359.0,38528.0,38794.0,39297.0,38491.0,37564.0,36865.0,36244.0,35777.0,35583.0,34205.0,33207.0,32935.0,32744.0,31439.0,30957.0,31273.0,31419.0,31338.0,31957.0,31772.0,32449.0,32888.0,32466.0,31393.0,31253.0,30490.0,30134.0,29874.0,29617.0,28461.0,27632.0,27384.0,26730.0,27935.0,25229.0,26967.0,26612.0,26326.0,26124.0,25748.0,25659.0,24924.0,25060.0,24664.0,24600.0,24327.0,24035.0,23817.0,23836.0,23431.0,23685.0,23534.0,23160.0,23197.0,23210.0,22949.0,22348.0,22294.0,21924.0,21666.0,21440.0,21062.0,20986.0,20486.0,20214.0,20111.0,19782.0,19489.0,19420.0,19145.0,19108.0,18914.0,18843.0,18480.0,18377.0,18338.0,18296.0,17900.0,17905.0,17596.0,17556.0,17418.0,17374.0,17270.0,17057.0,16894.0,16649.0,16763.0,16358.0,16232.0,16139.0,15967.0,15721.0,15516.0,15465.0,15151.0,15014.0
K,39,35243.0,35832.0,36135.0,36693.0,37342.0,38503.0,38774.0,39279.0,38481.0,37552.0,36840.0,36236.0,35762.0,35564.0,34198.0,33197.0,32922.0,32738.0,31435.0,30949.0,31268.0,31410.0,31336.0,31957.0,31767.0,32447.0,32880.0,32465.0,31392.0,31251.0,30488.0,30133.0,29873.0,29615.0,28459.0,27631.0,27384.0,26729.0,27935.0,25226.0,26964.0,26612.0,26323.0,26123.0,25747.0,25658.0,24923.0,25058.0,24662.0,24600.0,24326.0,24035.0,23817.0,23835.0,23431.0,23685.0,23533.0,23160.0,23197.0,23210.0,22949.0,22348.0,22293.0,21923.0,21665.0,21440.0,21062.0,20985.0,20485.0,20214.0,20111.0,19782.0,19487.0,19420.0,19145.0,19107.0,18913.0,18842.0,18479.0,18377.0,18337.0,18294.0,17899.0,17903.0,17594.0,17555.0,17417.0,17374.0,17269.0,17056.0,16893.0,16649.0,16760.0,16357.0,16232.0,16138.0,15966.0,15720.0,15515.0,15462.0,15150.0
K,40,35525.0,35226.0,35805.0,36105.0,36669.0,37307.0,38474.0,38748.0,39255.0,38457.0,37535.0,36820.0,36216.0,35748.0,35551.0,34187.0,33180.0,32910.0,32731.0,31426.0,30938.0,31259.0,31403.0,31329.0,31954.0,31764.0,32444.0,32878.0,32461.0,31390.0,31248.0,30484.0,30128.0,29872.0,29613.0,28459.0,27631.0,27384.0,26726.0,27933.0,25224.0,26960.0,26610.0,26322.0,26119.0,25746.0,25658.0,24922.0,25055.0,24660.0,24599.0,24325.0,24034.0,23816.0,23834.0,23430.0,23685.0,23532.0,23158.0,23197.0,23210.0,22946.0,22346.0,22292.0,21923.0,21664.0,21440.0,21062.0,20985.0,20484.0,20213.0,20109.0,19781.0,19484.0,19419.0,19143.0,19107.0,18913.0,18840.0,18477.0,18376.0,18336.0,18293.0,17898.0,17903.0,17594.0,17555.0,17417.0,17373.0,17269.0,17056.0,16891.0,16649.0,16760.0,16357.0,16232.0,16138.0,15966.0,15719.0,15515.0,15460.0
K,41,34990.0,35505.0,35202.0,35784.0,36082.0,36653.0,37277.0,38450.0,38735.0,39237.0,38444.0,37519.0,36800.0,36208.0,35733.0,35539.0,34170.0,33172.0,32895.0,32715.0,31418.0,30931.0,31253.0,31394.0,31320.0,31949.0,31759.0,32442.0,32877.0,32457.0,31387.0,31245.0,30480.0,30127.0,29870.0,29611.0,28458.0,27629.0,27382.0,26724.0,27933.0,25223.0,26956.0,26606.0,26320.0,26119.0,25744.0,25657.0,24921.0,25054.0,24658.0,24597.0,24323.0,24034.0,23816.0,23833.0,23426.0,23684.0,23531.0,23157.0,23197.0,23209.0,22944.0,22346.0,22290.0,21923.0,21662.0,21440.0,21062.0,20984.0,20481.0,20211.0,20107.0,19780.0,19483.0,19418.0,19143.0,19103.0,18910.0,18839.0,18477.0,18374.0,18333.0,18292.0,17897.0,17902.0,17594.0,17555.0,17415.0,17372.0,17269.0,17054.0,16890.0,16649.0,16760.0,16357.0,16230.0,16138.0,15964.0,15718.0,15515.0
K,42,35089.0,34970.0,35484.0,35164.0,35767.0,36058.0,36624.0,37253.0,38431.0,38710.0,39215.0,38422.0,37497.0,36787.0,36197.0,35718.0,35525.0,34160.0,33158.0,32882.0,32700.0,31411.0,30922.0,31247.0,31390.0,31318.0,31943.0,31752.0,32439.0,32874.0,32452.0,31381.0,31243.0,30475.0,30123.0,29865.0,29611.0,28457.0,27628.0,27380.0,26724.0,27932.0,25223.0,26953.0,26604.0,26316.0,26119.0,25744.0,25657.0,24921.0,25053.0,24658.0,24596.0,24322.0,24031.0,23816.0,23833.0,23426.0,23683.0,23527.0,23157.0,23194.0,23208.0,22943.0,22345.0,22289.0,21921.0,21660.0,21439.0,21060.0,20981.0,20478.0,20210.0,20107.0,19777.0,19482.0,19415.0,19141.0,19103.0,18907.0,18837.0,18477.0,18374.0,18332.0,18291.0,17896.0,17901.0,17592.0,17554.0,17413.0,17371.0,17268.0,17054.0,16889.0,16648.0,16759.0,16354.0,16230.0,16137.0,15961.0,15718.0
K,43,34563.0,35066.0,34946.0,35466.0,35145.0,35740.0,36027.0,36600.0,37233.0,38401.0,38684.0,39194.0,38406.0,37482.0,36771.0,36188.0,35709.0,35519.0,34153.0,33148.0,32870.0,32696.0,31406.0,30920.0,31240.0,31387.0,31315.0,31940.0,31750.0,32434.0,32872.0,32450.0,31376.0,31242.0,30473.0,30122.0,29863.0,29610.0,28454.0,27625.0,27377.0,26722.0,27931.0,25221.0,26951.0,26601.0,26315.0,26118.0,25743.0,25655.0,24920.0,25051.0,24657.0,24595.0,24321.0,24031.0,23812.0,23831.0,23426.0,23683.0,23525.0,23155.0,23193.0,23205.0,22941.0,22345.0,22289.0,21919.0,21659.0,21437.0,21060.0,20979.0,20477.0,20209.0,20106.0,19777.0,19480.0,19415.0,19141.0,19100.0,18905.0,18837.0,18477.0,18372.0,18332.0,18287.0,17895.0,17901.0,17592.0,17554.0,17412.0,17371.0,17267.0,17052.0,16888.0,16648.0,16759.0,16352.0,16230.0,16137.0,15958.0
K,44,34236.0,34544.0,35049.0,34926.0,35433.0,35121.0,35709.0,36009.0,36578.0,37208.0,38383.0,38661.0,39175.0,38393.0,37462.0,36757.0,36180.0,35697.0,35507.0,34144.0,33140.0,32864.0,32690.0,31400.0,30913.0,31238.0,31383.0,31306.0,31938.0,31747.0,32431.0,32872.0,32448.0,31372.0,31242.0,30470.0,30116.0,29860.0,29609.0,28452.0,27624.0,27376.0,26720.0,27929.0,25220.0,26948.0,26599.0,26313.0,26116.0,25742.0,25654.0,24920.0,25048.0,24655.0,24595.0,24321.0,24029.0,23812.0,23831.0,23426.0,23683.0,23525.0,23155.0,23190.0,23203.0,22941.0,22342.0,22287.0,21918.0,21659.0,21435.0,21059.0,20979.0,20477.0,20208.0,20104.0,19773.0,19480.0,19415.0,19140.0,19100.0,18904.0,18837.0,18476.0,18372.0,18331.0,18287.0,17892.0,17900.0,17591.0,17553.0,17411.0,17370.0,17267.0,17050.0,16887.0,16647.0,16758.0,16350.0,16227.0,16137.0
K,45,33520.0,34207.0,34495.0,35013.0,34896.0,35395.0,35091.0,35685.0,35989.0,36556.0,37171.0,38349.0,38628.0,39150.0,38362.0,37438.0,36744.0,36161.0,35680.0,35488.0,34136.0,33127.0,32853.0,32681.0,31388.0,30907.0,31232.0,31378.0,31303.0,31933.0,31740.0,32426.0,32871.0,32445.0,31369.0,31239.0,30466.0,30115.0,29857.0,29608.0,28450.0,27622.0,27372.0,26719.0,27925.0,25219.0,26944.0,26598.0,26312.0,26115.0,25742.0,25653.0,24918.0,25045.0,24655.0,24592.0,24314.0,24028.0,23811.0,23828.0,23423.0,23681.0,23524.0,23153.0,23190.0,23202.0,22938.0,22338.0,22284.0,21918.0,21658.0,21433.0,21058.0,20977.0,20474.0,20207.0,20099.0,19771.0,19478.0,19415.0,19140.0,19098.0,18903.0,18836.0,18472.0,18370.0,18331.0,18285.0,17891.0,17900.0,17587.0,17550.0,17411.0,17370.0,17266.0,17050.0,16886.0,16646.0,16756.0,16346.0,16225.0
