sex,alder,pop_2023,pop_2094,pop_2095,pop_2096,pop_2097,pop_2098,pop_2099,pop_2100,pop_2101,pop_2102,pop_2103
K,89,17961.0,18293.0,18274.0,18676.0,18560.0,19030.0,19309.0,19146.0,18594.0,18448.0,18280.0
K,90,17847.0,17967.0,18298.0,18281.0,18680.0,18568.0,19035.0,19312.0,19149.0,18597.0,18456.0
K,91,13465.0,13337.0,13502.0,13728.0,13718.0,13984.0,13933.0,14248.0,14452.0,14334.0,13960.0
K,92,10467.0,10135.0,10060.0,10183.0,10408.0,10419.0,10472.0,10493.0,10742.0,10899.0,10772.0
K,93,7840.0,7824.0,7636.0,7584.0,7659.0,7819.0,7885.0,7820.0,7888.0,8059.0,8147.0
K,94,5981.0,5898.0,5959.0,5792.0,5688.0,5781.0,5984.0,5953.0,5925.0,5936.0,6102.0
K,95,4537.0,4511.0,4378.0,4436.0,4304.0,4218.0,4322.0,4438.0,4400.0,4369.0,4429.0
K,96,3523.0,3450.0,3378.0,3278.0,3319.0,3276.0,3159.0,3265.0,3372.0,3341.0,3334.0
K,97,2645.0,2628.0,2572.0,2552.0,2424.0,2497.0,2455.0,2354.0,2412.0,2531.0,2514.0
K,98,1915.0,1988.0,1967.0,1961.0,1922.0,1834.0,1844.0,1820.0,1763.0,1839.0,1909.0
K,99,1498.0,1404.0,1474.0,1458.0,1459.0,1410.0,1389.0,1369.0,1378.0,1337.0,1355.0
K,100,1126.0,1135.0,1070.0,1123.0,1109.0,1101.0,1048.0,1042.0,1008.0,1014.0,990.0
K,101,439.0,425.0,423.0,386.0,409.0,411.0,419.0,402.0,394.0,396.0,395.0
K,102,161.0,160.0,155.0,151.0,130.0,151.0,152.0,147.0,141.0,144.0,152.0
K,103,56.0,63.0,60.0,58.0,56.0,55.0,61.0,50.0,58.0,60.0,58.0
K,104,23.0,23.0,24.0,22.0,27.0,28.0,28.0,29.0,25.0,20.0,23.0
K,105,10.0,9.0,6.0,6.0,9.0,9.0,15.0,13.0,13.0,8.0,4.0
K,106,4.0,3.0,5.0,2.0,3.0,5.0,4.0,4.0,6.0,3.0,3.0
K,107,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,3.0,1.0
K,108,1.0,,,,,1.0,,1.0,1.0,,3.0
K,109,,,,,,,,,1.0,1.0,
M,0,17315.0,17246.0,17284.0,16997.0,16778.0,16895.0,16662.0,16586.0,16493.0,16450.0,16249.0
M,1,17522.0,17356.0,17283.0,17332.0,17042.0,16819.0,16930.0,16696.0,16614.0,16521.0,16488.0
M,2,17805.0,17557.0,17392.0,17317.0,17388.0,17078.0,16867.0,16964.0,16727.0,16644.0,16556.0
M,3,17838.0,17847.0,17592.0,17425.0,17358.0,17432.0,17124.0,16897.0,16990.0,16769.0,16680.0
M,4,18031.0,17887.0,17887.0,17637.0,17464.0,17396.0,17474.0,17160.0,16943.0,17025.0,16797.0
M,5,18261.0,18074.0,17927.0,17932.0,17680.0,17515.0,17430.0,17510.0,17193.0,16981.0,17052.0
M,6,18582.0,18308.0,18123.0,17967.0,17974.0,17714.0,17554.0,17468.0,17547.0,17233.0,17031.0
M,7,18533.0,18630.0,18358.0,18171.0,18010.0,18019.0,17757.0,17598.0,17515.0,17591.0,17269.0
M,8,18814.0,18579.0,18671.0,18407.0,18217.0,18051.0,18061.0,17809.0,17633.0,17550.0,17634.0
M,9,18893.0,18860.0,18629.0,18715.0,18450.0,18263.0,18097.0,18104.0,17862.0,17670.0,17589.0
M,10,19243.0,18943.0,18907.0,18673.0,18767.0,18496.0,18317.0,18148.0,18140.0,17915.0,17718.0
M,11,19542.0,19296.0,18989.0,18952.0,18728.0,18815.0,18540.0,18359.0,18198.0,18178.0,17958.0
M,12,19797.0,19582.0,19341.0,19035.0,19002.0,18775.0,18860.0,18580.0,18395.0,18243.0,18223.0
M,13,19652.0,19847.0,19626.0,19386.0,19074.0,19034.0,18819.0,18906.0,18627.0,18448.0,18292.0
M,14,20073.0,19690.0,19888.0,19688.0,19424.0,19128.0,19076.0,18863.0,18945.0,18677.0,18481.0
M,15,20314.0,20123.0,19746.0,19938.0,19731.0,19472.0,19169.0,19115.0,18912.0,18995.0,18725.0
M,16,20486.0,20356.0,20177.0,19794.0,19982.0,19785.0,19512.0,19216.0,19166.0,18955.0,19025.0
M,17,20747.0,20537.0,20406.0,20220.0,19837.0,20027.0,19822.0,19553.0,19260.0,19221.0,19001.0
M,18,21087.0,20806.0,20588.0,20455.0,20262.0,19884.0,20078.0,19885.0,19586.0,19309.0,19263.0
M,19,21219.0,21137.0,20862.0,20638.0,20491.0,20306.0,19931.0,20119.0,19933.0,19626.0,19344.0
M,20,21267.0,21282.0,21196.0,20899.0,20686.0,20541.0,20355.0,19984.0,20167.0,19979.0,19665.0
M,21,21582.0,21321.0,21335.0,21234.0,20955.0,20744.0,20586.0,20387.0,20035.0,20206.0,20021.0
M,22,21681.0,21624.0,21365.0,21388.0,21284.0,21007.0,20792.0,20632.0,20435.0,20076.0,20260.0
M,23,21861.0,21734.0,21671.0,21413.0,21435.0,21328.0,21045.0,20834.0,20669.0,20473.0,20131.0
M,24,22229.0,21902.0,21784.0,21713.0,21453.0,21482.0,21379.0,21092.0,20875.0,20709.0,20526.0
M,25,22112.0,22304.0,21953.0,21838.0,21759.0,21516.0,21512.0,21433.0,21147.0,20928.0,20757.0
M,26,22308.0,22156.0,22363.0,22014.0,21894.0,21815.0,21548.0,21573.0,21467.0,21185.0,20974.0
M,27,22490.0,22362.0,22206.0,22418.0,22053.0,21953.0,21856.0,21597.0,21622.0,21507.0,21240.0
M,28,22734.0,22551.0,22415.0,22255.0,22465.0,22097.0,22004.0,21905.0,21654.0,21666.0,21563.0
M,29,22958.0,22783.0,22591.0,22478.0,22311.0,22516.0,22156.0,22059.0,21954.0,21699.0,21702.0
M,30,23290.0,23017.0,22861.0,22646.0,22538.0,22373.0,22560.0,22205.0,22121.0,22008.0,21735.0
M,31,23201.0,23355.0,23081.0,22926.0,22699.0,22595.0,22438.0,22612.0,22266.0,22170.0,22053.0
M,32,23438.0,23255.0,23412.0,23127.0,22977.0,22755.0,22650.0,22482.0,22667.0,22319.0,22228.0
M,33,23714.0,23480.0,23311.0,23459.0,23195.0,23040.0,22819.0,22701.0,22543.0,22724.0,22380.0
M,34,24013.0,23772.0,23535.0,23377.0,23522.0,23240.0,23106.0,22877.0,22756.0,22596.0,22769.0
M,35,24318.0,24086.0,23827.0,23582.0,23434.0,23585.0,23312.0,23167.0,22940.0,22794.0,22647.0
M,36,24579.0,24375.0,24156.0,23866.0,23655.0,23488.0,23653.0,23370.0,23209.0,22988.0,22848.0
M,37,24595.0,24639.0,24432.0,24214.0,23926.0,23712.0,23544.0,23707.0,23413.0,23255.0,23031.0
M,38,24983.0,24660.0,24688.0,24513.0,24267.0,23997.0,23767.0,23590.0,23755.0,23454.0,23307.0
M,39,25128.0,25029.0,24715.0,24741.0,24565.0,24311.0,24040.0,23820.0,23643.0,23802.0,23513.0
M,40,25382.0,25186.0,25081.0,24785.0,24803.0,24612.0,24364.0,24088.0,23859.0,23692.0,23841.0
M,41,25734.0,25428.0,25248.0,25146.0,24831.0,24839.0,24666.0,24406.0,24126.0,23908.0,23743.0
M,42,26155.0,25792.0,25473.0,25306.0,25212.0,24874.0,24885.0,24719.0,24455.0,24157.0,23963.0
M,43,26214.0,26225.0,25858.0,25523.0,25355.0,25272.0,24927.0,24949.0,24767.0,24495.0,24207.0
M,44,26858.0,26279.0,26277.0,25909.0,25573.0,25399.0,25342.0,24968.0,24987.0,24810.0,24554.0
M,45,27139.0,26897.0,26319.0,26318.0,25955.0,25619.0,25451.0,25384.0,25011.0,25029.0,24854.0
M,46,27393.0,27178.0,26947.0,26371.0,26361.0,26003.0,25656.0,25499.0,25441.0,25062.0,25079.0
M,47,27594.0,27438.0,27229.0,26988.0,26419.0,26417.0,26055.0,25704.0,25563.0,25487.0,25111.0
M,48,27989.0,27642.0,27484.0,27276.0,27047.0,26466.0,26458.0,26100.0,25749.0,25606.0,25532.0
M,49,28317.0,28042.0,27696.0,27535.0,27335.0,27089.0,26508.0,26495.0,26143.0,25798.0,25652.0
M,50,28584.0,28364.0,28105.0,27750.0,27591.0,27395.0,27153.0,26572.0,26538.0,26198.0,25842.0
M,51,28996.0,28640.0,28408.0,28144.0,27794.0,27643.0,27444.0,27200.0,26620.0,26593.0,26248.0
M,52,28938.0,29057.0,28695.0,28456.0,28210.0,27843.0,27698.0,27493.0,27250.0,26663.0,26646.0
M,53,29154.0,28996.0,29104.0,28755.0,28510.0,28261.0,27891.0,27741.0,27549.0,27299.0,26726.0
M,54,29240.0,29219.0,29059.0,29141.0,28811.0,28551.0,28304.0,27941.0,27782.0,27609.0,27348.0
M,55,29278.0,29290.0,29268.0,29099.0,29175.0,28854.0,28600.0,28361.0,27986.0,27826.0,27643.0
M,56,29501.0,29329.0,29340.0,29328.0,29157.0,29217.0,28901.0,28651.0,28420.0,28037.0,27886.0
M,57,29780.0,29549.0,29390.0,29398.0,29377.0,29203.0,29263.0,28941.0,28690.0,28466.0,28082.0
M,58,29776.0,29838.0,29597.0,29442.0,29446.0,29434.0,29248.0,29309.0,29001.0,28742.0,28515.0
M,59,30128.0,29826.0,29883.0,29661.0,29483.0,29486.0,29483.0,29306.0,29355.0,29045.0,28782.0
M,60,30214.0,30179.0,29861.0,29926.0,29716.0,29528.0,29538.0,29513.0,29347.0,29383.0,29081.0
M,61,30468.0,30264.0,30223.0,29915.0,29970.0,29745.0,29568.0,29586.0,29558.0,29379.0,29414.0
M,62,30746.0,30510.0,30299.0,30266.0,29967.0,30009.0,29788.0,29594.0,29607.0,29607.0,29421.0
M,63,31152.0,30792.0,30550.0,30335.0,30316.0,30012.0,30044.0,29822.0,29620.0,29639.0,29645.0
M,64,31432.0,31194.0,30847.0,30595.0,30369.0,30350.0,30049.0,30082.0,29849.0,29663.0,29673.0
M,65,31476.0,31331.0,31108.0,30744.0,30505.0,30284.0,30260.0,29956.0,29988.0,29738.0,29538.0
M,66,31552.0,31382.0,31250.0,31003.0,30660.0,30431.0,30185.0,30140.0,29853.0,29889.0,29637.0
M,67,31787.0,31475.0,31292.0,31137.0,30909.0,30568.0,30332.0,30076.0,30044.0,29751.0,29808.0
M,68,31978.0,31646.0,31376.0,31208.0,31060.0,30823.0,30449.0,30236.0,29970.0,29968.0,29645.0
M,69,32138.0,31896.0,31528.0,31280.0,31115.0,30959.0,30718.0,30344.0,30151.0,29899.0,29853.0
M,70,31695.0,31881.0,31660.0,31266.0,31018.0,30864.0,30684.0,30453.0,30102.0,29914.0,29650.0
M,71,33895.0,31451.0,31594.0,31437.0,31000.0,30798.0,30610.0,30442.0,30183.0,29822.0,29677.0
M,72,32300.0,33656.0,31214.0,31341.0,31180.0,30759.0,30571.0,30337.0,30179.0,29930.0,29558.0
M,73,32934.0,32085.0,33372.0,30983.0,31077.0,30925.0,30517.0,30348.0,30105.0,29937.0,29688.0
M,74,33068.0,32651.0,31830.0,33079.0,30728.0,30813.0,30705.0,30299.0,30121.0,29864.0,29698.0
M,75,33255.0,32549.0,32077.0,31254.0,32552.0,30230.0,30324.0,30158.0,29808.0,29645.0,29350.0
M,76,33994.0,32688.0,31970.0,31561.0,30729.0,31980.0,29731.0,29810.0,29646.0,29367.0,29105.0
M,77,33357.0,33416.0,32134.0,31456.0,31043.0,30218.0,31409.0,29238.0,29330.0,29164.0,28864.0
M,78,32956.0,32757.0,32879.0,31599.0,30982.0,30497.0,29729.0,30910.0,28726.0,28815.0,28683.0
M,79,32169.0,32391.0,32215.0,32304.0,31062.0,30451.0,30026.0,29250.0,30354.0,28206.0,28321.0
M,80,31861.0,31066.0,31251.0,31162.0,31116.0,30026.0,29383.0,28990.0,28184.0,29311.0,27252.0
M,81,31254.0,30768.0,30006.0,30145.0,30135.0,30059.0,28996.0,28364.0,27975.0,27191.0,28263.0
M,82,30719.0,30123.0,29714.0,28997.0,29129.0,29080.0,28964.0,27992.0,27378.0,27005.0,26271.0
M,83,30008.0,29584.0,29129.0,28688.0,27993.0,28117.0,28058.0,28014.0,27026.0,26413.0,26043.0
M,84,28735.0,29018.0,28557.0,28080.0,27680.0,26996.0,27177.0,27132.0,26992.0,26083.0,25506.0
M,85,25896.0,26768.0,27082.0,26582.0,26252.0,25805.0,25117.0,25308.0,25211.0,25064.0,24203.0
M,86,24279.0,24074.0,24913.0,25239.0,24744.0,24433.0,23954.0,23426.0,23521.0,23477.0,23267.0
M,87,21843.0,22566.0,22462.0,23142.0,23478.0,23123.0,22719.0,22277.0,21767.0,21900.0,21832.0
M,88,20574.0,20328.0,20981.0,20947.0,21598.0,21801.0,21522.0,21145.0,20674.0,20259.0,20401.0
M,89,18750.0,19134.0,18952.0,19537.0,19525.0,20081.0,20337.0,20048.0,19704.0,19286.0,18912.0
M,90,18579.0,18753.0,19143.0,18960.0,19547.0,19528.0,20085.0,20339.0,20052.0,19709.0,19291.0
M,91,14278.0,14040.0,14117.0,14388.0,14282.0,14702.0,14686.0,15126.0,15353.0,15125.0,14838.0
M,92,11205.0,10652.0,10443.0,10471.0,10703.0,10612.0,10926.0,10951.0,11286.0,11496.0,11338.0
M,93,8505.0,8410.0,7967.0,7817.0,7871.0,7982.0,7969.0,8212.0,8221.0,8479.0,8664.0
M,94,6420.0,6383.0,6283.0,5977.0,5857.0,5896.0,5993.0,5989.0,6123.0,6144.0,6371.0
M,95,4887.0,4813.0,4795.0,4682.0,4497.0,4336.0,4390.0,4482.0,4473.0,4585.0,4566.0
M,96,3685.0,3635.0,3604.0,3562.0,3495.0,3374.0,3209.0,3322.0,3311.0,3302.0,3356.0
M,97,2793.0,2765.0,2714.0,2670.0,2649.0,2607.0,2520.0,2424.0,2501.0,2467.0,2498.0
M,98,2095.0,2108.0,2099.0,2089.0,2015.0,2007.0,1994.0,1903.0,1808.0,1863.0,1830.0
M,99,1526.0,1562.0,1578.0,1576.0,1560.0,1543.0,1492.0,1486.0,1441.0,1369.0,1390.0
M,100,1188.0,1168.0,1169.0,1204.0,1213.0,1176.0,1140.0,1131.0,1097.0,1086.0,1025.0
M,101,450.0,434.0,432.0,442.0,452.0,459.0,449.0,442.0,435.0,398.0,392.0
M,102,167.0,162.0,154.0,154.0,162.0,170.0,167.0,169.0,175.0,154.0,138.0
M,103,76.0,67.0,68.0,73.0,71.0,60.0,63.0,64.0,76.0,76.0,70.0
M,104,24.0,33.0,30.0,30.0,30.0,23.0,21.0,23.0,19.0,31.0,26.0
M,105,12.0,9.0,17.0,15.0,9.0,17.0,7.0,6.0,10.0,8.0,13.0
M,106,1.0,4.0,4.0,9.0,5.0,5.0,7.0,3.0,3.0,5.0,3.0
M,107,1.0,1.0,2.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0,3.0
M,108,,,,,1.0,1.0,1.0,2.0,4.0,,
M,109,,,,,,,1.0,,,1.0,
