sex,alder,pop_2023,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058,pop_2059,pop_2060,pop_2061,pop_2062,pop_2063
K,34,30938.0,30816.0,30150.0,31441.0,28915.0,30583.0,30298.0,29809.0,29981.0,29600.0,29228.0
K,35,31744.0,31046.0,30913.0,30231.0,31535.0,29014.0,30691.0,30391.0,29898.0,30080.0,29696.0
K,36,32980.0,31822.0,31123.0,31019.0,30333.0,31623.0,29103.0,30785.0,30480.0,29982.0,30175.0
K,37,33281.0,33083.0,31921.0,31204.0,31105.0,30439.0,31714.0,29201.0,30869.0,30568.0,30070.0
K,38,33596.0,33383.0,33181.0,32008.0,31297.0,31193.0,30522.0,31793.0,29307.0,30958.0,30662.0
K,39,34013.0,33689.0,33474.0,33263.0,32103.0,31385.0,31306.0,30602.0,31880.0,29384.0,31045.0
K,40,34814.0,34115.0,33778.0,33578.0,33352.0,32176.0,31495.0,31392.0,30698.0,31979.0,29460.0
K,41,34928.0,34903.0,34199.0,33867.0,33658.0,33433.0,32262.0,31562.0,31496.0,30774.0,32072.0
K,42,36026.0,35036.0,35000.0,34299.0,33956.0,33740.0,33504.0,32347.0,31638.0,31590.0,30865.0
K,43,36452.0,36108.0,35125.0,35092.0,34396.0,34050.0,33819.0,33588.0,32433.0,31719.0,31663.0
K,44,36087.0,36543.0,36196.0,35202.0,35176.0,34488.0,34136.0,33911.0,33680.0,32523.0,31805.0
K,45,35272.0,36174.0,36605.0,36294.0,35272.0,35256.0,34583.0,34219.0,34001.0,33755.0,32611.0
K,46,35507.0,35349.0,36271.0,36693.0,36393.0,35367.0,35337.0,34655.0,34288.0,34084.0,33843.0
K,47,34998.0,35602.0,35439.0,36358.0,36768.0,36464.0,35456.0,35415.0,34728.0,34381.0,34152.0
K,48,35039.0,35087.0,35687.0,35524.0,36449.0,36856.0,36551.0,35542.0,35505.0,34805.0,34444.0
K,49,34843.0,35122.0,35178.0,35764.0,35602.0,36536.0,36934.0,36652.0,35632.0,35585.0,34871.0
K,50,34634.0,34942.0,35214.0,35284.0,35877.0,35680.0,36633.0,37022.0,36732.0,35712.0,35676.0
K,51,35070.0,34732.0,35038.0,35292.0,35379.0,35978.0,35762.0,36695.0,37117.0,36828.0,35796.0
K,52,36390.0,35147.0,34835.0,35131.0,35378.0,35468.0,36071.0,35868.0,36794.0,37209.0,36901.0
K,53,36592.0,36469.0,35246.0,34926.0,35230.0,35466.0,35551.0,36165.0,35961.0,36892.0,37296.0
K,54,36853.0,36714.0,36556.0,35339.0,35010.0,35320.0,35560.0,35641.0,36260.0,36062.0,36980.0
K,55,37813.0,36955.0,36802.0,36657.0,35428.0,35103.0,35389.0,35638.0,35735.0,36336.0,36151.0
K,56,39283.0,37911.0,37017.0,36897.0,36747.0,35513.0,35191.0,35475.0,35728.0,35816.0,36435.0
K,57,39393.0,39373.0,37988.0,37095.0,36982.0,36813.0,35598.0,35286.0,35571.0,35816.0,35897.0
K,58,39927.0,39472.0,39453.0,38088.0,37186.0,37063.0,36906.0,35673.0,35379.0,35669.0,35887.0
K,59,40508.0,40019.0,39558.0,39547.0,38170.0,37263.0,37151.0,36991.0,35758.0,35460.0,35740.0
K,60,41199.0,40574.0,40100.0,39636.0,39608.0,38241.0,37350.0,37223.0,37056.0,35816.0,35529.0
K,61,42220.0,41258.0,40624.0,40179.0,39704.0,39682.0,38306.0,37425.0,37297.0,37128.0,35884.0
K,62,42865.0,42294.0,41328.0,40694.0,40243.0,39779.0,39766.0,38378.0,37499.0,37372.0,37183.0
K,63,42247.0,42930.0,42356.0,41404.0,40764.0,40302.0,39849.0,39822.0,38445.0,37572.0,37441.0
K,64,41950.0,42330.0,42992.0,42433.0,41476.0,40838.0,40360.0,39909.0,39880.0,38507.0,37643.0
K,65,40424.0,41788.0,42136.0,42813.0,42282.0,41305.0,40685.0,40222.0,39774.0,39726.0,38371.0
K,66,39594.0,40244.0,41635.0,41956.0,42668.0,42083.0,41149.0,40534.0,40079.0,39612.0,39579.0
K,67,38783.0,39434.0,40082.0,41489.0,41788.0,42490.0,41926.0,41005.0,40387.0,39935.0,39472.0
K,68,38062.0,38613.0,39281.0,39954.0,41294.0,41619.0,42299.0,41773.0,40842.0,40244.0,39763.0
K,69,37281.0,37912.0,38453.0,39133.0,39792.0,41107.0,41453.0,42140.0,41620.0,40688.0,40109.0
K,70,36977.0,36915.0,37516.0,38063.0,38778.0,39414.0,40721.0,41029.0,41737.0,41187.0,40314.0
K,71,36042.0,36577.0,36519.0,37130.0,37698.0,38423.0,39025.0,40368.0,40643.0,41312.0,40770.0
K,72,35521.0,35646.0,36216.0,36145.0,36742.0,37331.0,38078.0,38659.0,39999.0,40273.0,40927.0
K,73,34709.0,35159.0,35315.0,35842.0,35765.0,36408.0,36958.0,37699.0,38269.0,39634.0,39899.0
K,74,33619.0,34362.0,34807.0,34945.0,35541.0,35434.0,36045.0,36637.0,37334.0,37840.0,39282.0
K,75,32242.0,32911.0,33584.0,34052.0,34254.0,34764.0,34702.0,35314.0,35856.0,36554.0,37060.0
K,76,31751.0,31489.0,32206.0,32858.0,33330.0,33519.0,34045.0,34017.0,34585.0,35091.0,35812.0
K,77,31973.0,31064.0,30807.0,31507.0,32189.0,32636.0,32794.0,33322.0,33320.0,33855.0,34391.0
K,78,32251.0,31210.0,30389.0,30122.0,30794.0,31547.0,31959.0,32161.0,32665.0,32628.0,33193.0
K,79,30842.0,31543.0,30526.0,29764.0,29473.0,30176.0,30868.0,31280.0,31538.0,32015.0,31961.0
K,80,30008.0,29432.0,30152.0,29180.0,28448.0,28162.0,28903.0,29532.0,29949.0,30232.0,30696.0
K,81,28527.0,28634.0,28098.0,28747.0,27865.0,27288.0,26932.0,27719.0,28250.0,28686.0,29038.0
K,82,26476.0,27209.0,27353.0,26878.0,27507.0,26666.0,26070.0,25791.0,26532.0,27070.0,27480.0
K,83,25419.0,25274.0,26034.0,26176.0,25688.0,26269.0,25488.0,24956.0,24728.0,25446.0,25898.0
K,84,23549.0,24259.0,24109.0,24826.0,24990.0,24539.0,25128.0,24380.0,23864.0,23668.0,24377.0
K,85,20594.0,21430.0,22125.0,21974.0,22616.0,22813.0,22398.0,22931.0,22385.0,21929.0,21629.0
K,86,18217.0,18687.0,19489.0,20131.0,20078.0,20635.0,20872.0,20410.0,21035.0,20560.0,20083.0
K,87,15797.0,16533.0,16962.0,17769.0,18404.0,18298.0,18896.0,19088.0,18632.0,19158.0,18827.0
K,88,13658.0,14373.0,14994.0,15467.0,16251.0,16770.0,16711.0,17339.0,17532.0,17118.0,17508.0
K,89,11732.0,12446.0,13113.0,13657.0,14115.0,14770.0,15373.0,15295.0,15861.0,15996.0,15707.0
K,90,11233.0,11748.0,12457.0,13127.0,13666.0,14124.0,14776.0,15381.0,15302.0,15868.0,16011.0
K,91,8115.0,8465.0,8844.0,9379.0,9897.0,10287.0,10659.0,11091.0,11588.0,11574.0,11953.0
K,92,5801.0,6016.0,6267.0,6544.0,6985.0,7386.0,7643.0,7930.0,8245.0,8657.0,8716.0
K,93,4124.0,4398.0,4531.0,4764.0,4885.0,5214.0,5570.0,5720.0,5936.0,6197.0,6531.0
K,94,2970.0,3094.0,3272.0,3402.0,3595.0,3677.0,3936.0,4225.0,4322.0,4447.0,4694.0
K,95,2204.0,2212.0,2336.0,2404.0,2536.0,2643.0,2765.0,2920.0,3241.0,3195.0,3307.0
K,96,1630.0,1650.0,1659.0,1722.0,1799.0,1903.0,1962.0,2094.0,2204.0,2449.0,2400.0
K,97,1195.0,1245.0,1223.0,1271.0,1313.0,1363.0,1417.0,1511.0,1590.0,1717.0,1830.0
K,98,911.0,903.0,952.0,943.0,940.0,992.0,1024.0,1085.0,1160.0,1179.0,1292.0
K,99,631.0,690.0,687.0,702.0,720.0,700.0,752.0,771.0,798.0,869.0,883.0
K,100,464.0,490.0,519.0,512.0,509.0,527.0,526.0,551.0,568.0,609.0,665.0
K,101,145.0,153.0,182.0,199.0,198.0,190.0,192.0,193.0,215.0,222.0,236.0
K,102,64.0,65.0,66.0,74.0,77.0,77.0,72.0,72.0,81.0,81.0,92.0
K,103,27.0,32.0,29.0,28.0,39.0,40.0,34.0,33.0,30.0,35.0,34.0
K,104,10.0,9.0,11.0,9.0,11.0,15.0,14.0,18.0,13.0,12.0,13.0
K,105,3.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,7.0,3.0,5.0
K,106,2.0,,2.0,1.0,2.0,,3.0,2.0,2.0,4.0,2.0
K,107,1.0,,,1.0,,,,2.0,,2.0,2.0
K,108,,,,,1.0,,,,1.0,,1.0
K,109,,,,,,1.0,,,,,
M,0,22658.0,22429.0,22425.0,22109.0,22131.0,21907.0,21862.0,21578.0,21367.0,21344.0,21376.0
M,1,23030.0,22749.0,22495.0,22491.0,22176.0,22199.0,21963.0,21929.0,21645.0,21444.0,21410.0
M,2,23322.0,23096.0,22800.0,22567.0,22570.0,22252.0,22273.0,22016.0,21999.0,21705.0,21514.0
M,3,23552.0,23391.0,23176.0,22874.0,22653.0,22641.0,22309.0,22330.0,22084.0,22053.0,21780.0
M,4,24034.0,23630.0,23467.0,23255.0,22924.0,22719.0,22715.0,22377.0,22386.0,22157.0,22118.0
M,5,24312.0,24113.0,23709.0,23539.0,23326.0,22995.0,22795.0,22787.0,22452.0,22445.0,22232.0
M,6,24629.0,24386.0,24181.0,23776.0,23599.0,23394.0,23063.0,22856.0,22860.0,22517.0,22506.0
M,7,24731.0,24696.0,24464.0,24244.0,23844.0,23685.0,23451.0,23132.0,22923.0,22923.0,22594.0
M,8,25154.0,24813.0,24770.0,24550.0,24314.0,23912.0,23760.0,23514.0,23200.0,22997.0,22995.0
M,9,25437.0,25221.0,24886.0,24829.0,24631.0,24388.0,23984.0,23833.0,23596.0,23270.0,23066.0
M,10,25678.0,25517.0,25311.0,24956.0,24913.0,24716.0,24469.0,24051.0,23902.0,23670.0,23337.0
M,11,26090.0,25771.0,25583.0,25387.0,25061.0,24978.0,24785.0,24552.0,24121.0,23962.0,23728.0
M,12,25960.0,26176.0,25847.0,25675.0,25473.0,25131.0,25059.0,24855.0,24641.0,24186.0,24048.0
M,13,26158.0,26049.0,26259.0,25933.0,25763.0,25555.0,25226.0,25126.0,24930.0,24723.0,24258.0
M,14,26393.0,26238.0,26122.0,26362.0,26018.0,25852.0,25638.0,25306.0,25208.0,25014.0,24796.0
M,15,26279.0,26454.0,26315.0,26213.0,26433.0,26090.0,25941.0,25707.0,25365.0,25292.0,25091.0
M,16,26608.0,26381.0,26545.0,26389.0,26298.0,26525.0,26163.0,26008.0,25782.0,25441.0,25362.0
M,17,26799.0,26693.0,26490.0,26617.0,26468.0,26381.0,26594.0,26229.0,26093.0,25835.0,25522.0
M,18,26901.0,26882.0,26773.0,26584.0,26689.0,26565.0,26472.0,26668.0,26328.0,26165.0,25912.0
M,19,27174.0,26994.0,26969.0,26858.0,26653.0,26771.0,26656.0,26548.0,26742.0,26398.0,26241.0
M,20,27145.0,27264.0,27069.0,27047.0,26945.0,26734.0,26840.0,26731.0,26626.0,26810.0,26473.0
M,21,27473.0,27230.0,27353.0,27154.0,27140.0,27009.0,26819.0,26925.0,26815.0,26702.0,26888.0
M,22,27910.0,27570.0,27308.0,27448.0,27213.0,27228.0,27094.0,26898.0,26999.0,26886.0,26792.0
M,23,28214.0,27987.0,27665.0,27398.0,27528.0,27303.0,27302.0,27166.0,26967.0,27063.0,26974.0
M,24,28530.0,28286.0,28088.0,27734.0,27495.0,27601.0,27398.0,27380.0,27248.0,27054.0,27139.0
M,25,28730.0,28627.0,28382.0,28165.0,27822.0,27573.0,27692.0,27480.0,27469.0,27323.0,27130.0
M,26,28980.0,28822.0,28717.0,28473.0,28265.0,27930.0,27660.0,27774.0,27560.0,27555.0,27410.0
M,27,29339.0,29068.0,28916.0,28811.0,28561.0,28359.0,28017.0,27752.0,27859.0,27651.0,27652.0
M,28,29719.0,29431.0,29163.0,29010.0,28886.0,28649.0,28453.0,28095.0,27856.0,27952.0,27742.0
M,29,29871.0,29814.0,29536.0,29246.0,29098.0,28974.0,28753.0,28535.0,28192.0,27955.0,28030.0
M,30,29820.0,29953.0,29911.0,29655.0,29329.0,29190.0,29063.0,28856.0,28612.0,28283.0,28050.0
M,31,32508.0,29923.0,30061.0,30002.0,29761.0,29429.0,29290.0,29156.0,28952.0,28703.0,28363.0
M,32,31115.0,32598.0,30030.0,30157.0,30089.0,29860.0,29521.0,29401.0,29254.0,29059.0,28790.0
M,33,32226.0,31216.0,32680.0,30129.0,30257.0,30187.0,29970.0,29609.0,29470.0,29345.0,29148.0
M,34,32657.0,32318.0,31326.0,32767.0,30238.0,30369.0,30275.0,30043.0,29708.0,29556.0,29444.0
M,35,33547.0,32757.0,32408.0,31418.0,32864.0,30326.0,30446.0,30360.0,30132.0,29792.0,29652.0
M,36,35100.0,33630.0,32873.0,32508.0,31509.0,32954.0,30414.0,30562.0,30434.0,30229.0,29892.0
M,37,35008.0,35197.0,33724.0,32956.0,32619.0,31599.0,33044.0,30530.0,30647.0,30508.0,30317.0
M,38,35278.0,35107.0,35309.0,33820.0,33062.0,32714.0,31688.0,33149.0,30616.0,30724.0,30580.0
M,39,35229.0,35382.0,35178.0,35394.0,33921.0,33154.0,32792.0,31786.0,33263.0,30721.0,30820.0
M,40,36398.0,35324.0,35470.0,35257.0,35489.0,34004.0,33257.0,32878.0,31867.0,33348.0,30802.0
M,41,36897.0,36486.0,35418.0,35566.0,35373.0,35565.0,34074.0,33342.0,32974.0,31937.0,33427.0
M,42,37739.0,37001.0,36582.0,35521.0,35661.0,35461.0,35651.0,34145.0,33419.0,33059.0,32018.0
M,43,38497.0,37833.0,37095.0,36670.0,35603.0,35736.0,35535.0,35728.0,34218.0,33503.0,33134.0
M,44,38216.0,38569.0,37919.0,37183.0,36742.0,35682.0,35820.0,35638.0,35837.0,34285.0,33588.0
M,45,37180.0,38294.0,38650.0,38004.0,37259.0,36832.0,35760.0,35910.0,35732.0,35930.0,34354.0
M,46,37228.0,37268.0,38377.0,38738.0,38095.0,37332.0,36918.0,35835.0,35990.0,35815.0,36025.0
M,47,36322.0,37321.0,37347.0,38471.0,38832.0,38170.0,37420.0,37021.0,35917.0,36081.0,35903.0
M,48,36846.0,36412.0,37417.0,37434.0,38544.0,38925.0,38246.0,37518.0,37100.0,36003.0,36173.0
M,49,36307.0,36941.0,36499.0,37505.0,37516.0,38634.0,39006.0,38331.0,37596.0,37193.0,36077.0
M,50,35735.0,36385.0,37031.0,36602.0,37570.0,37605.0,38726.0,39082.0,38425.0,37683.0,37267.0
M,51,36940.0,35796.0,36472.0,37118.0,36666.0,37647.0,37688.0,38804.0,39173.0,38522.0,37768.0
M,52,38812.0,37028.0,35882.0,36565.0,37209.0,36741.0,37738.0,37776.0,38876.0,39266.0,38604.0
M,53,39031.0,38917.0,37136.0,35993.0,36655.0,37301.0,36825.0,37831.0,37855.0,38964.0,39345.0
M,54,38929.0,39143.0,39004.0,37209.0,36085.0,36756.0,37374.0,36916.0,37916.0,37930.0,39049.0
M,55,40033.0,39041.0,39251.0,39114.0,37301.0,36159.0,36851.0,37481.0,36986.0,38017.0,38016.0
M,56,41157.0,40114.0,39147.0,39346.0,39209.0,37377.0,36249.0,36942.0,37545.0,37069.0,38115.0
M,57,41453.0,41247.0,40204.0,39246.0,39432.0,39296.0,37469.0,36322.0,37023.0,37638.0,37148.0
M,58,41506.0,41523.0,41336.0,40295.0,39317.0,39520.0,39378.0,37555.0,36409.0,37095.0,37729.0
M,59,42202.0,41587.0,41597.0,41417.0,40385.0,39412.0,39593.0,39476.0,37639.0,36493.0,37172.0
M,60,43298.0,42258.0,41667.0,41657.0,41480.0,40478.0,39494.0,39654.0,39541.0,37703.0,36563.0
M,61,43796.0,43367.0,42338.0,41730.0,41723.0,41560.0,40550.0,39543.0,39723.0,39591.0,37772.0
M,62,44186.0,43872.0,43436.0,42417.0,41804.0,41794.0,41625.0,40619.0,39619.0,39802.0,39643.0
M,63,43669.0,44252.0,43948.0,43516.0,42489.0,41872.0,41869.0,41680.0,40676.0,39683.0,39866.0
M,64,43427.0,43734.0,44325.0,44009.0,43607.0,42563.0,41926.0,41939.0,41747.0,40747.0,39746.0
M,65,41516.0,43226.0,43552.0,44134.0,43790.0,43427.0,42406.0,41776.0,41746.0,41565.0,40578.0
M,66,41305.0,41361.0,43081.0,43362.0,43959.0,43631.0,43249.0,42260.0,41619.0,41579.0,41415.0
M,67,40473.0,41127.0,41174.0,42892.0,43215.0,43785.0,43445.0,43068.0,42072.0,41452.0,41426.0
M,68,39435.0,40322.0,40977.0,41020.0,42718.0,43011.0,43614.0,43267.0,42892.0,41892.0,41272.0
M,69,39406.0,39287.0,40151.0,40799.0,40858.0,42531.0,42847.0,43454.0,43135.0,42734.0,41724.0
M,70,38949.0,38988.0,38918.0,39712.0,40378.0,40429.0,42111.0,42416.0,43046.0,42720.0,42357.0
M,71,37093.0,38544.0,38599.0,38541.0,39347.0,39993.0,40024.0,41686.0,41997.0,42575.0,42311.0
M,72,37404.0,36698.0,38158.0,38216.0,38178.0,38937.0,39585.0,39596.0,41293.0,41558.0,42200.0
M,73,36174.0,37029.0,36321.0,37745.0,37836.0,37810.0,38584.0,39252.0,39236.0,40896.0,41173.0
M,74,35366.0,35798.0,36665.0,35987.0,37382.0,37505.0,37450.0,38231.0,38894.0,38850.0,40551.0
M,75,33407.0,34570.0,34973.0,35898.0,35192.0,36573.0,36735.0,36658.0,37421.0,38123.0,38037.0
M,76,33185.0,32660.0,33828.0,34224.0,35177.0,34495.0,35831.0,35984.0,35877.0,36701.0,37367.0
M,77,33031.0,32407.0,31981.0,33123.0,33498.0,34467.0,33771.0,35126.0,35246.0,35121.0,35943.0
M,78,33004.0,32375.0,31654.0,31354.0,32399.0,32733.0,33726.0,33077.0,34437.0,34567.0,34420.0
M,79,32248.0,32272.0,31649.0,30982.0,30720.0,31708.0,32062.0,33038.0,32430.0,33725.0,33876.0
M,80,31454.0,30801.0,30727.0,30280.0,29596.0,29460.0,30333.0,30615.0,31596.0,31024.0,32355.0
M,81,29484.0,29977.0,29342.0,29322.0,28882.0,28339.0,28270.0,29061.0,29280.0,30270.0,29717.0
M,82,27459.0,28129.0,28636.0,28029.0,28024.0,27669.0,27071.0,27045.0,27792.0,28124.0,28991.0
M,83,26219.0,26151.0,26887.0,27404.0,26769.0,26827.0,26503.0,25889.0,25869.0,26682.0,26888.0
M,84,24328.0,25008.0,24996.0,25634.0,26169.0,25672.0,25661.0,25372.0,24786.0,24833.0,25574.0
M,85,21403.0,22145.0,22782.0,22799.0,23373.0,23899.0,23441.0,23424.0,23248.0,22699.0,22777.0
M,86,18987.0,19395.0,20173.0,20729.0,20803.0,21377.0,21836.0,21436.0,21401.0,21287.0,20807.0
M,87,16658.0,17220.0,17651.0,18375.0,18901.0,19013.0,19573.0,19971.0,19588.0,19658.0,19525.0
M,88,14347.0,15169.0,15691.0,16078.0,16756.0,17274.0,17380.0,17881.0,18251.0,17967.0,18007.0
M,89,12064.0,13077.0,13829.0,14317.0,14690.0,15263.0,15770.0,15944.0,16399.0,16709.0,16409.0
M,90,11518.0,12072.0,13085.0,13843.0,14323.0,14702.0,15282.0,15781.0,15955.0,16413.0,16718.0
M,91,8157.0,8657.0,9122.0,9892.0,10373.0,10795.0,11053.0,11471.0,11823.0,11958.0,12317.0
M,92,5880.0,6134.0,6538.0,6803.0,7422.0,7781.0,8100.0,8289.0,8582.0,8808.0,8914.0
M,93,4345.0,4421.0,4633.0,4917.0,5155.0,5597.0,5875.0,6055.0,6230.0,6441.0,6576.0
M,94,3106.0,3268.0,3337.0,3467.0,3687.0,3931.0,4193.0,4435.0,4552.0,4701.0,4817.0
M,95,2180.0,2342.0,2418.0,2530.0,2600.0,2766.0,2920.0,3128.0,3308.0,3431.0,3443.0
M,96,1581.0,1643.0,1725.0,1806.0,1909.0,1934.0,2081.0,2216.0,2333.0,2471.0,2630.0
M,97,1176.0,1182.0,1227.0,1333.0,1366.0,1409.0,1495.0,1566.0,1674.0,1754.0,1871.0
M,98,820.0,902.0,912.0,941.0,1025.0,1037.0,1080.0,1157.0,1183.0,1276.0,1331.0
M,99,641.0,611.0,672.0,687.0,694.0,797.0,757.0,786.0,833.0,893.0,955.0
M,100,436.0,472.0,463.0,512.0,517.0,525.0,582.0,588.0,609.0,609.0,677.0
M,101,155.0,149.0,172.0,164.0,187.0,188.0,191.0,212.0,211.0,217.0,224.0
M,102,61.0,60.0,55.0,59.0,69.0,67.0,73.0,79.0,78.0,79.0,88.0
M,103,17.0,29.0,24.0,20.0,15.0,17.0,23.0,29.0,25.0,31.0,25.0
M,104,8.0,5.0,13.0,14.0,6.0,8.0,5.0,11.0,13.0,10.0,13.0
M,105,3.0,1.0,2.0,6.0,3.0,4.0,3.0,1.0,3.0,7.0,1.0
M,106,2.0,1.0,,1.0,2.0,2.0,1.0,1.0,,1.0,
M,107,1.0,,1.0,,,2.0,1.0,,,,
M,108,,1.0,,,,,1.0,1.0,,,
M,109,,,1.0,,,,,,,,
