sex,alder,pop_2023,pop_2024,pop_2025,pop_2026,pop_2027,pop_2028,pop_2029,pop_2030,pop_2031,pop_2032,pop_2033,pop_2034,pop_2035,pop_2036,pop_2037,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048,pop_2049,pop_2050,pop_2051,pop_2052,pop_2053,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058,pop_2059,pop_2060,pop_2061,pop_2062,pop_2063,pop_2064,pop_2065,pop_2066,pop_2067,pop_2068,pop_2069,pop_2070,pop_2071,pop_2072,pop_2073,pop_2074,pop_2075,pop_2076,pop_2077,pop_2078,pop_2079,pop_2080,pop_2081,pop_2082,pop_2083,pop_2084,pop_2085,pop_2086,pop_2087,pop_2088,pop_2089,pop_2090,pop_2091,pop_2092,pop_2093,pop_2094,pop_2095,pop_2096,pop_2097,pop_2098,pop_2099,pop_2100,pop_2101,pop_2102,pop_2103,pop_2104,pop_2105,pop_2106,pop_2107,pop_2108,pop_2109,pop_2110,pop_2111,pop_2112,pop_2113,pop_2114,pop_2115,pop_2116,pop_2117,pop_2118,pop_2119,pop_2120,pop_2121,pop_2122,pop_2123
K,10,31377.0,30827.0,30687.0,30485.0,30324.0,29270.0,28466.0,28457.0,27826.0,29081.0,26475.0,24489.0,24362.0,24488.0,24039.0,23879.0,23688.0,23640.0,23257.0,23318.0,23167.0,23091.0,22822.0,22889.0,22839.0,22694.0,22722.0,22722.0,22567.0,22409.0,22420.0,22537.0,22149.0,21843.0,21734.0,21422.0,21048.0,20615.0,20300.0,20172.0,19680.0,19340.0,18885.0,18600.0,18364.0,18136.0,17826.0,17561.0,17417.0,17076.0,16859.0,16873.0,16905.0,16791.0,16541.0,16583.0,16459.0,16339.0,16274.0,16277.0,15884.0,15980.0,15934.0,15748.0,15616.0,15253.0,15162.0,14982.0,14734.0,14698.0,14328.0,14259.0,14026.0,13745.0,13655.0,13360.0,13249.0,12983.0,12783.0,12637.0,12459.0,12513.0,12275.0,12148.0,12113.0,12037,11949.0,11620.0,11775.0,11660.0,11416.0,11451.0,11324.0,11232.0,11010.0,10959.0,10827.0,10716.0,10515.0,10507.0,10163.0
K,11,31526.0,31609.0,31089.0,30796.0,30596.0,30421.0,29376.0,28557.0,28562.0,27935.0,29194.0,26575.0,24578.0,24472.0,24610.0,24135.0,23984.0,23771.0,23748.0,23350.0,23419.0,23253.0,23183.0,22916.0,22972.0,22925.0,22795.0,22807.0,22817.0,22648.0,22495.0,22499.0,22626.0,22228.0,21925.0,21809.0,21490.0,21127.0,20706.0,20367.0,20238.0,19752.0,19410.0,18948.0,18670.0,18445.0,18211.0,17905.0,17633.0,17476.0,17138.0,16939.0,16935.0,16968.0,16868.0,16613.0,16648.0,16532.0,16407.0,16331.0,16331.0,15946.0,16046.0,15979.0,15793.0,15662.0,15309.0,15211.0,15032.0,14793.0,14744.0,14386.0,14309.0,14081.0,13802.0,13710.0,13405.0,13293.0,13026.0,12826.0,12682.0,12496.0,12556.0,12316.0,12187.0,12149,12074.0,11994.0,11652.0,11811.0,11708.0,11454.0,11476.0,11363.0,11258.0,11035.0,10989.0,10850.0,10744.0,10545.0,10528.0
K,12,32628.0,31770.0,31838.0,31198.0,30907.0,30713.0,30530.0,29466.0,28650.0,28671.0,28027.0,29297.0,26663.0,24674.0,24559.0,24714.0,24225.0,24086.0,23875.0,23860.0,23431.0,23510.0,23343.0,23279.0,22989.0,23059.0,23004.0,22891.0,22916.0,22899.0,22738.0,22561.0,22576.0,22720.0,22313.0,21996.0,21882.0,21584.0,21193.0,20773.0,20429.0,20316.0,19825.0,19478.0,19027.0,18745.0,18507.0,18298.0,17983.0,17702.0,17544.0,17203.0,16996.0,16988.0,17035.0,16915.0,16685.0,16703.0,16596.0,16480.0,16401.0,16406.0,15999.0,16106.0,16032.0,15848.0,15711.0,15361.0,15263.0,15083.0,14846.0,14801.0,14442.0,14361.0,14148.0,13849.0,13767.0,13439.0,13343.0,13069.0,12856.0,12724.0,12537.0,12586.0,12365.0,12226,12197.0,12109.0,12027.0,11688.0,11850.0,11740.0,11480.0,11508.0,11392.0,11286.0,11064.0,11022.0,10876.0,10763.0,10563.0
K,13,33044.0,32854.0,32026.0,31965.0,31314.0,31011.0,30803.0,30631.0,29577.0,28738.0,28777.0,28121.0,29400.0,26764.0,24773.0,24668.0,24800.0,24311.0,24175.0,23967.0,23963.0,23520.0,23591.0,23445.0,23358.0,23071.0,23144.0,23076.0,22979.0,22985.0,22979.0,22818.0,22641.0,22648.0,22813.0,22386.0,22073.0,21967.0,21639.0,21267.0,20850.0,20506.0,20385.0,19905.0,19542.0,19106.0,18822.0,18561.0,18368.0,18050.0,17766.0,17642.0,17271.0,17060.0,17068.0,17095.0,16961.0,16751.0,16759.0,16661.0,16535.0,16469.0,16462.0,16066.0,16158.0,16080.0,15902.0,15758.0,15408.0,15322.0,15137.0,14896.0,14849.0,14492.0,14403.0,14188.0,13899.0,13807.0,13486.0,13371.0,13103.0,12912.0,12759.0,12587.0,12629.0,12400,12259.0,12235.0,12149.0,12055.0,11723.0,11881.0,11773.0,11505.0,11541.0,11416.0,11313.0,11090.0,11047.0,10896.0,10792.0
K,14,32594.0,33289.0,33095.0,32127.0,32061.0,31411.0,31115.0,30918.0,30742.0,29659.0,28856.0,28888.0,28228.0,29493.0,26857.0,24863.0,24796.0,24899.0,24391.0,24269.0,24067.0,24048.0,23599.0,23672.0,23534.0,23452.0,23169.0,23239.0,23153.0,23061.0,23071.0,23046.0,22898.0,22717.0,22727.0,22894.0,22478.0,22151.0,22040.0,21711.0,21340.0,20936.0,20578.0,20459.0,19983.0,19619.0,19175.0,18897.0,18640.0,18437.0,18105.0,17829.0,17716.0,17345.0,17114.0,17141.0,17172.0,17032.0,16814.0,16813.0,16709.0,16585.0,16538.0,16513.0,16127.0,16203.0,16139.0,15944.0,15810.0,15447.0,15362.0,15189.0,14943.0,14888.0,14527.0,14440.0,14225.0,13946.0,13851.0,13532.0,13416.0,13152.0,12962.0,12794.0,12616.0,12672,12442.0,12291.0,12271.0,12190.0,12089.0,11759.0,11920.0,11806.0,11531.0,11565.0,11449.0,11351.0,11120.0,11074.0,10917.0
K,15,31915.0,32850.0,33539.0,33213.0,32234.0,32178.0,31516.0,31220.0,31031.0,30836.0,29757.0,28939.0,28993.0,28330.0,29577.0,26938.0,24966.0,24875.0,24982.0,24483.0,24380.0,24155.0,24136.0,23684.0,23757.0,23647.0,23526.0,23262.0,23312.0,23227.0,23144.0,23160.0,23135.0,22986.0,22791.0,22804.0,22961.0,22557.0,22218.0,22116.0,21772.0,21411.0,21021.0,20663.0,20534.0,20060.0,19691.0,19253.0,18961.0,18712.0,18504.0,18181.0,17890.0,17799.0,17410.0,17176.0,17196.0,17249.0,17087.0,16872.0,16871.0,16775.0,16664.0,16603.0,16564.0,16202.0,16259.0,16192.0,15997.0,15855.0,15507.0,15414.0,15236.0,15005.0,14931.0,14586.0,14477.0,14282.0,13989.0,13888.0,13580.0,13450.0,13190.0,12996.0,12841.0,12652,12713.0,12486.0,12331.0,12299.0,12232.0,12132.0,11792.0,11946.0,11836.0,11560.0,11596.0,11477.0,11387.0,11152.0,11098.0
K,16,32102.0,32185.0,33085.0,33634.0,33312.0,32350.0,32292.0,31622.0,31321.0,31130.0,30917.0,29860.0,29052.0,29097.0,28432.0,29668.0,27014.0,25055.0,24950.0,25080.0,24565.0,24469.0,24238.0,24219.0,23779.0,23849.0,23735.0,23610.0,23354.0,23380.0,23311.0,23233.0,23253.0,23229.0,23078.0,22876.0,22883.0,23043.0,22639.0,22301.0,22185.0,21855.0,21488.0,21104.0,20724.0,20625.0,20135.0,19749.0,19321.0,19031.0,18788.0,18576.0,18234.0,17959.0,17857.0,17466.0,17252.0,17250.0,17310.0,17145.0,16926.0,16941.0,16822.0,16724.0,16658.0,16615.0,16259.0,16303.0,16254.0,16059.0,15914.0,15573.0,15454.0,15281.0,15056.0,14992.0,14643.0,14519.0,14319.0,14029.0,13924.0,13617.0,13491.0,13238.0,13032.0,12880,12703.0,12746.0,12521.0,12356.0,12333.0,12255.0,12158.0,11821.0,11976.0,11867.0,11585.0,11619.0,11512.0,11408.0,11179.0
K,17,31505.0,32334.0,32426.0,33200.0,33735.0,33427.0,32447.0,32397.0,31736.0,31441.0,31228.0,31027.0,29938.0,29165.0,29183.0,28512.0,29756.0,27112.0,25146.0,25053.0,25181.0,24647.0,24567.0,24331.0,24314.0,23885.0,23928.0,23825.0,23699.0,23439.0,23459.0,23395.0,23310.0,23333.0,23305.0,23161.0,22952.0,22957.0,23125.0,22723.0,22385.0,22266.0,21926.0,21543.0,21176.0,20807.0,20707.0,20216.0,19809.0,19376.0,19105.0,18867.0,18650.0,18305.0,18031.0,17932.0,17530.0,17318.0,17305.0,17380.0,17218.0,16977.0,16982.0,16889.0,16787.0,16714.0,16671.0,16316.0,16345.0,16309.0,16114.0,15965.0,15631.0,15506.0,15334.0,15103.0,15029.0,14688.0,14552.0,14368.0,14073.0,13980.0,13663.0,13524.0,13277.0,13073,12914.0,12742.0,12785.0,12561.0,12392.0,12364.0,12287.0,12190.0,11859.0,12006.0,11899.0,11615.0,11646.0,11542.0,11442.0
K,18,31573.0,31735.0,32605.0,32520.0,33300.0,33850.0,33545.0,32568.0,32503.0,31841.0,31537.0,31333.0,31141.0,30033.0,29252.0,29273.0,28600.0,29847.0,27198.0,25229.0,25154.0,25263.0,24747.0,24652.0,24427.0,24408.0,23963.0,24006.0,23907.0,23794.0,23521.0,23542.0,23487.0,23392.0,23426.0,23379.0,23257.0,23028.0,23042.0,23212.0,22803.0,22455.0,22354.0,21988.0,21615.0,21241.0,20890.0,20765.0,20294.0,19870.0,19440.0,19157.0,18950.0,18716.0,18369.0,18101.0,17987.0,17587.0,17371.0,17359.0,17451.0,17264.0,17042.0,17035.0,16946.0,16846.0,16777.0,16730.0,16361.0,16391.0,16362.0,16157.0,16014.0,15673.0,15549.0,15377.0,15151.0,15076.0,14731.0,14597.0,14411.0,14113.0,14014.0,13701.0,13562.0,13312,13116.0,12950.0,12769.0,12817.0,12583.0,12429.0,12397.0,12322.0,12226.0,11878.0,12036.0,11926.0,11637.0,11672.0,11575.0
K,19,31441.0,31839.0,31978.0,32711.0,32636.0,33416.0,33943.0,33649.0,32676.0,32604.0,31932.0,31627.0,31437.0,31222.0,30128.0,29355.0,29389.0,28686.0,29931.0,27281.0,25327.0,25248.0,25352.0,24841.0,24745.0,24522.0,24516.0,24043.0,24094.0,24000.0,23882.0,23607.0,23610.0,23557.0,23486.0,23506.0,23458.0,23336.0,23107.0,23129.0,23283.0,22895.0,22533.0,22440.0,22051.0,21703.0,21311.0,20954.0,20835.0,20368.0,19940.0,19507.0,19205.0,19015.0,18791.0,18429.0,18161.0,18035.0,17647.0,17433.0,17402.0,17511.0,17324.0,17095.0,17089.0,16997.0,16889.0,16828.0,16772.0,16396.0,16441.0,16419.0,16212.0,16066.0,15712.0,15591.0,15439.0,15191.0,15116.0,14769.0,14634.0,14468.0,14153.0,14056.0,13730.0,13600,13349.0,13156.0,12979.0,12798.0,12853.0,12618.0,12459.0,12422.0,12347.0,12262.0,11904.0,12065.0,11953.0,11658.0,11696.0
K,20,31111.0,31661.0,32061.0,32078.0,32815.0,32749.0,33535.0,34040.0,33756.0,32794.0,32707.0,32026.0,31719.0,31527.0,31332.0,30232.0,29445.0,29497.0,28788.0,30027.0,27405.0,25432.0,25336.0,25447.0,24959.0,24844.0,24602.0,24588.0,24127.0,24189.0,24070.0,23970.0,23689.0,23689.0,23616.0,23562.0,23605.0,23535.0,23423.0,23178.0,23198.0,23351.0,22961.0,22608.0,22517.0,22110.0,21772.0,21392.0,21036.0,20903.0,20446.0,19996.0,19580.0,19263.0,19080.0,18874.0,18479.0,18205.0,18090.0,17707.0,17497.0,17455.0,17571.0,17371.0,17153.0,17149.0,17049.0,16933.0,16879.0,16825.0,16446.0,16488.0,16461.0,16266.0,16115.0,15768.0,15640.0,15484.0,15238.0,15168.0,14806.0,14670.0,14503.0,14198.0,14097.0,13770,13636.0,13390.0,13195.0,13018.0,12834.0,12882.0,12653.0,12486.0,12455.0,12378.0,12287.0,11930.0,12099.0,11979.0,11676.0
K,21,31588.0,31361.0,31862.0,32160.0,32177.0,32914.0,32846.0,33639.0,34155.0,33856.0,32901.0,32811.0,32129.0,31825.0,31620.0,31423.0,30347.0,29536.0,29593.0,28882.0,30121.0,27495.0,25533.0,25422.0,25534.0,25045.0,24930.0,24687.0,24681.0,24200.0,24258.0,24162.0,24078.0,23759.0,23750.0,23689.0,23639.0,23687.0,23632.0,23499.0,23243.0,23275.0,23440.0,23050.0,22681.0,22581.0,22185.0,21849.0,21472.0,21103.0,20974.0,20524.0,20055.0,19638.0,19324.0,19133.0,18934.0,18533.0,18265.0,18159.0,17758.0,17552.0,17517.0,17624.0,17429.0,17208.0,17196.0,17092.0,16978.0,16933.0,16878.0,16484.0,16543.0,16499.0,16310.0,16157.0,15808.0,15692.0,15531.0,15282.0,15215.0,14844.0,14721.0,14546.0,14229.0,14133,13806.0,13672.0,13433.0,13226.0,13051.0,12861.0,12913.0,12683.0,12512.0,12480.0,12402.0,12316.0,11965.0,12124.0,12005.0
K,22,32878.0,31834.0,31589.0,31977.0,32267.0,32294.0,33013.0,32943.0,33736.0,34263.0,33958.0,32993.0,32903.0,32235.0,31941.0,31706.0,31515.0,30439.0,29617.0,29680.0,28984.0,30216.0,27590.0,25608.0,25518.0,25629.0,25128.0,25005.0,24778.0,24760.0,24280.0,24337.0,24248.0,24180.0,23843.0,23827.0,23769.0,23727.0,23772.0,23703.0,23577.0,23309.0,23369.0,23503.0,23116.0,22759.0,22653.0,22244.0,21917.0,21538.0,21170.0,21032.0,20592.0,20112.0,19699.0,19395.0,19184.0,19001.0,18592.0,18328.0,18211.0,17817.0,17611.0,17564.0,17688.0,17464.0,17261.0,17249.0,17138.0,17031.0,16978.0,16927.0,16546.0,16598.0,16543.0,16354.0,16198.0,15852.0,15735.0,15574.0,15323.0,15253.0,14891.0,14767.0,14593.0,14269,14173.0,13840.0,13706.0,13470.0,13274.0,13086.0,12894.0,12939.0,12716.0,12534.0,12512.0,12428.0,12342.0,11985.0,12147.0
K,23,33088.0,33121.0,32085.0,31687.0,32081.0,32372.0,32404.0,33114.0,33020.0,33849.0,34365.0,34072.0,33085.0,33014.0,32337.0,32035.0,31804.0,31611.0,30549.0,29700.0,29780.0,29058.0,30306.0,27695.0,25701.0,25596.0,25719.0,25214.0,25069.0,24871.0,24852.0,24345.0,24419.0,24343.0,24249.0,23922.0,23921.0,23850.0,23786.0,23846.0,23798.0,23645.0,23372.0,23443.0,23578.0,23186.0,22826.0,22730.0,22325.0,21991.0,21601.0,21250.0,21088.0,20655.0,20185.0,19766.0,19468.0,19247.0,19074.0,18644.0,18395.0,18253.0,17889.0,17672.0,17614.0,17735.0,17519.0,17324.0,17293.0,17195.0,17065.0,17040.0,16989.0,16591.0,16652.0,16588.0,16414.0,16245.0,15885.0,15776.0,15617.0,15359.0,15291.0,14926.0,14805.0,14626,14305.0,14214.0,13881.0,13735.0,13504.0,13299.0,13123.0,12932.0,12971.0,12750.0,12558.0,12542.0,12456.0,12363.0,12010.0
K,24,33364.0,33322.0,33345.0,32189.0,31777.0,32192.0,32474.0,32504.0,33241.0,33129.0,33957.0,34481.0,34166.0,33173.0,33117.0,32415.0,32137.0,31900.0,31708.0,30641.0,29807.0,29872.0,29131.0,30410.0,27808.0,25797.0,25691.0,25816.0,25310.0,25146.0,24967.0,24937.0,24423.0,24510.0,24428.0,24332.0,24000.0,23989.0,23932.0,23862.0,23930.0,23870.0,23721.0,23447.0,23509.0,23656.0,23256.0,22888.0,22813.0,22387.0,22062.0,21666.0,21315.0,21150.0,20719.0,20251.0,19831.0,19536.0,19298.0,19162.0,18694.0,18450.0,18316.0,17949.0,17730.0,17670.0,17797.0,17567.0,17382.0,17347.0,17247.0,17111.0,17093.0,17036.0,16635.0,16702.0,16640.0,16467.0,16289.0,15925.0,15811.0,15663.0,15394.0,15329.0,14967.0,14846,14661.0,14345.0,14242.0,13912.0,13770.0,13537.0,13320.0,13157.0,12960.0,12999.0,12786.0,12582.0,12565.0,12477.0,12386.0
