0
5096082
5096219
5095355
5092995
5088512
5082098
5073755
5063418
5050959
5037069
5021982
5005417
4987043
4967039
4945322
4922049
4897041
4870268
4842141
4813335
4784078
4754650
4725000
4695514
4666071
4637368
4609768
4583541
4558724
4535056
4513337
4493064
4474148
4456599
4440061
4424504
4409734
4395580
4382078
4368763
4355963
4343180
4330506
4317936
4305520
4293066
4280719
4268302
4255965
4243699
4231620
4219796
4208402
4197487
4187096
4177197
4168091
