sex,alder,pop_2023,pop_2084,pop_2085,pop_2086,pop_2087,pop_2088,pop_2089,pop_2090,pop_2091,pop_2092,pop_2093
M,11,20999.0,20813.0,20815.0,20691.0,20450.0,20228.0,20112.0,19900.0,19561.0,19744.0,19542.0
M,12,21142.0,21056.0,20863.0,20867.0,20740.0,20511.0,20277.0,20157.0,19968.0,19613.0,19797.0
M,13,21335.0,21209.0,21112.0,20917.0,20926.0,20805.0,20568.0,20334.0,20204.0,20024.0,19652.0
M,14,21710.0,21387.0,21265.0,21175.0,20961.0,20974.0,20870.0,20618.0,20386.0,20252.0,20073.0
M,15,21606.0,21780.0,21448.0,21317.0,21241.0,21011.0,21024.0,20923.0,20651.0,20434.0,20314.0
M,16,21770.0,21668.0,21838.0,21508.0,21365.0,21302.0,21070.0,21083.0,20973.0,20701.0,20486.0
M,17,21922.0,21823.0,21722.0,21890.0,21564.0,21415.0,21358.0,21119.0,21135.0,21032.0,20747.0
M,18,22181.0,21975.0,21879.0,21770.0,21950.0,21623.0,21473.0,21431.0,21170.0,21181.0,21087.0
M,19,22376.0,22237.0,22036.0,21955.0,21828.0,22002.0,21679.0,21528.0,21477.0,21213.0,21219.0
M,20,22702.0,22453.0,22306.0,22089.0,22012.0,21871.0,22056.0,21731.0,21583.0,21519.0,21267.0
M,21,22619.0,22759.0,22508.0,22375.0,22152.0,22070.0,21927.0,22097.0,21778.0,21633.0,21582.0
M,22,22825.0,22687.0,22816.0,22560.0,22425.0,22218.0,22112.0,21973.0,22147.0,21819.0,21681.0
M,23,23059.0,22882.0,22750.0,22866.0,22626.0,22480.0,22268.0,22163.0,22023.0,22189.0,21861.0
M,24,23357.0,23121.0,22947.0,22810.0,22914.0,22677.0,22535.0,22329.0,22200.0,22067.0,22229.0
M,25,23631.0,23420.0,23195.0,23014.0,22860.0,22981.0,22737.0,22588.0,22388.0,22256.0,22112.0
M,26,23905.0,23709.0,23487.0,23268.0,23062.0,22923.0,23043.0,22780.0,22636.0,22442.0,22308.0
M,27,24000.0,23973.0,23774.0,23548.0,23316.0,23128.0,22976.0,23112.0,22836.0,22680.0,22490.0
M,28,24387.0,24052.0,24049.0,23838.0,23612.0,23387.0,23194.0,23035.0,23176.0,22901.0,22734.0
M,29,24476.0,24447.0,24111.0,24119.0,23895.0,23669.0,23458.0,23258.0,23090.0,23233.0,22958.0
M,30,24735.0,24547.0,24509.0,24177.0,24192.0,23958.0,23736.0,23521.0,23310.0,23148.0,23290.0
M,31,25116.0,24803.0,24617.0,24579.0,24248.0,24267.0,24038.0,23799.0,23585.0,23381.0,23201.0
M,32,25534.0,25182.0,24861.0,24673.0,24631.0,24315.0,24329.0,24114.0,23866.0,23645.0,23438.0
M,33,25604.0,25596.0,25251.0,24943.0,24760.0,24690.0,24375.0,24397.0,24200.0,23949.0,23714.0
M,34,26258.0,25661.0,25684.0,25330.0,25011.0,24831.0,24775.0,24431.0,24460.0,24262.0,24013.0
M,35,26527.0,26342.0,25736.0,25748.0,25392.0,25083.0,24895.0,24843.0,24478.0,24519.0,24318.0
M,36,26783.0,26593.0,26404.0,25801.0,25810.0,25456.0,25150.0,24966.0,24892.0,24537.0,24579.0
M,37,27042.0,26861.0,26680.0,26475.0,25861.0,25882.0,25509.0,25215.0,25026.0,24940.0,24595.0
M,38,27383.0,27100.0,26919.0,26750.0,26548.0,25924.0,25931.0,25566.0,25267.0,25072.0,24983.0
M,39,27714.0,27460.0,27160.0,26981.0,26824.0,26594.0,25978.0,25987.0,25625.0,25322.0,25128.0
M,40,28037.0,27789.0,27518.0,27219.0,27042.0,26887.0,26652.0,26032.0,26039.0,25682.0,25382.0
M,41,28388.0,28108.0,27841.0,27575.0,27273.0,27090.0,26930.0,26695.0,26093.0,26100.0,25734.0
M,42,28318.0,28449.0,28168.0,27884.0,27643.0,27321.0,27157.0,26975.0,26751.0,26160.0,26155.0
M,43,28570.0,28369.0,28520.0,28241.0,27945.0,27706.0,27369.0,27228.0,27034.0,26800.0,26214.0
M,44,28651.0,28622.0,28444.0,28592.0,28286.0,28025.0,27762.0,27424.0,27286.0,27088.0,26858.0
M,45,28631.0,28708.0,28683.0,28524.0,28642.0,28343.0,28091.0,27821.0,27488.0,27340.0,27139.0
M,46,28886.0,28709.0,28767.0,28742.0,28588.0,28715.0,28391.0,28151.0,27885.0,27541.0,27393.0
M,47,29174.0,28950.0,28780.0,28817.0,28804.0,28648.0,28776.0,28450.0,28209.0,27933.0,27594.0
M,48,29190.0,29236.0,29005.0,28839.0,28873.0,28853.0,28699.0,28828.0,28496.0,28269.0,27989.0
M,49,29499.0,29240.0,29318.0,29072.0,28902.0,28939.0,28903.0,28763.0,28883.0,28541.0,28317.0
M,50,29633.0,29566.0,29314.0,29379.0,29138.0,28950.0,29004.0,28966.0,28824.0,28942.0,28584.0
M,51,29914.0,29690.0,29633.0,29379.0,29446.0,29203.0,29021.0,29061.0,29038.0,28883.0,28996.0
M,52,30215.0,29984.0,29750.0,29705.0,29430.0,29500.0,29265.0,29088.0,29116.0,29100.0,28938.0
M,53,30629.0,30281.0,30040.0,29832.0,29775.0,29481.0,29559.0,29319.0,29161.0,29178.0,29154.0
M,54,30913.0,30701.0,30339.0,30110.0,29903.0,29832.0,29536.0,29626.0,29374.0,29223.0,29240.0
M,55,31105.0,30970.0,30764.0,30393.0,30170.0,29957.0,29880.0,29595.0,29701.0,29435.0,29278.0
M,56,31352.0,31172.0,31034.0,30820.0,30448.0,30223.0,30012.0,29935.0,29650.0,29742.0,29501.0
M,57,31725.0,31408.0,31228.0,31096.0,30869.0,30504.0,30278.0,30060.0,29989.0,29709.0,29780.0
M,58,32061.0,31785.0,31463.0,31290.0,31136.0,30931.0,30560.0,30336.0,30116.0,30057.0,29776.0
M,59,32353.0,32137.0,31853.0,31516.0,31362.0,31199.0,30987.0,30613.0,30389.0,30171.0,30128.0
M,60,32262.0,32410.0,32201.0,31904.0,31562.0,31417.0,31248.0,31025.0,30664.0,30424.0,30214.0
M,61,34870.0,32305.0,32446.0,32247.0,31945.0,31618.0,31457.0,31297.0,31069.0,30711.0,30468.0
M,62,33441.0,34916.0,32360.0,32495.0,32294.0,31987.0,31656.0,31507.0,31338.0,31118.0,30746.0
M,63,34493.0,33504.0,34958.0,32417.0,32543.0,32348.0,32043.0,31705.0,31554.0,31380.0,31152.0
M,64,34976.0,34557.0,33552.0,35009.0,32467.0,32593.0,32385.0,32093.0,31757.0,31595.0,31432.0
M,65,35601.0,34875.0,34464.0,33433.0,34902.0,32392.0,32507.0,32274.0,31993.0,31645.0,31476.0
M,66,37008.0,35503.0,34774.0,34356.0,33330.0,34791.0,32278.0,32397.0,32181.0,31894.0,31552.0
M,67,36800.0,36903.0,35391.0,34672.0,34232.0,33218.0,34681.0,32168.0,32304.0,32089.0,31787.0
M,68,36891.0,36653.0,36792.0,35283.0,34556.0,34128.0,33117.0,34550.0,32049.0,32236.0,31978.0
M,69,36561.0,36769.0,36523.0,36651.0,35177.0,34438.0,34025.0,33004.0,34437.0,31949.0,32138.0
M,70,37293.0,36252.0,36501.0,36257.0,36371.0,34882.0,34148.0,33737.0,32779.0,34176.0,31695.0
M,71,37497.0,36970.0,35981.0,36230.0,35979.0,36076.0,34600.0,33841.0,33464.0,32553.0,33895.0
M,72,37926.0,37233.0,36651.0,35735.0,35903.0,35658.0,35782.0,34323.0,33579.0,33187.0,32300.0
M,73,38232.0,37610.0,36949.0,36368.0,35434.0,35641.0,35382.0,35479.0,34090.0,33304.0,32934.0
M,74,37594.0,37906.0,37297.0,36673.0,36083.0,35188.0,35342.0,35120.0,35157.0,33827.0,33068.0
M,75,35736.0,36934.0,37249.0,36682.0,36052.0,35443.0,34614.0,34743.0,34510.0,34589.0,33255.0
M,76,35295.0,35134.0,36318.0,36554.0,36034.0,35366.0,34799.0,33993.0,34117.0,33946.0,33994.0
M,77,33847.0,34736.0,34515.0,35709.0,35898.0,35418.0,34710.0,34235.0,33387.0,33512.0,33357.0
M,78,33617.0,33283.0,34138.0,33926.0,35119.0,35293.0,34831.0,34091.0,33649.0,32772.0,32956.0
M,79,32472.0,33020.0,32718.0,33527.0,33360.0,34492.0,34666.0,34225.0,33500.0,33088.0,32169.0
M,80,30836.0,31368.0,31819.0,31552.0,32311.0,32165.0,33193.0,33469.0,32978.0,32338.0,31861.0
M,81,30670.0,29733.0,30247.0,30618.0,30401.0,31229.0,31042.0,32008.0,32272.0,31884.0,31254.0
M,82,31007.0,29552.0,28680.0,29197.0,29532.0,29334.0,30085.0,29958.0,30849.0,31122.0,30719.0
M,83,29845.0,29914.0,28523.0,27686.0,28156.0,28458.0,28297.0,29034.0,28927.0,29791.0,30008.0
M,84,28682.0,28832.0,28802.0,27501.0,26748.0,27135.0,27437.0,27266.0,28034.0,27858.0,28735.0
M,85,27093.0,26607.0,26813.0,26800.0,25484.0,24814.0,25168.0,25580.0,25324.0,26061.0,25896.0
M,86,25848.0,25164.0,24719.0,24914.0,24905.0,23712.0,23065.0,23397.0,23803.0,23545.0,24279.0
M,87,23853.0,23991.0,23324.0,22868.0,23137.0,23113.0,21976.0,21479.0,21713.0,22118.0,21843.0
M,88,22215.0,22098.0,22323.0,21734.0,21243.0,21492.0,21509.0,20368.0,20045.0,20079.0,20574.0
M,89,20970.0,20640.0,20547.0,20669.0,20158.0,19773.0,19947.0,19942.0,18960.0,18575.0,18750.0
M,90,21626.0,20975.0,20642.0,20552.0,20674.0,20166.0,19784.0,19956.0,19946.0,18967.0,18579.0
M,91,16349.0,16320.0,15839.0,15571.0,15522.0,15625.0,15197.0,14982.0,15035.0,15010.0,14278.0
M,92,12246.0,12346.0,12297.0,11934.0,11724.0,11671.0,11739.0,11381.0,11284.0,11288.0,11205.0
M,93,8938.0,9170.0,9133.0,9228.0,8896.0,8766.0,8747.0,8780.0,8555.0,8543.0,8505.0
M,94,6833.0,6787.0,6925.0,6875.0,7019.0,6718.0,6667.0,6611.0,6579.0,6450.0,6420.0
M,95,4726.0,5133.0,5071.0,5179.0,5089.0,5256.0,5018.0,5004.0,4967.0,4942.0,4887.0
M,96,3603.0,3448.0,3797.0,3745.0,3845.0,3802.0,3929.0,3699.0,3708.0,3708.0,3685.0
M,97,2591.0,2701.0,2628.0,2855.0,2863.0,2923.0,2883.0,2937.0,2773.0,2815.0,2793.0
M,98,1863.0,1939.0,2030.0,1965.0,2135.0,2127.0,2163.0,2135.0,2161.0,2077.0,2095.0
M,99,1379.0,1410.0,1468.0,1512.0,1486.0,1603.0,1613.0,1625.0,1625.0,1614.0,1526.0
M,100,1038.0,1040.0,1067.0,1117.0,1120.0,1110.0,1193.0,1228.0,1223.0,1180.0,1188.0
M,101,382.0,366.0,370.0,373.0,421.0,422.0,407.0,441.0,460.0,456.0,450.0
M,102,146.0,139.0,125.0,138.0,140.0,156.0,145.0,147.0,169.0,184.0,167.0
M,103,50.0,52.0,52.0,47.0,48.0,62.0,54.0,61.0,62.0,69.0,76.0
M,104,15.0,18.0,18.0,20.0,20.0,18.0,28.0,20.0,22.0,22.0,24.0
M,105,8.0,7.0,9.0,9.0,9.0,8.0,9.0,14.0,10.0,4.0,12.0
M,106,2.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,7.0,6.0,1.0
M,107,1.0,2.0,1.0,3.0,1.0,1.0,2.0,,1.0,4.0,1.0
M,108,,,,,,,,,,,
M,109,,,,,,,,,,,
