sex,alder,pop_2023,pop_2104,pop_2105,pop_2106,pop_2107,pop_2108,pop_2109,pop_2110,pop_2111,pop_2112,pop_2113
K,82,25325.0,26453.0,24392.0,25622.0,25228.0,24877.0,24877.0,24656.0,24221.0,24041.0,23958.0
K,83,24996.0,24416.0,25497.0,23513.0,24715.0,24336.0,24003.0,23981.0,23784.0,23355.0,23190.0
K,84,24173.0,24109.0,23569.0,24580.0,22719.0,23828.0,23443.0,23123.0,23149.0,22928.0,22515.0
K,85,22951.0,22421.0,22397.0,21863.0,22892.0,21183.0,22148.0,21755.0,21450.0,21598.0,21240.0
K,86,22132.0,21350.0,20827.0,20785.0,20285.0,21251.0,19675.0,20547.0,20250.0,19860.0,20012.0
K,87,20846.0,20543.0,19817.0,19365.0,19269.0,18829.0,19729.0,18311.0,19048.0,18804.0,18465.0
K,88,19425.0,19422.0,19087.0,18422.0,17979.0,17839.0,17508.0,18358.0,17032.0,17702.0,17507.0
K,89,18280.0,18048.0,18038.0,17695.0,17099.0,16695.0,16574.0,16248.0,17019.0,15853.0,16447.0
K,90,18456.0,18282.0,18050.0,18041.0,17698.0,17102.0,16699.0,16580.0,16251.0,17021.0,15857.0
K,91,13960.0,13782.0,13664.0,13548.0,13506.0,13267.0,12897.0,12470.0,12412.0,12246.0,12747.0
K,92,10772.0,10517.0,10380.0,10297.0,10258.0,10195.0,9945.0,9660.0,9302.0,9259.0,9201.0
K,93,8147.0,8113.0,7926.0,7804.0,7766.0,7738.0,7678.0,7453.0,7269.0,7023.0,7037.0
K,94,6102.0,6166.0,6077.0,5930.0,5879.0,5884.0,5816.0,5780.0,5620.0,5417.0,5275.0
K,95,4429.0,4529.0,4599.0,4550.0,4448.0,4325.0,4393.0,4345.0,4330.0,4152.0,4019.0
K,96,3334.0,3361.0,3443.0,3461.0,3392.0,3362.0,3255.0,3310.0,3277.0,3273.0,3129.0
K,97,2514.0,2511.0,2503.0,2589.0,2603.0,2542.0,2510.0,2448.0,2486.0,2447.0,2415.0
K,98,1909.0,1890.0,1925.0,1931.0,1935.0,1949.0,1857.0,1897.0,1850.0,1868.0,1805.0
K,99,1355.0,1468.0,1422.0,1438.0,1453.0,1456.0,1474.0,1374.0,1414.0,1357.0,1392.0
K,100,990.0,1010.0,1070.0,1065.0,1065.0,1096.0,1117.0,1093.0,1044.0,1047.0,1013.0
K,101,395.0,386.0,402.0,419.0,407.0,403.0,413.0,417.0,422.0,401.0,389.0
K,102,152.0,153.0,154.0,158.0,164.0,158.0,159.0,153.0,157.0,163.0,152.0
K,103,58.0,54.0,49.0,51.0,64.0,56.0,57.0,68.0,61.0,64.0,60.0
K,104,23.0,23.0,21.0,16.0,21.0,24.0,22.0,16.0,27.0,23.0,25.0
K,105,4.0,6.0,10.0,10.0,7.0,10.0,10.0,8.0,9.0,10.0,3.0
K,106,3.0,,2.0,2.0,4.0,1.0,4.0,5.0,1.0,5.0,6.0
K,107,1.0,,,,1.0,3.0,,2.0,3.0,,1.0
K,108,3.0,,,,,,1.0,,2.0,1.0,
K,109,,1.0,,,,,,,,1.0,
M,0,16249.0,16302.0,16290.0,15971.0,15819.0,15739.0,15493.0,15505.0,15387.0,15198.0,15056.0
M,1,16488.0,16282.0,16328.0,16331.0,16005.0,15852.0,15772.0,15525.0,15528.0,15413.0,15224.0
M,2,16556.0,16514.0,16312.0,16360.0,16363.0,16043.0,15887.0,15802.0,15558.0,15555.0,15440.0
M,3,16680.0,16592.0,16545.0,16339.0,16394.0,16391.0,16080.0,15909.0,15834.0,15591.0,15575.0
M,4,16797.0,16722.0,16629.0,16574.0,16376.0,16421.0,16415.0,16112.0,15941.0,15868.0,15629.0
M,5,17052.0,16836.0,16767.0,16667.0,16609.0,16406.0,16445.0,16442.0,16147.0,15967.0,15896.0
M,6,17031.0,17083.0,16879.0,16796.0,16696.0,16638.0,16437.0,16475.0,16476.0,16173.0,15999.0
M,7,17269.0,17064.0,17117.0,16918.0,16832.0,16724.0,16681.0,16475.0,16495.0,16511.0,16204.0
M,8,17634.0,17300.0,17096.0,17147.0,16954.0,16862.0,16756.0,16714.0,16502.0,16526.0,16543.0
M,9,17589.0,17669.0,17331.0,17140.0,17184.0,16991.0,16890.0,16780.0,16741.0,16533.0,16558.0
M,10,17718.0,17624.0,17713.0,17362.0,17181.0,17227.0,17021.0,16923.0,16811.0,16779.0,16559.0
M,11,17958.0,17758.0,17672.0,17755.0,17399.0,17217.0,17268.0,17051.0,16959.0,16848.0,16808.0
M,12,18223.0,18010.0,17799.0,17717.0,17787.0,17437.0,17259.0,17293.0,17088.0,16994.0,16885.0
M,13,18292.0,18261.0,18040.0,17842.0,17752.0,17824.0,17474.0,17297.0,17326.0,17112.0,17015.0
M,14,18481.0,18338.0,18300.0,18072.0,17889.0,17784.0,17851.0,17511.0,17335.0,17355.0,17143.0
M,15,18725.0,18527.0,18376.0,18341.0,18117.0,17936.0,17824.0,17897.0,17554.0,17373.0,17390.0
M,16,19025.0,18771.0,18561.0,18423.0,18373.0,18153.0,17970.0,17849.0,17927.0,17597.0,17406.0
M,17,19001.0,19072.0,18803.0,18597.0,18464.0,18410.0,18201.0,18003.0,17876.0,17961.0,17626.0
M,18,19263.0,19048.0,19119.0,18838.0,18630.0,18495.0,18451.0,18235.0,18036.0,17913.0,18006.0
M,19,19344.0,19302.0,19086.0,19152.0,18871.0,18656.0,18530.0,18494.0,18270.0,18074.0,17943.0
M,20,19665.0,19372.0,19337.0,19126.0,19192.0,18907.0,18704.0,18572.0,18541.0,18318.0,18100.0
M,21,20021.0,19700.0,19409.0,19375.0,19167.0,19234.0,18937.0,18731.0,18610.0,18576.0,18358.0
M,22,20260.0,20068.0,19750.0,19446.0,19416.0,19202.0,19268.0,18976.0,18767.0,18656.0,18610.0
M,23,20131.0,20296.0,20100.0,19794.0,19479.0,19456.0,19240.0,19310.0,19017.0,18799.0,18693.0
M,24,20526.0,20172.0,20339.0,20152.0,19835.0,19528.0,19482.0,19274.0,19347.0,19047.0,18838.0
M,25,20757.0,20577.0,20218.0,20384.0,20200.0,19882.0,19568.0,19533.0,19315.0,19390.0,19090.0
M,26,20974.0,20800.0,20618.0,20253.0,20427.0,20236.0,19929.0,19622.0,19563.0,19359.0,19433.0
M,27,21240.0,21011.0,20850.0,20650.0,20295.0,20460.0,20289.0,19968.0,19657.0,19597.0,19389.0
M,28,21563.0,21274.0,21054.0,20889.0,20691.0,20344.0,20502.0,20337.0,20004.0,19701.0,19634.0
M,29,21702.0,21624.0,21315.0,21088.0,20918.0,20729.0,20386.0,20545.0,20372.0,20036.0,19742.0
M,30,21735.0,21750.0,21671.0,21364.0,21126.0,20951.0,20771.0,20426.0,20590.0,20412.0,20075.0
M,31,22053.0,21781.0,21786.0,21720.0,21409.0,21169.0,21008.0,20815.0,20470.0,20633.0,20455.0
M,32,22228.0,22100.0,21835.0,21841.0,21776.0,21453.0,21203.0,21050.0,20865.0,20517.0,20667.0
M,33,22380.0,22274.0,22147.0,21879.0,21883.0,21820.0,21505.0,21244.0,21083.0,20918.0,20559.0
M,34,22769.0,22437.0,22310.0,22191.0,21929.0,21924.0,21870.0,21545.0,21292.0,21134.0,20964.0
M,35,22647.0,22822.0,22494.0,22347.0,22239.0,21973.0,21967.0,21915.0,21592.0,21330.0,21166.0
M,36,22848.0,22685.0,22868.0,22549.0,22387.0,22278.0,22020.0,22004.0,21962.0,21635.0,21366.0
M,37,23031.0,22901.0,22731.0,22920.0,22589.0,22427.0,22326.0,22069.0,22050.0,22010.0,21683.0
M,38,23307.0,23090.0,22945.0,22788.0,22953.0,22632.0,22468.0,22370.0,22113.0,22100.0,22049.0
M,39,23513.0,23354.0,23130.0,22977.0,22821.0,23004.0,22672.0,22507.0,22406.0,22153.0,22147.0
M,40,23841.0,23546.0,23398.0,23167.0,23018.0,22868.0,23037.0,22717.0,22554.0,22443.0,22194.0
M,41,23743.0,23892.0,23589.0,23444.0,23204.0,23063.0,22905.0,23072.0,22752.0,22585.0,22473.0
M,42,23963.0,23778.0,23939.0,23631.0,23486.0,23235.0,23122.0,22930.0,23114.0,22782.0,22624.0
M,43,24207.0,24020.0,23817.0,23988.0,23674.0,23535.0,23283.0,23162.0,22974.0,23156.0,22813.0
M,44,24554.0,24258.0,24061.0,23872.0,24025.0,23715.0,23593.0,23328.0,23204.0,23017.0,23189.0
M,45,24854.0,24591.0,24290.0,24114.0,23916.0,24070.0,23746.0,23624.0,23369.0,23239.0,23045.0
M,46,25079.0,24901.0,24630.0,24321.0,24148.0,23962.0,24117.0,23787.0,23669.0,23406.0,23273.0
M,47,25111.0,25119.0,24945.0,24670.0,24358.0,24189.0,24011.0,24161.0,23820.0,23698.0,23441.0
M,48,25532.0,25147.0,25156.0,24990.0,24711.0,24401.0,24224.0,24064.0,24203.0,23858.0,23735.0
M,49,25652.0,25580.0,25196.0,25194.0,25032.0,24744.0,24440.0,24272.0,24099.0,24244.0,23901.0
M,50,25842.0,25702.0,25635.0,25240.0,25238.0,25076.0,24782.0,24478.0,24311.0,24128.0,24282.0
M,51,26248.0,25891.0,25747.0,25669.0,25268.0,25285.0,25111.0,24822.0,24518.0,24339.0,24163.0
M,52,26646.0,26293.0,25949.0,25795.0,25712.0,25312.0,25318.0,25142.0,24863.0,24554.0,24381.0
M,53,26726.0,26704.0,26342.0,26009.0,25842.0,25757.0,25365.0,25350.0,25178.0,24897.0,24588.0
M,54,27348.0,26787.0,26754.0,26382.0,26061.0,25897.0,25801.0,25410.0,25387.0,25219.0,24936.0
M,55,27643.0,27390.0,26832.0,26808.0,26426.0,26099.0,25934.0,25843.0,25443.0,25421.0,25261.0
M,56,27886.0,27684.0,27442.0,26878.0,26850.0,26463.0,26124.0,25979.0,25876.0,25478.0,25461.0
M,57,28082.0,27937.0,27730.0,27489.0,26929.0,26889.0,26505.0,26168.0,26012.0,25899.0,25516.0
M,58,28515.0,28132.0,27994.0,27768.0,27521.0,26972.0,26943.0,26539.0,26205.0,26063.0,25943.0
M,59,28782.0,28558.0,28178.0,28027.0,27819.0,27575.0,27007.0,26980.0,26577.0,26237.0,26101.0
M,60,29081.0,28826.0,28594.0,28215.0,28057.0,27834.0,27608.0,27036.0,27014.0,26595.0,26276.0
M,61,29414.0,29112.0,28868.0,28623.0,28243.0,28084.0,27860.0,27634.0,27073.0,27045.0,26626.0
M,62,29421.0,29455.0,29144.0,28897.0,28672.0,28281.0,28124.0,27888.0,27670.0,27093.0,27074.0
M,63,29645.0,29460.0,29501.0,29174.0,28938.0,28705.0,28310.0,28156.0,27927.0,27700.0,27116.0
M,64,29673.0,29676.0,29497.0,29546.0,29204.0,28973.0,28739.0,28346.0,28185.0,27952.0,27736.0
M,65,29538.0,29566.0,29569.0,29390.0,29444.0,29105.0,28858.0,28644.0,28217.0,28069.0,27869.0
M,66,29637.0,29421.0,29475.0,29470.0,29296.0,29354.0,29011.0,28756.0,28550.0,28114.0,27978.0
M,67,29808.0,29539.0,29321.0,29391.0,29364.0,29183.0,29243.0,28916.0,28659.0,28443.0,27997.0
M,68,29645.0,29719.0,29440.0,29228.0,29301.0,29246.0,29089.0,29135.0,28810.0,28547.0,28332.0
M,69,29853.0,29545.0,29642.0,29330.0,29142.0,29197.0,29141.0,28989.0,29045.0,28703.0,28466.0
M,70,29650.0,29609.0,29327.0,29395.0,29085.0,28918.0,28956.0,28910.0,28740.0,28798.0,28480.0
M,71,29677.0,29396.0,29361.0,29098.0,29157.0,28833.0,28679.0,28710.0,28679.0,28525.0,28583.0
M,72,29558.0,29451.0,29116.0,29127.0,28855.0,28930.0,28607.0,28435.0,28480.0,28477.0,28265.0
M,73,29688.0,29325.0,29209.0,28882.0,28872.0,28648.0,28692.0,28364.0,28224.0,28233.0,28214.0
M,74,29698.0,29449.0,29063.0,28975.0,28652.0,28638.0,28404.0,28469.0,28149.0,27966.0,28008.0
M,75,29350.0,29197.0,28937.0,28547.0,28487.0,28156.0,28178.0,27937.0,27941.0,27633.0,27463.0
M,76,29105.0,28868.0,28673.0,28427.0,28065.0,27958.0,27626.0,27706.0,27426.0,27437.0,27133.0
M,77,28864.0,28598.0,28385.0,28183.0,27919.0,27580.0,27438.0,27162.0,27203.0,26946.0,26930.0
M,78,28683.0,28387.0,28111.0,27934.0,27724.0,27450.0,27117.0,26916.0,26710.0,26705.0,26457.0
M,79,28321.0,28172.0,27909.0,27611.0,27459.0,27249.0,26978.0,26662.0,26443.0,26265.0,26231.0
M,80,27252.0,27298.0,27202.0,26859.0,26533.0,26484.0,26286.0,26069.0,25699.0,25487.0,25349.0
M,81,28263.0,26242.0,26389.0,26179.0,25854.0,25574.0,25507.0,25336.0,25151.0,24764.0,24573.0
M,82,26271.0,27171.0,25353.0,25476.0,25255.0,24923.0,24653.0,24569.0,24383.0,24215.0,23899.0
M,83,26043.0,25310.0,26147.0,24438.0,24582.0,24402.0,24024.0,23795.0,23660.0,23516.0,23399.0
M,84,25506.0,25177.0,24421.0,25223.0,23600.0,23692.0,23552.0,23101.0,22920.0,22735.0,22674.0
M,85,24203.0,23721.0,23454.0,22721.0,23423.0,21966.0,21935.0,21852.0,21484.0,21258.0,21125.0
M,86,23267.0,22503.0,22004.0,21870.0,21147.0,21728.0,20423.0,20343.0,20282.0,19974.0,19690.0
M,87,21832.0,21654.0,20933.0,20420.0,20252.0,19637.0,20134.0,18948.0,18904.0,18817.0,18516.0
M,88,20401.0,20296.0,20123.0,19487.0,18949.0,18825.0,18156.0,18733.0,17615.0,17578.0,17456.0
M,89,18912.0,18986.0,18821.0,18690.0,18122.0,17555.0,17536.0,16802.0,17397.0,16344.0,16347.0
M,90,19291.0,18917.0,18992.0,18824.0,18695.0,18128.0,17558.0,17543.0,16805.0,17399.0,16347.0
M,91,14838.0,14521.0,14272.0,14338.0,14169.0,14071.0,13614.0,13237.0,13210.0,12619.0,13064.0
M,92,11338.0,11061.0,10787.0,10605.0,10692.0,10583.0,10481.0,10134.0,9839.0,9864.0,9375.0
M,93,8664.0,8513.0,8336.0,8079.0,7880.0,7991.0,7921.0,7891.0,7609.0,7377.0,7381.0
M,94,6371.0,6494.0,6414.0,6187.0,6083.0,5903.0,5978.0,5941.0,5966.0,5733.0,5592.0
M,95,4566.0,4745.0,4882.0,4828.0,4688.0,4578.0,4459.0,4473.0,4439.0,4515.0,4338.0
M,96,3356.0,3386.0,3520.0,3622.0,3627.0,3502.0,3439.0,3373.0,3405.0,3383.0,3451.0
M,97,2498.0,2530.0,2522.0,2641.0,2691.0,2681.0,2617.0,2596.0,2527.0,2559.0,2561.0
M,98,1830.0,1864.0,1881.0,1898.0,1963.0,2020.0,2005.0,1964.0,1923.0,1917.0,1927.0
M,99,1390.0,1357.0,1394.0,1392.0,1426.0,1472.0,1532.0,1521.0,1456.0,1451.0,1448.0
M,100,1025.0,1037.0,998.0,1043.0,1022.0,1057.0,1117.0,1168.0,1102.0,1076.0,1044.0
M,101,392.0,386.0,383.0,383.0,385.0,391.0,386.0,412.0,440.0,404.0,395.0
M,102,138.0,142.0,139.0,130.0,127.0,136.0,140.0,143.0,158.0,146.0,149.0
M,103,70.0,61.0,61.0,53.0,55.0,52.0,56.0,59.0,51.0,63.0,63.0
M,104,26.0,22.0,16.0,28.0,19.0,19.0,23.0,23.0,22.0,20.0,26.0
M,105,13.0,13.0,11.0,6.0,12.0,7.0,6.0,10.0,10.0,13.0,6.0
M,106,3.0,6.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,6.0
M,107,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,,,1.0
M,108,,1.0,,2.0,,,1.0,2.0,1.0,,
M,109,,,,,1.0,,,,1.0,,
