sex,alder,pop_2023,pop_2034,pop_2035,pop_2036,pop_2037,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043
K,22,33953.0,32985.0,32978.0,32213.0,31941.0,31790.0,31574.0,30450.0,29754.0,29559.0,28915.0
K,23,34359.0,34051.0,33080.0,33066.0,32325.0,32039.0,31903.0,31685.0,30541.0,29856.0,29682.0
K,24,33940.0,34462.0,34149.0,33182.0,33170.0,32428.0,32125.0,31986.0,31793.0,30634.0,29959.0
K,25,33170.0,34057.0,34569.0,34260.0,33279.0,33269.0,32557.0,32238.0,32104.0,31913.0,30739.0
K,26,33416.0,33288.0,34161.0,34688.0,34369.0,33377.0,33383.0,32678.0,32337.0,32188.0,32001.0
K,27,32874.0,33531.0,33413.0,34288.0,34790.0,34462.0,33476.0,33479.0,32784.0,32446.0,32293.0
K,28,32990.0,32987.0,33638.0,33525.0,34404.0,34913.0,34557.0,33579.0,33583.0,32899.0,32554.0
K,29,32803.0,33098.0,33100.0,33729.0,33617.0,34520.0,35035.0,34675.0,33692.0,33689.0,32992.0
K,30,32530.0,32933.0,33218.0,33215.0,33851.0,33744.0,34625.0,35156.0,34780.0,33792.0,33795.0
K,31,33032.0,32680.0,33058.0,33360.0,33337.0,33963.0,33854.0,34721.0,35259.0,34908.0,33913.0
K,32,34317.0,33161.0,32789.0,33198.0,33470.0,33461.0,34072.0,33981.0,34856.0,35357.0,35003.0
K,33,34569.0,34438.0,33265.0,32911.0,33308.0,33580.0,33584.0,34199.0,34087.0,34996.0,35488.0
K,34,34846.0,34691.0,34557.0,33382.0,33021.0,33422.0,33687.0,33684.0,34328.0,34219.0,35117.0
K,35,35812.0,34950.0,34804.0,34681.0,33502.0,33140.0,33531.0,33786.0,33794.0,34433.0,34322.0
K,36,37237.0,35929.0,35063.0,34931.0,34807.0,33612.0,33246.0,33620.0,33894.0,33903.0,34548.0
K,37,37405.0,37349.0,36036.0,35188.0,35030.0,34907.0,33719.0,33365.0,33735.0,34007.0,33997.0
K,38,37898.0,37520.0,37469.0,36131.0,35303.0,35142.0,35029.0,33834.0,33489.0,33828.0,34099.0
K,39,38469.0,38005.0,37631.0,37585.0,36241.0,35416.0,35254.0,35131.0,33929.0,33597.0,33927.0
K,40,39250.0,38585.0,38137.0,37726.0,37687.0,36341.0,35524.0,35353.0,35225.0,34034.0,33690.0
K,41,40173.0,39356.0,38695.0,38253.0,37832.0,37785.0,36446.0,35616.0,35460.0,35332.0,34131.0
K,42,40886.0,40287.0,39462.0,38790.0,38363.0,37940.0,37883.0,36544.0,35704.0,35558.0,35444.0
K,43,40334.0,40984.0,40398.0,39565.0,38883.0,38472.0,38034.0,37995.0,36643.0,35818.0,35659.0
K,44,40063.0,40434.0,41078.0,40519.0,39655.0,38989.0,38590.0,38138.0,38092.0,36740.0,35920.0
K,45,38774.0,40166.0,40560.0,41193.0,40617.0,39752.0,39095.0,38681.0,38224.0,38195.0,36858.0
K,46,38191.0,38878.0,40277.0,40668.0,41314.0,40714.0,39855.0,39215.0,38768.0,38326.0,38291.0
K,47,37622.0,38283.0,38978.0,40385.0,40769.0,41426.0,40822.0,39958.0,39324.0,38860.0,38412.0
K,48,37206.0,37718.0,38393.0,39085.0,40490.0,40870.0,41531.0,40946.0,40064.0,39416.0,38947.0
K,49,36706.0,37306.0,37818.0,38505.0,39201.0,40578.0,40977.0,41630.0,41043.0,40135.0,39517.0
K,50,36925.0,36808.0,37397.0,37939.0,38627.0,39308.0,40681.0,41068.0,41747.0,41153.0,40247.0
K,51,36387.0,37045.0,36925.0,37511.0,38043.0,38721.0,39421.0,40785.0,41162.0,41856.0,41272.0
K,52,36509.0,36504.0,37171.0,37031.0,37627.0,38144.0,38833.0,39516.0,40898.0,41262.0,41966.0
K,53,35992.0,36614.0,36618.0,37275.0,37141.0,37727.0,38258.0,38936.0,39625.0,41004.0,41353.0
K,54,35664.0,36096.0,36733.0,36716.0,37392.0,37241.0,37843.0,38363.0,39040.0,39735.0,41114.0
K,55,34916.0,35763.0,36205.0,36823.0,36821.0,37513.0,37367.0,37956.0,38477.0,39143.0,39843.0
K,56,35390.0,35011.0,35864.0,36318.0,36927.0,36913.0,37609.0,37460.0,38058.0,38569.0,39237.0
K,57,36686.0,35491.0,35104.0,35953.0,36407.0,37022.0,37007.0,37705.0,37555.0,38156.0,38665.0
K,58,38022.0,36792.0,35598.0,35206.0,36057.0,36507.0,37134.0,37101.0,37806.0,37661.0,38254.0
K,59,37647.0,38124.0,36879.0,35701.0,35297.0,36154.0,36608.0,37240.0,37215.0,37899.0,37760.0
K,60,38889.0,37740.0,38218.0,36976.0,35783.0,35390.0,36230.0,36690.0,37317.0,37301.0,37972.0
K,61,38914.0,38971.0,37826.0,38294.0,37060.0,35872.0,35479.0,36327.0,36772.0,37390.0,37370.0
K,62,38390.0,39000.0,39059.0,37921.0,38376.0,37152.0,35970.0,35582.0,36408.0,36849.0,37451.0
K,63,39032.0,38460.0,39091.0,39144.0,37994.0,38454.0,37241.0,36068.0,35673.0,36494.0,36924.0
K,64,38500.0,39122.0,38543.0,39164.0,39213.0,38092.0,38520.0,37315.0,36143.0,35758.0,36562.0
K,65,37135.0,38256.0,38889.0,38278.0,38912.0,38958.0,37868.0,38300.0,37107.0,35938.0,35539.0
K,66,36081.0,36897.0,37977.0,38659.0,38022.0,38680.0,38730.0,37648.0,38088.0,36865.0,35717.0
K,67,35239.0,35828.0,36624.0,37740.0,38420.0,37797.0,38456.0,38476.0,37438.0,37896.0,36659.0
K,68,34201.0,35000.0,35623.0,36380.0,37508.0,38168.0,37568.0,38229.0,38203.0,37222.0,37664.0
K,69,32730.0,33952.0,34742.0,35382.0,36136.0,37266.0,37945.0,37317.0,37999.0,38008.0,37030.0
K,70,31038.0,32178.0,33409.0,34232.0,34797.0,35617.0,36715.0,37417.0,36785.0,37478.0,37488.0
K,71,29930.0,30587.0,31715.0,32870.0,33709.0,34284.0,35044.0,36201.0,36876.0,36295.0,36980.0
K,72,28957.0,29473.0,30137.0,31255.0,32430.0,33196.0,33786.0,34542.0,35703.0,36387.0,35776.0
K,73,28058.0,28489.0,29025.0,29703.0,30786.0,31936.0,32717.0,33315.0,34017.0,35219.0,35910.0
K,74,27362.0,27636.0,28049.0,28623.0,29246.0,30285.0,31465.0,32245.0,32842.0,33561.0,34766.0
K,75,25830.0,26529.0,26696.0,27134.0,27722.0,28405.0,29315.0,30535.0,31285.0,31852.0,32637.0
K,76,25385.0,24965.0,25608.0,25825.0,26331.0,26888.0,27561.0,28373.0,29632.0,30352.0,30928.0
K,77,23904.0,24540.0,24113.0,24761.0,24991.0,25530.0,26111.0,26730.0,27549.0,28738.0,29426.0
K,78,22616.0,23099.0,23761.0,23307.0,24013.0,24211.0,24737.0,25320.0,25884.0,26754.0,27920.0
K,79,21601.0,21893.0,22354.0,23001.0,22542.0,23285.0,23465.0,23969.0,24549.0,25153.0,26012.0
K,80,19792.0,20114.0,20448.0,20917.0,21484.0,21071.0,21718.0,22024.0,22545.0,23015.0,23723.0
K,81,17535.0,18533.0,18854.0,19094.0,19556.0,20030.0,19747.0,20396.0,20687.0,21204.0,21606.0
K,82,16713.0,16367.0,17319.0,17615.0,17813.0,18279.0,18737.0,18512.0,19193.0,19466.0,19991.0
K,83,15515.0,15588.0,15299.0,16149.0,16497.0,16705.0,17145.0,17604.0,17393.0,18134.0,18342.0
K,84,14505.0,14483.0,14573.0,14325.0,15085.0,15374.0,15670.0,16112.0,16551.0,16411.0,17112.0
K,85,12999.0,12580.0,12568.0,12704.0,12476.0,13187.0,13479.0,13762.0,14183.0,14641.0,14548.0
K,86,11703.0,11257.0,10871.0,10883.0,11072.0,10877.0,11560.0,11808.0,12178.0,12509.0,12988.0
K,87,9108.0,10191.0,9812.0,9400.0,9447.0,9626.0,9515.0,10094.0,10384.0,10689.0,11094.0
K,88,7691.0,7948.0,8804.0,8543.0,8247.0,8298.0,8491.0,8366.0,8890.0,9181.0,9461.0
K,89,6023.0,6613.0,6932.0,7674.0,7398.0,7225.0,7279.0,7462.0,7359.0,7870.0,8104.0
K,90,5607.0,6031.0,6623.0,6941.0,7689.0,7407.0,7236.0,7287.0,7470.0,7368.0,7881.0
K,91,3802.0,4197.0,4533.0,4956.0,5193.0,5819.0,5604.0,5454.0,5468.0,5573.0,5512.0
K,92,3078.0,2881.0,3204.0,3456.0,3747.0,3905.0,4423.0,4249.0,4112.0,4165.0,4198.0
K,93,2296.0,2338.0,2173.0,2433.0,2599.0,2835.0,2871.0,3303.0,3185.0,3071.0,3117.0
K,94,1670.0,1738.0,1758.0,1647.0,1806.0,1955.0,2152.0,2172.0,2516.0,2405.0,2342.0
K,95,1358.0,1259.0,1316.0,1333.0,1273.0,1332.0,1499.0,1637.0,1657.0,1927.0,1820.0
K,96,1093.0,1028.0,932.0,998.0,1011.0,971.0,1002.0,1141.0,1232.0,1265.0,1416.0
K,97,880.0,852.0,782.0,690.0,758.0,745.0,723.0,785.0,853.0,914.0,939.0
K,98,684.0,647.0,640.0,597.0,528.0,579.0,546.0,525.0,585.0,634.0,691.0
K,99,529.0,511.0,479.0,480.0,451.0,390.0,435.0,400.0,386.0,434.0,483.0
K,100,379.0,401.0,382.0,357.0,341.0,342.0,284.0,319.0,285.0,285.0,332.0
K,101,158.0,136.0,150.0,144.0,132.0,116.0,120.0,93.0,124.0,98.0,98.0
K,102,72.0,58.0,57.0,63.0,66.0,59.0,53.0,56.0,46.0,57.0,48.0
K,103,29.0,32.0,23.0,20.0,29.0,26.0,23.0,23.0,22.0,23.0,24.0
K,104,19.0,13.0,15.0,11.0,9.0,6.0,7.0,8.0,10.0,6.0,11.0
K,105,5.0,7.0,4.0,6.0,6.0,4.0,1.0,1.0,2.0,4.0,1.0
K,106,3.0,2.0,3.0,2.0,3.0,3.0,,,1.0,,3.0
K,107,1.0,,,2.0,1.0,,,,,1.0,
K,108,,,,,,1.0,,,,,1.0
K,109,,,,,,,,,,,
M,0,25461.0,25487.0,25313.0,25336.0,25230.0,25071.0,25238.0,25071.0,25014.0,25214.0,24909.0
M,1,25709.0,25539.0,25563.0,25406.0,25430.0,25310.0,25141.0,25311.0,25151.0,25098.0,25286.0
M,2,26092.0,25793.0,25620.0,25660.0,25506.0,25491.0,25394.0,25221.0,25399.0,25236.0,25179.0
M,3,26447.0,26180.0,25880.0,25705.0,25746.0,25583.0,25574.0,25477.0,25285.0,25479.0,25319.0
M,4,26621.0,26537.0,26266.0,25957.0,25791.0,25830.0,25663.0,25641.0,25548.0,25376.0,25548.0
M,5,26883.0,26720.0,26609.0,26355.0,26051.0,25890.0,25907.0,25761.0,25726.0,25612.0,25460.0
M,6,27075.0,26976.0,26804.0,26702.0,26438.0,26141.0,25970.0,25985.0,25849.0,25810.0,25699.0
M,7,27568.0,27162.0,27090.0,26890.0,26780.0,26525.0,26248.0,26043.0,26074.0,25932.0,25891.0
M,8,27816.0,27657.0,27245.0,27166.0,26972.0,26875.0,26611.0,26321.0,26132.0,26151.0,25995.0
M,9,27945.0,27917.0,27744.0,27342.0,27274.0,27064.0,26958.0,26692.0,26413.0,26221.0,26233.0
M,10,27858.0,28034.0,28026.0,27842.0,27429.0,27373.0,27160.0,27063.0,26790.0,26512.0,26303.0
M,11,30528.0,27957.0,28131.0,28120.0,27914.0,27532.0,27472.0,27267.0,27143.0,26897.0,26613.0
M,12,29201.0,30631.0,28040.0,28232.0,28213.0,28011.0,27626.0,27564.0,27367.0,27229.0,26978.0
M,13,30214.0,29308.0,30727.0,28152.0,28339.0,28334.0,28102.0,27718.0,27671.0,27472.0,27336.0
M,14,30740.0,30310.0,29412.0,30823.0,28239.0,28441.0,28436.0,28187.0,27813.0,27767.0,27556.0
M,15,31612.0,30857.0,30427.0,29521.0,30937.0,28342.0,28558.0,28518.0,28290.0,27916.0,27859.0
M,16,33046.0,31724.0,30957.0,30513.0,29619.0,31036.0,28449.0,28654.0,28609.0,28384.0,28020.0
M,17,32988.0,33152.0,31807.0,31067.0,30622.0,29708.0,31129.0,28547.0,28750.0,28689.0,28471.0
M,18,33189.0,33096.0,33252.0,31901.0,31159.0,30726.0,29794.0,31216.0,28645.0,28837.0,28785.0
M,19,33143.0,33289.0,33188.0,33338.0,31988.0,31256.0,30824.0,29885.0,31323.0,28743.0,28930.0
M,20,34343.0,33244.0,33393.0,33287.0,33443.0,32089.0,31358.0,30923.0,29976.0,31423.0,28830.0
M,21,34797.0,34434.0,33341.0,33495.0,33393.0,33546.0,32174.0,31433.0,31014.0,30062.0,31518.0
M,22,35642.0,34901.0,34531.0,33445.0,33594.0,33491.0,33650.0,32270.0,31535.0,31128.0,30157.0
M,23,36353.0,35735.0,35004.0,34627.0,33526.0,33683.0,33587.0,33743.0,32355.0,31617.0,31201.0
M,24,36106.0,36459.0,35828.0,35096.0,34709.0,33640.0,33777.0,33685.0,33845.0,32444.0,31696.0
M,25,35101.0,36234.0,36565.0,35920.0,35221.0,34823.0,33746.0,33904.0,33779.0,33948.0,32535.0
M,26,35134.0,35205.0,36349.0,36680.0,36026.0,35325.0,34929.0,33841.0,34000.0,33872.0,34047.0
M,27,34283.0,35252.0,35309.0,36478.0,36797.0,36125.0,35440.0,35042.0,33954.0,34115.0,33971.0
M,28,34701.0,34382.0,35350.0,35402.0,36571.0,36904.0,36248.0,35545.0,35166.0,34065.0,34242.0
M,29,34215.0,34812.0,34501.0,35457.0,35518.0,36696.0,37016.0,36369.0,35647.0,35266.0,34186.0
M,30,33725.0,34349.0,34954.0,34624.0,35579.0,35657.0,36797.0,37121.0,36478.0,35768.0,35353.0
M,31,34812.0,33840.0,34473.0,35075.0,34742.0,35703.0,35767.0,36909.0,37236.0,36580.0,35888.0
M,32,36722.0,34936.0,33948.0,34575.0,35206.0,34882.0,35817.0,35870.0,37008.0,37362.0,36692.0
M,33,37030.0,36820.0,35048.0,34056.0,34676.0,35314.0,34996.0,35927.0,35974.0,37118.0,37477.0
M,34,36893.0,37149.0,36943.0,35177.0,34165.0,34801.0,35431.0,35100.0,36050.0,36082.0,37234.0
M,35,38034.0,37002.0,37272.0,37043.0,35296.0,34259.0,34927.0,35548.0,35201.0,36167.0,36193.0
M,36,39142.0,38143.0,37124.0,37392.0,37168.0,35407.0,34368.0,35032.0,35663.0,35291.0,36275.0
M,37,39413.0,39259.0,38238.0,37239.0,37496.0,37295.0,35511.0,34474.0,35143.0,35774.0,35403.0
M,38,39537.0,39537.0,39384.0,38370.0,37330.0,37612.0,37395.0,35615.0,34581.0,35230.0,35897.0
M,39,40212.0,39643.0,39651.0,39508.0,38466.0,37454.0,37717.0,37509.0,35743.0,34677.0,35338.0
M,40,41294.0,40329.0,39755.0,39771.0,39608.0,38572.0,37584.0,37821.0,37623.0,35837.0,34789.0
M,41,41871.0,41399.0,40436.0,39870.0,39869.0,39701.0,38684.0,37685.0,37936.0,37730.0,35937.0
M,42,42206.0,41965.0,41500.0,40529.0,39971.0,39971.0,39797.0,38780.0,37782.0,38026.0,37849.0
M,43,41745.0,42304.0,42067.0,41615.0,40642.0,40076.0,40070.0,39904.0,38871.0,37882.0,38118.0
M,44,41562.0,41865.0,42403.0,42170.0,41723.0,40763.0,40180.0,40173.0,40036.0,38982.0,37985.0
M,45,39885.0,41667.0,41958.0,42511.0,42285.0,41844.0,40863.0,40277.0,40266.0,40133.0,39089.0
M,46,40015.0,39974.0,41777.0,42069.0,42607.0,42378.0,41945.0,40964.0,40369.0,40376.0,40229.0
M,47,39387.0,40129.0,40067.0,41869.0,42165.0,42710.0,42460.0,42036.0,41058.0,40464.0,40452.0
M,48,38546.0,39488.0,40227.0,40166.0,41981.0,42272.0,42810.0,42550.0,42139.0,41147.0,40572.0
M,49,38855.0,38659.0,39598.0,40323.0,40249.0,42069.0,42366.0,42923.0,42651.0,42238.0,41253.0
M,50,38854.0,38971.0,38760.0,39708.0,40427.0,40343.0,42167.0,42468.0,43040.0,42749.0,42346.0
M,51,37621.0,38982.0,39105.0,38857.0,39838.0,40529.0,40466.0,42288.0,42578.0,43150.0,42872.0
M,52,38427.0,37730.0,39086.0,39202.0,38971.0,39929.0,40616.0,40584.0,42390.0,42697.0,43259.0
M,53,37654.0,38555.0,37832.0,39216.0,39307.0,39072.0,40023.0,40727.0,40701.0,42489.0,42810.0
M,54,37502.0,37755.0,38654.0,37930.0,39335.0,39416.0,39175.0,40129.0,40822.0,40811.0,42603.0
M,55,36289.0,37590.0,37886.0,38727.0,38041.0,39444.0,39542.0,39292.0,40219.0,40944.0,40937.0
M,56,37229.0,36407.0,37692.0,37997.0,38828.0,38142.0,39538.0,39648.0,39399.0,40318.0,41046.0
M,57,37971.0,37340.0,36517.0,37782.0,38085.0,38936.0,38238.0,39639.0,39760.0,39502.0,40414.0
M,58,39225.0,38079.0,37456.0,36626.0,37862.0,38193.0,39042.0,38355.0,39723.0,39854.0,39599.0
M,59,39460.0,39323.0,38203.0,37563.0,36721.0,37964.0,38317.0,39122.0,38462.0,39815.0,39956.0
M,60,40639.0,39566.0,39415.0,38293.0,37639.0,36793.0,38050.0,38396.0,39208.0,38549.0,39905.0
M,61,40300.0,40739.0,39635.0,39504.0,38394.0,37720.0,36867.0,38133.0,38463.0,39316.0,38616.0
M,62,39883.0,40398.0,40811.0,39708.0,39591.0,38486.0,37799.0,36928.0,38213.0,38543.0,39408.0
M,63,40416.0,39961.0,40497.0,40905.0,39790.0,39678.0,38583.0,37869.0,37006.0,38292.0,38636.0
M,64,40058.0,40508.0,40052.0,40571.0,40996.0,39877.0,39769.0,38675.0,37963.0,37096.0,38381.0
M,65,38355.0,39773.0,40262.0,39781.0,40339.0,40700.0,39636.0,39491.0,38406.0,37746.0,36881.0
M,66,38043.0,38115.0,39513.0,39999.0,39525.0,40055.0,40430.0,39384.0,39261.0,38184.0,37540.0
M,67,36806.0,37752.0,37878.0,39251.0,39742.0,39262.0,39800.0,40215.0,39125.0,39077.0,37984.0
M,68,35587.0,36600.0,37524.0,37648.0,38990.0,39515.0,39011.0,39576.0,40000.0,38911.0,38832.0
M,69,33282.0,35332.0,36387.0,37297.0,37442.0,38758.0,39225.0,38765.0,39353.0,39794.0,38705.0
M,70,32105.0,32768.0,34775.0,35840.0,36702.0,36933.0,38166.0,38642.0,38241.0,38818.0,39271.0
M,71,30714.0,31592.0,32284.0,34240.0,35318.0,36145.0,36403.0,37643.0,38115.0,37728.0,38291.0
M,72,29563.0,30260.0,31121.0,31776.0,33713.0,34766.0,35608.0,35863.0,37048.0,37600.0,37232.0
M,73,28800.0,29155.0,29770.0,30627.0,31316.0,33254.0,34215.0,35098.0,35350.0,36498.0,37110.0
M,74,27562.0,28348.0,28709.0,29339.0,30178.0,30871.0,32743.0,33735.0,34572.0,34852.0,36030.0
M,75,25950.0,26620.0,27421.0,27798.0,28393.0,29239.0,29929.0,31797.0,32747.0,33495.0,33841.0
M,76,25089.0,25081.0,25776.0,26559.0,26934.0,27527.0,28289.0,29082.0,30818.0,31828.0,32560.0
M,77,23531.0,24281.0,24227.0,24966.0,25713.0,26101.0,26666.0,27421.0,28206.0,29964.0,30944.0
M,78,22106.0,22759.0,23448.0,23452.0,24162.0,24936.0,25334.0,25835.0,26630.0,27390.0,29065.0
M,79,20868.0,21348.0,21974.0,22662.0,22675.0,23395.0,24237.0,24511.0,25060.0,25844.0,26641.0
M,80,19274.0,19374.0,19893.0,20517.0,21190.0,21162.0,21972.0,22703.0,23010.0,23496.0,24328.0
M,81,17248.0,17948.0,18149.0,18612.0,19160.0,19784.0,19770.0,20642.0,21367.0,21682.0,22098.0
M,82,16181.0,15996.0,16751.0,16958.0,17379.0,17906.0,18496.0,18521.0,19416.0,20065.0,20396.0
M,83,14866.0,15097.0,14886.0,15638.0,15880.0,16260.0,16753.0,17344.0,17412.0,18327.0,18875.0
M,84,13955.0,13916.0,14090.0,13893.0,14627.0,14837.0,15251.0,15704.0,16268.0,16341.0,17235.0
M,85,12359.0,12141.0,12068.0,12307.0,12148.0,12814.0,12974.0,13368.0,13777.0,14343.0,14444.0
M,86,11002.0,10697.0,10483.0,10553.0,10729.0,10604.0,11208.0,11421.0,11817.0,12191.0,12667.0
M,87,8339.0,9529.0,9381.0,9132.0,9194.0,9348.0,9308.0,9848.0,10087.0,10406.0,10755.0
M,88,6971.0,7213.0,8328.0,8186.0,7928.0,7988.0,8192.0,8152.0,8623.0,8899.0,9284.0
M,89,5132.0,6042.0,6250.0,7264.0,7160.0,6957.0,6986.0,7248.0,7185.0,7585.0,7881.0
M,90,4903.0,5144.0,6055.0,6262.0,7283.0,7171.0,6965.0,6992.0,7260.0,7191.0,7589.0
M,91,3172.0,3658.0,3842.0,4510.0,4629.0,5414.0,5347.0,5201.0,5210.0,5395.0,5358.0
M,92,2506.0,2396.0,2764.0,2916.0,3417.0,3499.0,4081.0,4014.0,3930.0,3922.0,4087.0
M,93,1801.0,1886.0,1779.0,2047.0,2194.0,2568.0,2657.0,3085.0,3014.0,2980.0,2957.0
M,94,1339.0,1374.0,1450.0,1338.0,1568.0,1628.0,1898.0,1957.0,2290.0,2235.0,2216.0
M,95,1005.0,1008.0,1041.0,1109.0,1025.0,1211.0,1239.0,1438.0,1474.0,1743.0,1710.0
M,96,771.0,754.0,768.0,770.0,853.0,790.0,932.0,932.0,1090.0,1096.0,1326.0
M,97,570.0,568.0,569.0,571.0,583.0,638.0,589.0,693.0,711.0,831.0,843.0
M,98,429.0,433.0,414.0,437.0,437.0,457.0,489.0,448.0,545.0,550.0,608.0
M,99,330.0,321.0,329.0,304.0,320.0,321.0,346.0,380.0,353.0,416.0,404.0
M,100,193.0,241.0,233.0,244.0,232.0,227.0,242.0,263.0,285.0,268.0,314.0
M,101,94.0,73.0,87.0,84.0,78.0,75.0,77.0,85.0,84.0,91.0,88.0
M,102,29.0,34.0,29.0,33.0,29.0,40.0,35.0,31.0,34.0,44.0,41.0
M,103,14.0,13.0,14.0,10.0,12.0,18.0,17.0,17.0,10.0,13.0,16.0
M,104,6.0,3.0,3.0,8.0,3.0,5.0,10.0,8.0,4.0,4.0,4.0
M,105,3.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,
M,106,,2.0,1.0,,,,,1.0,1.0,,
M,107,1.0,,,,,,,,1.0,,
M,108,,,,,,,,,,,
M,109,,,,,,,,,,,
