sex,alder,pop_2023,pop_2024,pop_2025,pop_2026,pop_2027,pop_2028,pop_2029,pop_2030,pop_2031,pop_2032,pop_2033
K,20,31111.0,31682.0,32079.0,32069.0,32791.0,32672.0,33539.0,34036.0,33724.0,32764.0,32760.0
K,21,31588.0,31384.0,31894.0,32197.0,32184.0,32894.0,32763.0,33634.0,34140.0,33844.0,32876.0
K,22,32878.0,31824.0,31645.0,32016.0,32310.0,32288.0,32995.0,32854.0,33745.0,34257.0,33953.0
K,23,33088.0,33132.0,32074.0,31743.0,32114.0,32423.0,32406.0,33104.0,32951.0,33832.0,34359.0
K,24,33364.0,33331.0,33361.0,32203.0,31857.0,32230.0,32518.0,32518.0,33200.0,33054.0,33940.0
K,25,34378.0,33625.0,33574.0,33475.0,32327.0,31981.0,32343.0,32649.0,32649.0,33305.0,33170.0
K,26,35747.0,34634.0,33884.0,33688.0,33592.0,32451.0,32090.0,32462.0,32766.0,32771.0,33416.0
K,27,35920.0,36008.0,34889.0,34001.0,33800.0,33695.0,32570.0,32200.0,32584.0,32874.0,32874.0
K,28,36385.0,36154.0,36278.0,35004.0,34121.0,33913.0,33822.0,32686.0,32306.0,32691.0,32990.0
K,29,36994.0,36639.0,36418.0,36388.0,35116.0,34232.0,34028.0,33932.0,32799.0,32429.0,32803.0
K,30,37694.0,37263.0,36929.0,36548.0,36517.0,35226.0,34379.0,34163.0,34075.0,32923.0,32530.0
K,31,38587.0,37975.0,37556.0,37053.0,36685.0,36640.0,35334.0,34506.0,34302.0,34195.0,33032.0
K,32,39395.0,38900.0,38262.0,37675.0,37171.0,36815.0,36767.0,35438.0,34607.0,34438.0,34317.0
K,33,38889.0,39703.0,39194.0,38409.0,37802.0,37320.0,36934.0,36901.0,35558.0,34735.0,34569.0
K,34,38601.0,39191.0,39975.0,39320.0,38530.0,37914.0,37442.0,37056.0,37006.0,35691.0,34846.0
K,35,37403.0,38881.0,39474.0,40101.0,39445.0,38642.0,38012.0,37559.0,37174.0,37113.0,35812.0
K,36,36743.0,37677.0,39150.0,39589.0,40216.0,39596.0,38745.0,38123.0,37666.0,37289.0,37237.0
K,37,36160.0,37029.0,37933.0,39282.0,39709.0,40328.0,39717.0,38853.0,38235.0,37773.0,37405.0
K,38,35848.0,36432.0,37300.0,38050.0,39380.0,39832.0,40425.0,39822.0,38990.0,38360.0,37898.0
K,39,35243.0,36113.0,36701.0,37428.0,38160.0,39509.0,39947.0,40535.0,39934.0,39132.0,38469.0
K,40,35525.0,35511.0,36346.0,36799.0,37543.0,38252.0,39631.0,40054.0,40649.0,40058.0,39250.0
K,41,34990.0,35780.0,35773.0,36458.0,36928.0,37655.0,38352.0,39739.0,40154.0,40777.0,40173.0
K,42,35089.0,35219.0,36047.0,35906.0,36572.0,37062.0,37769.0,38463.0,39839.0,40249.0,40886.0
K,43,34563.0,35349.0,35499.0,36161.0,36031.0,36677.0,37176.0,37882.0,38575.0,39953.0,40334.0
K,44,34236.0,34832.0,35611.0,35605.0,36271.0,36153.0,36777.0,37284.0,37981.0,38667.0,40063.0
K,45,33520.0,34485.0,35082.0,35711.0,35720.0,36402.0,36263.0,36894.0,37399.0,38080.0,38774.0
K,46,34033.0,33766.0,34707.0,35206.0,35825.0,35834.0,36514.0,36394.0,36989.0,37507.0,38191.0
K,47,35177.0,34282.0,34019.0,34801.0,35333.0,35935.0,35931.0,36627.0,36496.0,37098.0,37622.0
K,48,36600.0,35451.0,34510.0,34123.0,34922.0,35444.0,36031.0,36050.0,36724.0,36603.0,37206.0
K,49,36215.0,36863.0,35699.0,34600.0,34236.0,35054.0,35545.0,36146.0,36155.0,36822.0,36706.0
K,50,37446.0,36485.0,37147.0,35826.0,34717.0,34363.0,35179.0,35656.0,36271.0,36270.0,36925.0
K,51,37536.0,37723.0,36762.0,37254.0,35953.0,34839.0,34486.0,35287.0,35770.0,36399.0,36387.0
K,52,37024.0,37788.0,38018.0,36876.0,37367.0,36074.0,34955.0,34592.0,35398.0,35886.0,36509.0
K,53,37660.0,37318.0,38069.0,38130.0,36982.0,37476.0,36196.0,35060.0,34718.0,35534.0,35992.0
K,54,37209.0,37933.0,37612.0,38184.0,38253.0,37102.0,37606.0,36312.0,35185.0,34817.0,35664.0
K,55,36217.0,37494.0,38191.0,37709.0,38305.0,38361.0,37220.0,37717.0,36427.0,35285.0,34916.0
K,56,35480.0,36469.0,37759.0,38311.0,37819.0,38410.0,38485.0,37317.0,37825.0,36545.0,35390.0
K,57,34879.0,35737.0,36724.0,37861.0,38434.0,37919.0,38513.0,38591.0,37426.0,37914.0,36686.0
K,58,34275.0,35190.0,36015.0,36839.0,37975.0,38546.0,38013.0,38614.0,38711.0,37530.0,38022.0
K,59,33194.0,34546.0,35449.0,36134.0,36950.0,38082.0,38681.0,38115.0,38723.0,38812.0,37647.0
K,60,32018.0,33413.0,34756.0,35565.0,36228.0,37050.0,38159.0,38789.0,38219.0,38825.0,38889.0
K,61,31506.0,32203.0,33632.0,34852.0,35667.0,36320.0,37126.0,38245.0,38864.0,38315.0,38914.0
K,62,31028.0,31701.0,32411.0,33716.0,34942.0,35739.0,36397.0,37214.0,38331.0,38949.0,38390.0
K,63,30842.0,31253.0,31915.0,32509.0,33799.0,35038.0,35831.0,36493.0,37295.0,38423.0,39032.0
K,64,30683.0,31052.0,31480.0,32016.0,32608.0,33893.0,35119.0,35913.0,36585.0,37397.0,38500.0
K,65,29874.0,30587.0,30952.0,31239.0,31786.0,32367.0,33639.0,34886.0,35682.0,36325.0,37135.0
K,66,30085.0,29779.0,30429.0,30679.0,31020.0,31547.0,32136.0,33399.0,34652.0,35462.0,36081.0
K,67,29117.0,29965.0,29611.0,30192.0,30473.0,30818.0,31330.0,31925.0,33174.0,34435.0,35239.0
K,68,28485.0,28997.0,29848.0,29388.0,29983.0,30214.0,30584.0,31119.0,31703.0,32941.0,34201.0
K,69,27981.0,28394.0,28897.0,29627.0,29162.0,29779.0,30007.0,30391.0,30911.0,31484.0,32730.0
K,70,27198.0,27546.0,27957.0,28373.0,29063.0,28655.0,29264.0,29471.0,29928.0,30410.0,31038.0
K,71,25526.0,26865.0,27146.0,27435.0,27870.0,28572.0,28152.0,28749.0,28972.0,29444.0,29930.0
K,72,25882.0,25177.0,26520.0,26677.0,26941.0,27375.0,28081.0,27664.0,28297.0,28535.0,28957.0
K,73,25567.0,25498.0,24822.0,26046.0,26225.0,26483.0,26896.0,27599.0,27161.0,27811.0,28058.0
K,74,25427.0,25224.0,25128.0,24378.0,25614.0,25824.0,26042.0,26445.0,27181.0,26741.0,27362.0
K,75,25805.0,24502.0,24339.0,24125.0,23449.0,24578.0,24868.0,25097.0,25591.0,26269.0,25830.0
K,76,26208.0,24858.0,23590.0,23402.0,23258.0,22558.0,23696.0,23970.0,24261.0,24739.0,25385.0
K,77,23006.0,25245.0,23990.0,22714.0,22495.0,22375.0,21748.0,22876.0,23077.0,23368.0,23904.0
K,78,21550.0,22178.0,24332.0,23080.0,21846.0,21649.0,21571.0,21020.0,22038.0,22329.0,22616.0
K,79,18625.0,20831.0,21424.0,23409.0,22176.0,21032.0,20820.0,20833.0,20252.0,21284.0,21601.0
K,80,16927.0,17178.0,19212.0,19733.0,21668.0,20474.0,19442.0,19295.0,19311.0,18858.0,19792.0
K,81,14386.0,15599.0,15865.0,17672.0,18283.0,19983.0,18901.0,18042.0,17900.0,17957.0,17535.0
K,82,14292.0,13286.0,14409.0,14616.0,16309.0,16854.0,18447.0,17472.0,16723.0,16660.0,16713.0
K,83,13203.0,13185.0,12321.0,13280.0,13463.0,15071.0,15548.0,17053.0,16214.0,15578.0,15515.0
K,84,12100.0,12206.0,12269.0,11335.0,12234.0,12501.0,13945.0,14370.0,15769.0,15073.0,14505.0
K,85,10731.0,10198.0,10356.0,10374.0,9541.0,10402.0,10728.0,11913.0,12274.0,13503.0,12999.0
K,86,9731.0,9102.0,8685.0,8756.0,8801.0,8071.0,8839.0,9209.0,10267.0,10546.0,11703.0
K,87,8566.0,8260.0,7754.0,7306.0,7441.0,7520.0,6816.0,7546.0,7924.0,8815.0,9108.0
K,88,7676.0,7184.0,6981.0,6601.0,6227.0,6364.0,6415.0,5896.0,6532.0,6890.0,7691.0
K,89,6899.0,6530.0,6171.0,5927.0,5567.0,5329.0,5444.0,5484.0,5095.0,5598.0,6023.0
K,90,6430.0,6932.0,6552.0,6181.0,5936.0,5578.0,5338.0,5455.0,5503.0,5107.0,5607.0
K,91,5648.0,4856.0,5244.0,4916.0,4623.0,4421.0,4179.0,3989.0,4070.0,4115.0,3802.0
K,92,4751.0,4310.0,3712.0,3963.0,3745.0,3503.0,3352.0,3153.0,2983.0,3073.0,3078.0
K,93,3747.0,3560.0,3248.0,2804.0,2996.0,2823.0,2624.0,2504.0,2356.0,2206.0,2296.0
K,94,3013.0,2855.0,2715.0,2476.0,2120.0,2267.0,2139.0,1979.0,1900.0,1794.0,1670.0
K,95,2297.0,2303.0,2160.0,2003.0,1851.0,1610.0,1715.0,1587.0,1497.0,1434.0,1358.0
K,96,1797.0,1752.0,1727.0,1633.0,1490.0,1392.0,1193.0,1275.0,1176.0,1140.0,1093.0
K,97,1313.0,1376.0,1343.0,1318.0,1246.0,1123.0,1053.0,900.0,956.0,915.0,880.0
K,98,991.0,977.0,1017.0,988.0,1006.0,933.0,823.0,775.0,667.0,708.0,684.0
K,99,597.0,749.0,725.0,754.0,720.0,733.0,696.0,620.0,574.0,499.0,529.0
K,100,423.0,418.0,563.0,542.0,574.0,543.0,561.0,516.0,468.0,431.0,379.0
K,101,256.0,154.0,162.0,211.0,187.0,207.0,191.0,198.0,181.0,167.0,158.0
K,102,164.0,93.0,60.0,69.0,83.0,83.0,88.0,83.0,87.0,73.0,72.0
K,103,82.0,73.0,37.0,28.0,33.0,33.0,31.0,32.0,28.0,42.0,29.0
K,104,39.0,36.0,32.0,17.0,11.0,9.0,12.0,11.0,11.0,10.0,19.0
K,105,76.0,21.0,14.0,9.0,7.0,5.0,5.0,4.0,3.0,6.0,5.0
K,106,,29.0,8.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0
K,107,,,14.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
K,108,,,,9.0,1.0,2.0,,1.0,,1.0,
K,109,,,,,4.0,1.0,1.0,,1.0,,
M,0,26681.0,27058.0,27087.0,26969.0,26528.0,26428.0,26278.0,26209.0,25938.0,25609.0,25461.0
M,1,29378.0,26874.0,27229.0,27180.0,27055.0,26624.0,26518.0,26367.0,26282.0,26021.0,25709.0
M,2,27958.0,29573.0,27068.0,27308.0,27277.0,27130.0,26716.0,26591.0,26450.0,26354.0,26092.0
M,3,28989.0,28153.0,29758.0,27147.0,27419.0,27370.0,27222.0,26796.0,26688.0,26539.0,26447.0
M,4,29454.0,29196.0,28380.0,29842.0,27255.0,27499.0,27468.0,27297.0,26884.0,26804.0,26621.0
M,5,30339.0,29694.0,29433.0,28478.0,29943.0,27363.0,27607.0,27559.0,27383.0,26970.0,26883.0
M,6,31761.0,30554.0,29928.0,29542.0,28579.0,30058.0,27463.0,27691.0,27630.0,27482.0,27075.0
M,7,31747.0,31996.0,30771.0,30037.0,29636.0,28687.0,30148.0,27564.0,27768.0,27735.0,27568.0
M,8,31877.0,31973.0,32226.0,30868.0,30128.0,29744.0,28782.0,30244.0,27650.0,27867.0,27816.0
M,9,31832.0,32099.0,32162.0,32324.0,30974.0,30237.0,29841.0,28871.0,30349.0,27743.0,27945.0
M,10,33040.0,32037.0,32373.0,32281.0,32444.0,31080.0,30329.0,29932.0,28994.0,30440.0,27858.0
M,11,33476.0,33281.0,32265.0,32491.0,32357.0,32529.0,31192.0,30422.0,30017.0,29102.0,30528.0
M,12,34255.0,33708.0,33521.0,32382.0,32596.0,32465.0,32625.0,31305.0,30517.0,30117.0,29201.0
M,13,34985.0,34500.0,33956.0,33609.0,32470.0,32700.0,32582.0,32741.0,31398.0,30632.0,30214.0
M,14,34749.0,35237.0,34748.0,34074.0,33711.0,32593.0,32802.0,32682.0,32849.0,31511.0,30740.0
M,15,33731.0,35001.0,35483.0,34859.0,34175.0,33820.0,32723.0,32910.0,32785.0,32952.0,31612.0
M,16,33891.0,33999.0,35251.0,35587.0,34961.0,34290.0,33946.0,32826.0,33007.0,32888.0,33046.0
M,17,32980.0,34106.0,34229.0,35368.0,35704.0,35087.0,34393.0,34042.0,32932.0,33086.0,32988.0
M,18,33334.0,33200.0,34321.0,34345.0,35487.0,35814.0,35186.0,34499.0,34156.0,33037.0,33189.0
M,19,32888.0,33582.0,33444.0,34442.0,34450.0,35582.0,35926.0,35323.0,34587.0,34246.0,33143.0
M,20,32354.0,33098.0,33850.0,33543.0,34539.0,34553.0,35686.0,36025.0,35431.0,34698.0,34343.0
M,21,33404.0,32588.0,33346.0,33953.0,33655.0,34644.0,34672.0,35791.0,36114.0,35542.0,34797.0
M,22,35241.0,33623.0,32825.0,33444.0,34066.0,33775.0,34728.0,34778.0,35900.0,36226.0,35642.0
M,23,35569.0,35487.0,33881.0,32934.0,33567.0,34166.0,33872.0,34828.0,34870.0,36005.0,36353.0
M,24,35369.0,35804.0,35731.0,33991.0,33034.0,33683.0,34273.0,33952.0,34940.0,34973.0,36106.0
M,25,36562.0,35652.0,36071.0,35877.0,34115.0,33165.0,33791.0,34393.0,34052.0,35033.0,35101.0
M,26,37633.0,36814.0,35897.0,36158.0,36000.0,34218.0,33279.0,33889.0,34506.0,34171.0,35134.0
M,27,37911.0,37903.0,37095.0,36018.0,36280.0,36128.0,34324.0,33400.0,33992.0,34601.0,34283.0
M,28,38057.0,38172.0,38181.0,37222.0,36149.0,36410.0,36239.0,34435.0,33524.0,34100.0,34701.0
M,29,38611.0,38344.0,38425.0,38298.0,37325.0,36255.0,36534.0,36356.0,34551.0,33628.0,34215.0
M,30,39820.0,38922.0,38612.0,38532.0,38413.0,37448.0,36394.0,36646.0,36486.0,34678.0,33725.0
M,31,40282.0,40091.0,39229.0,38716.0,38649.0,38539.0,37563.0,36524.0,36771.0,36598.0,34812.0
M,32,40727.0,40585.0,40362.0,39356.0,38847.0,38778.0,38663.0,37675.0,36651.0,36913.0,36722.0
M,33,40275.0,41016.0,40873.0,40472.0,39500.0,38945.0,38897.0,38789.0,37806.0,36771.0,37030.0
M,34,40075.0,40548.0,41344.0,41024.0,40599.0,39629.0,39078.0,39047.0,38902.0,37933.0,36893.0
M,35,38393.0,40356.0,40838.0,41456.0,41132.0,40714.0,39748.0,39187.0,39184.0,39023.0,38034.0
M,36,38662.0,38680.0,40610.0,40965.0,41572.0,41251.0,40836.0,39871.0,39297.0,39320.0,39142.0
M,37,37985.0,38935.0,38983.0,40752.0,41090.0,41667.0,41374.0,40943.0,39968.0,39408.0,39413.0
M,38,37174.0,38239.0,39193.0,39084.0,40870.0,41218.0,41784.0,41522.0,41055.0,40097.0,39537.0
M,39,37362.0,37471.0,38505.0,39318.0,39209.0,40985.0,41326.0,41901.0,41638.0,41177.0,40212.0
M,40,37429.0,37623.0,37715.0,38616.0,39405.0,39326.0,41107.0,41439.0,41995.0,41755.0,41294.0
M,41,36190.0,37677.0,37900.0,37811.0,38735.0,39511.0,39446.0,41219.0,41530.0,42097.0,41871.0
M,42,36976.0,36441.0,37918.0,38034.0,37914.0,38849.0,39604.0,39567.0,41329.0,41640.0,42206.0
M,43,36250.0,37229.0,36706.0,38045.0,38151.0,38017.0,38966.0,39714.0,39687.0,41449.0,41745.0
M,44,36012.0,36529.0,37499.0,36824.0,38157.0,38256.0,38121.0,39067.0,39822.0,39782.0,41562.0
M,45,34884.0,36272.0,36783.0,37632.0,36945.0,38284.0,38391.0,38243.0,39170.0,39915.0,39885.0
M,46,35776.0,35144.0,36541.0,36886.0,37736.0,37066.0,38410.0,38508.0,38336.0,39267.0,40015.0
M,47,36463.0,36052.0,35404.0,36647.0,36992.0,37848.0,37191.0,38531.0,38628.0,38441.0,39387.0
M,48,37822.0,36729.0,36312.0,35518.0,36754.0,37122.0,37960.0,37310.0,38651.0,38755.0,38546.0
M,49,38079.0,38075.0,37012.0,36409.0,35634.0,36894.0,37241.0,38067.0,37416.0,38736.0,38855.0
M,50,39204.0,38366.0,38337.0,37140.0,36532.0,35746.0,37009.0,37345.0,38194.0,37506.0,38854.0
M,51,38960.0,39465.0,38619.0,38441.0,37260.0,36654.0,35856.0,37152.0,37472.0,38311.0,37621.0
M,52,38530.0,39218.0,39750.0,38719.0,38562.0,37381.0,36779.0,35961.0,37271.0,37571.0,38427.0
M,53,39127.0,38789.0,39457.0,39865.0,38826.0,38673.0,37494.0,36896.0,36070.0,37374.0,37654.0
M,54,38711.0,39399.0,39039.0,39575.0,39994.0,38946.0,38786.0,37612.0,37023.0,36178.0,37502.0
M,55,37445.0,38974.0,39679.0,39175.0,39678.0,40101.0,39059.0,38900.0,37736.0,37141.0,36289.0
M,56,37508.0,37697.0,39234.0,39768.0,39277.0,39793.0,40226.0,39159.0,38999.0,37861.0,37229.0
M,57,36634.0,37741.0,37978.0,39356.0,39889.0,39382.0,39901.0,40332.0,39259.0,39112.0,37971.0
M,58,35796.0,36866.0,38014.0,38102.0,39485.0,39989.0,39491.0,40024.0,40449.0,39354.0,39225.0
M,59,33856.0,36086.0,37138.0,38133.0,38208.0,39604.0,40088.0,39613.0,40134.0,40549.0,39460.0
M,60,33238.0,34059.0,36285.0,37255.0,38209.0,38279.0,39685.0,40162.0,39702.0,40220.0,40639.0
M,61,32420.0,33460.0,34253.0,36364.0,37343.0,38297.0,38369.0,39781.0,40246.0,39785.0,40300.0
M,62,31875.0,32651.0,33676.0,34349.0,36439.0,37420.0,38379.0,38471.0,39868.0,40334.0,39883.0
M,63,31627.0,32081.0,32866.0,33760.0,34409.0,36526.0,37496.0,38491.0,38556.0,39969.0,40416.0
M,64,30857.0,31833.0,32279.0,32951.0,33844.0,34503.0,36604.0,37572.0,38573.0,38612.0,40058.0
M,65,29861.0,30703.0,31727.0,32015.0,32702.0,33595.0,34216.0,36313.0,37321.0,38300.0,38355.0
M,66,29798.0,29758.0,30580.0,31470.0,31791.0,32440.0,33372.0,33946.0,36055.0,37079.0,38043.0
M,67,28764.0,29727.0,29618.0,30394.0,31201.0,31555.0,32204.0,33108.0,33721.0,35813.0,36806.0
M,68,27721.0,28615.0,29603.0,29390.0,30166.0,30987.0,31352.0,31951.0,32856.0,33463.0,35587.0
M,69,26980.0,27632.0,28520.0,29415.0,29180.0,29914.0,30767.0,31130.0,31765.0,32654.0,33282.0
M,70,26474.0,26580.0,27189.0,27993.0,28871.0,28650.0,29443.0,30259.0,30577.0,31251.0,32105.0
M,71,25160.0,26086.0,26207.0,26707.0,27479.0,28345.0,28159.0,28974.0,29770.0,30052.0,30714.0
M,72,25075.0,24788.0,25718.0,25767.0,26261.0,26969.0,27835.0,27639.0,28493.0,29265.0,29563.0
M,73,24671.0,24745.0,24439.0,25258.0,25284.0,25821.0,26519.0,27374.0,27212.0,28024.0,28800.0
M,74,24612.0,24311.0,24415.0,24018.0,24820.0,24891.0,25381.0,26108.0,26883.0,26814.0,27562.0
M,75,24288.0,23755.0,23399.0,23478.0,23106.0,23891.0,24006.0,24509.0,25157.0,25930.0,25950.0
M,76,24418.0,23463.0,22816.0,22456.0,22563.0,22221.0,23008.0,23220.0,23683.0,24295.0,25089.0
M,77,20835.0,23528.0,22628.0,21972.0,21583.0,21785.0,21438.0,22171.0,22358.0,22853.0,23531.0
M,78,19491.0,20071.0,22741.0,21735.0,21176.0,20732.0,21021.0,20687.0,21465.0,21589.0,22106.0
M,79,16617.0,18853.0,19451.0,21872.0,20943.0,20372.0,20023.0,20258.0,19958.0,20716.0,20868.0
M,80,14484.0,15335.0,17339.0,17951.0,20157.0,19310.0,18771.0,18532.0,18798.0,18535.0,19274.0
M,81,11843.0,13415.0,14121.0,16035.0,16537.0,18694.0,17914.0,17316.0,17136.0,17402.0,17248.0
M,82,11475.0,10956.0,12484.0,12986.0,14758.0,15245.0,17307.0,16576.0,16094.0,15988.0,16181.0
M,83,10253.0,10599.0,10221.0,11488.0,11982.0,13647.0,14086.0,16050.0,15393.0,14977.0,14866.0
M,84,9065.0,9491.0,9793.0,9440.0,10624.0,11053.0,12635.0,13077.0,14875.0,14331.0,13955.0
M,85,7812.0,7675.0,8062.0,8328.0,8012.0,8979.0,9395.0,10770.0,11228.0,12787.0,12359.0
M,86,6657.0,6645.0,6505.0,6824.0,7082.0,6803.0,7728.0,8081.0,9268.0,9720.0,11002.0
M,87,5523.0,5701.0,5660.0,5532.0,5771.0,6047.0,5745.0,6601.0,6867.0,8022.0,8339.0
M,88,4721.0,4675.0,4853.0,4791.0,4726.0,4912.0,5134.0,4916.0,5671.0,5923.0,6971.0
M,89,4033.0,4040.0,3972.0,4128.0,4060.0,4029.0,4200.0,4401.0,4224.0,4889.0,5132.0
M,90,3616.0,4064.0,4060.0,3987.0,4138.0,4070.0,4040.0,4214.0,4410.0,4241.0,4903.0
M,91,2747.0,2686.0,3023.0,3003.0,2942.0,3067.0,3009.0,3027.0,3148.0,3289.0,3172.0
M,92,2294.0,2095.0,2029.0,2291.0,2268.0,2233.0,2345.0,2308.0,2332.0,2379.0,2506.0
M,93,1703.0,1732.0,1575.0,1532.0,1736.0,1735.0,1716.0,1811.0,1781.0,1776.0,1801.0
M,94,1256.0,1276.0,1321.0,1210.0,1168.0,1312.0,1327.0,1300.0,1365.0,1329.0,1339.0
M,95,887.0,927.0,944.0,986.0,914.0,891.0,971.0,1008.0,975.0,1032.0,1005.0
M,96,692.0,668.0,725.0,720.0,743.0,691.0,665.0,713.0,768.0,745.0,771.0
M,97,469.0,523.0,515.0,560.0,554.0,571.0,523.0,511.0,533.0,574.0,570.0
M,98,286.0,368.0,387.0,405.0,423.0,427.0,429.0,409.0,384.0,412.0,429.0
M,99,174.0,225.0,288.0,281.0,308.0,319.0,321.0,333.0,327.0,284.0,330.0
M,100,95.0,128.0,160.0,223.0,215.0,235.0,238.0,237.0,254.0,251.0,193.0
M,101,54.0,33.0,44.0,52.0,85.0,72.0,88.0,89.0,85.0,93.0,94.0
M,102,32.0,23.0,10.0,13.0,21.0,28.0,25.0,38.0,30.0,28.0,29.0
M,103,21.0,14.0,13.0,4.0,5.0,10.0,17.0,16.0,20.0,16.0,14.0
M,104,5.0,12.0,4.0,4.0,2.0,3.0,2.0,7.0,7.0,6.0,6.0
M,105,28.0,,7.0,4.0,,1.0,,,4.0,1.0,3.0
M,106,,10.0,,3.0,,,1.0,,,2.0,
M,107,,,3.0,,1.0,,,1.0,,,1.0
M,108,,,,1.0,,,,,1.0,,
M,109,,,,,,,,,,1.0,
